,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.506030112113012,0,0.100061330837309,0.0695988283172882,0,0,0,0,0,0,0,0,0,0,0,0.0343293130533977,0,0,0,-0.0496084007309857,0,0,0.0569445098215144,0,0,0,0,0,0,0,0,0.0975729904291817,0.0947876649235175,0,0,0,0,0,0.00229561036053241,0,0.0117363199400968,0,0,0.0868386620688103,0.0871652554799955,0.108872484065338,0,-0.145869868835367,0,0
X601318.CH.EQUITY,0,0,0,0,0.0481373016162188,0,0,0,0.130480491934466,0,0.112413219262366,0,0,0.0966672240839735,0,0,0,0,0.0862197585270219,0,0.279517881697506,0,0,0,0,0,0,0.0802511355645663,0,0,0,0,0,0,0,0.0535905682765686,0,0,0,0,0,0,0,0,0,0.0385709318926128,0,0,0,0,0,0,0.0881292631534729
X601939.CH.EQUITY,0.0455648668912657,0,0,0.420864122720176,0,0,0,0.0170258307442926,0,0,0.181255143433212,0,0,0,0.0344588598739235,0,0,0,0,0.0612497181319722,-0.0953869856124241,0,0,0.156164539839588,0.313605644161422,0,-0.0760092315446743,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0903899311424352,0,0,0,0,0,0,0,0,0,0,0.0296981901706688
X601288.CH.EQUITY,0.219574839699283,0,0.0196738815582436,0,0,0.0509546235375657,-0.0539216415200856,0.327102168411864,0.036860114662805,0,0,0,0,0,0,0.140738779628199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178286636353246,0,0,0,0,0,-0.0770077366052598,0
X600036.CH.EQUITY,0,0.117037017101576,0,0,0,0.0802990723813648,0.0735876956693219,0.128335738671791,0,0,0,0,0,0.167029903078579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342879213568876,0.0754593444830002,0,0,0,0,0,0,0,0,0,0,0.126272370626569,0,0,0,0,0,0,0,0,0,0,0,0.0420532502504287
X601628.CH.EQUITY,0.0025397254924496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143184566446089,0,0,0,0.107564316239449,0,0,0,0,0,0,-0.0797970736067221,0.0287330305661226,0,0,0.212927370408665,0,0.0770297979305985,0,0.506142471078026,0,0,0,-0.0203925611539405,0.0721700921585283,0,0,0,0,0,0,0,0,0,0,0.0737816794445218
X1299.HK.EQUITY,0,0,-0.208274632948,0,0,0,0,0,0,0.143701454997005,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0105516193078469,0.0504484360223105,0,0.0261878594192713,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.2253685194157,0.300328179225148,0.0407739235957519,0.17086265683495,0.129031870822269,0,0,0,0,0,0,0.0973414872810396,0
X601988.CH.EQUITY,0.165250861593653,0.117892573530046,0.0241550000993478,0.0688538468572856,0.336007487793472,0,0,0,0,0,0,0,0,0,0,0.160092565093552,0,0,0,0,0,0,0,0,0,0,0,0.0782500675430622,0,0,0,0.0339357507747923,-0.131172265121139,0,0,0.179967098354103,0,0,-0.05009187407213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.00582574052265049,0,0,0,0,0,0,0,0,0,0,0,0.0928313215265802,0.0324911998389493,0,0,0,0,0,0,0.0043623396706734,0.100042051886824,0,0,0,0.0204876777300634,0,0,0,0,0,0,0,0,0,0,0,0.45499687228918,0,0,0.231290489059846,0,0.160565059420163,0,0,0,0,0,0,0,0.00791884331798151,0
X388.HK.EQUITY,0,0,-0.208825782540739,0,0,0,0.0479548982315173,0,0,0,0,0,0.345647562444083,0,0,0,0,0,0,-0.139909127471988,0,0.14348395150414,0,0,0,0,0.340440084365568,0,0,0.0280700641939447,-0.0361930542213509,0,0.220747148004208,0,3.46944695195361e-18,0,0,0,0,0.103716444602795,0,0,0,0,0.0223344821387571,0,-0.288169973993542,-0.0349389899358835,0,0,0.206700606382392,0,0
