,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.088667828382629,0,0.415671847802359,0,0,0.0463208587900888,0,0.240220612558686,0,5.55111512312578e-17,0.147193864221711,0,0,0,0,0,0.0264605174863244,0,0.00822315524487006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599546437225863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.401271888242148,0,0,0.115796672428943,0,0,0,-0.0716571465209611,0,0.0177253833155776,1.38777878078145e-17,0,0.399910282519351,-0.0390614398362012,0,0,0,0,0,0,0,0,0,0,0,-0.0984593589261268,0,0,0,0,0,0,0.132863498084645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734914848969689,0,0.0197435762052764
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.45324086586082,0.000552103689097025,0,0,0.405396402324224,0,0,0,0,-0.0201004962097015,0.0435292236405566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404428209144792,0,-0.0522046493705804,0,0,0,0,0,0,0,0.0673733904276623,0,0,0,0,0,0,0,0,0,0,0,-0.0283984009468055
X601988.CH.EQUITY,0,0,0,0.27925136134701,0,0,0,0,0,0.00145985256038582,0,0,0,0,0,0,0,0.136292522894842,0.135531661033718,0,0,0,0,0,0,0,0,0,0.0014971868759891,0.0667780923413127,0,0,0,0.0118766114682724,0,0,0.0472328767585155,0,0,0,0,0,0,0.165954830990956,0,0,0.147620442512255,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0548802265531807,0,0,0,0.13901026853821,0.241269663464699,0,0,0,0,0,0.617048052911717,0,0,0.037449350896931,0,0,0.381341176461394,-0.450537070884934,0,0,0,0,0,0,0,0,0,0,0,-0.0903822563737464,0.109009173735633,0,0,0,0,0,0,0,0,0,0,-0.0994466876832373,-0.0314105959967692
X600036.CH.EQUITY,0,0,0.0192353476051389,0,0,0,0,0,0,0,0,0.485577655562343,0,0,0,0,0,0,0,0,0,0,0,0.0452714694465772,0,0.145552457163386,0,0,0,0,0,0,0,0,0.0918411922779796,0,0,0,0,0,0,0.0398134110956185,0,0,0,0,0,0,0,0.223512771041983,-0.00716875446785614,0,0.0242008692488851
X1299.HK.EQUITY,0.000848685175485714,0,0,0,0,0,0.104352144201064,0,0,0,0,0,0,0,0.107423478394957,0,-3.46944695195361e-18,0,0,0,0.228742770743705,0,0,0.0995971023266121,0,0,0,0.103636528032905,0,0,0,0,0,0,0,0,0.178988300205047,0,0,0,0.185082458204847,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725227203441223,0,0,0,0,0,0.0927669883127819,0,0,0,0.198225028474538,0.373649783668839,0,0,0,0,0,0,0.0673625729064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0410295385900365,0,0
X601658.CH.Equity,0,0,0,0,0.155393359502306,0,0,0,0,0,0,0,0,0,-0.265977684887335,0,0,0,0,0,0,0,0,0.0683421000975857,0,0,0,0,0,0.569273020442348,0,0,0,0,0.12188445560555,0,0,0,0,0,-0.396933724714632,0.0580603061062773,0,0,0,0,0.773098954613559,0,0,0,-0.0494755030047526,0,-0.132681072064548
X601328.CH.EQUITY,0,0,0,0.284832628253837,0,0,0,0,0,0,0,0,0.25103240111909,0,0,0,0,0,0.344543606580119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899246679941889,0,0.0473265546691427,0,0,0.00917233830602597,0,0,0,0,0,0,0,0,0,0,0,0
