,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.114102917579273,0,0,0,0,0,-0.00170689925958444,0,0,0,0,0,0,0,0,0,0,0,0.13450628807629,0,0.376272972813857,-0.121031169278874,0,0.0668837314672782,0,0,0,0,0.232328345219629,0,0,0,0,0,0,-0.231395479179826,-0.0317566310497937,0,0,0,0,0,0,0,0,-0.132396193025738,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.141522391212782,0,0,0,0,0,0,0,0.0738616254371886,0,0,0,0,0.281024679193898,0,0,0,0,0,0,0,0,0,0.118192529087022,0,0,0,0,0,0,0.26049412538093,0,0,0,0,0,0,0,0,0.0420144138474614,0,0,0,0,-0.020836278257538,0,0.119632736128328
X601939.CH.EQUITY,0,0,0,0.802619827245231,3.46944695195361e-18,0.0376019397920806,0.0468582794759997,0,0,0,0,0,0.0347165995109398,0,0,0,0,0,0,0,0,0,0.0142006820120605,0,0,0,0,0,0.00569679666031642,0,0,0,0.0725549568385448,0,0,0,0,0,0,0,0,0,-0.0017446061657506,0,0,0,0,0,0.0111085262576592,0.04596142881187,0,0,0.0103502683797679
X601288.CH.EQUITY,0,0,0.913456606100099,0,0,-0.066173951533951,0,0,0,0,0,0,0,0,0,0,0,0.114827269347167,0,0,0,0,0,0,0,0,-0.0147771129057707,0.0594895873811401,0,0,0,0,0,0,0,0,0,0,0,-0.104121863006692,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0486367595495874,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0847624014735739,0,0,0,0,0,0,1.06608599401882,0,0,0,0,0,0,-0.255048448339857,-0.157573390400001,0,0,0.151520124850327,0,0,0,0,0,-0.00355781617884407,0,-0.0377009980228329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300467640518926,0.128463466871357
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.777543894135862,0,0,0.0537312117384587,0,0,0,0,0,0,-0.0108879256216778,0.122931311367378,0,0,0,0,0,0,0,-0.034831126975291,0,0,0,0,0,0,0,0,0,0,0,0,0.034118400692079,0,0,0,0,0,0,0.103844735468144,0,0.147226618455075
X600036.CH.EQUITY,0,0,0.327311825589312,0,0,-2.71050543121376e-20,0,0,0,-0.0219517675880279,0,0,0,0,0,0.171835178897638,0,0,0,0.0308612032750152,0,0,0,0,0,0,0,0.130733995493853,0.110577201570203,0,0,0.275789935960306,0,0,0,0,0,0,-0.0281727004662216,0,0,0,0,-0.0101504302386117,0.0346892688140604,0,0,0,0,0,0.0805806005521813,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.357216360220364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203837069989122,0,0,0.00354916703964954,0,0.0465529761346295,0,0.232431918173432,0,0,0.127213127899809,0,0,0,0,0,0,0,0,0,0,0,0,0.485957313223951,0,0,0.0214403128539663,0.0790223107661959,-0.0497006296729944,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382031628907346,0,0,0,0,0,0,0,0,0.466797577735694,0,0.0818237490976761,0.00513641137382124,0.297041013957349,0,0,0.0120497223388104,0,0,0,0,-0.330968602699268,0,0,0,0,0.125102140655912,-0.0813441048123084,0,0,-0.0708479683114026,0,0,0,0.155382679932805,0,-0.120282089380186
X388.HK.EQUITY,0,0,0,0,0,0.458121226177487,0,0,0,0,0,0,0,0,0,0,0,0,-0.433009519031814,0,0,0.123626476401684,0,0,0,0,0.267947897681851,0,0,0,0,0,0,0,0,0.190731899202635,0,0,-0.0514729805607729,0,0,0,-0.214515432130559,0,0,0,0.00487396817837336,0,0,0,-0.0398841087880437,0,0
