,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0818706925869583,0.514252470004702,0,0,0,0,0,0,0.0989092491757366,0.0644628719871426,0,0,0.188698749198307,-0.00940095127303102,0,0.102571185165672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243291351070835,0,0,0,0,0,0.0606163472847806,0,0,0,0,0,0,0,0,0,0,0,0,0.0297921901651407
X601318.CH.EQUITY,0,0,0,0,0,0,0.0368326415384139,0,0.0550096467450262,0,0,0,0,0,0,0,0.266480162974074,0.0935131069388847,0,0,0.0109524774497309,0,0,0,0.0975458550734547,0,0,0,0,0,0,0,0,0.108776093458385,0,0,0,0,0.248405459935745,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0704567984902464,0,0,0
X601939.CH.EQUITY,0.123526522405234,0,0,0.51476181748461,0,0.0809541243512572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953352503056945,0,0,0,8.67361737988404e-19,0,0.110438607383876,0,0,0,0,0,0,0,0,0,0,0,0,0.0259623757180716,0,0,0.0098836434817942,0,0.0296581610422497
X601288.CH.EQUITY,0.102612423211053,0,0.306242553577827,0,-0.0240876794052635,0,0,0,0,0.115935741876893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19804532653006,0,0,0.181946025693475,0,0,0,0.0604843618598686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0
X5.HK.EQUITY,0,0,0.0686772989625488,0,0,0.193825697447506,0,0.258578996758575,0,0,0,0,0.27612197272495,0,0,0,0,0.115300198708862,0.0641140290940115,0.00243261807349608,-0.262927834059914,0,0,0,0,0.187954338025568,0,0,-0.18572787012645,0,0,0,0,0,0.129611065011099,0,0,0,0,0,0,0,0,0,0,0,0.0999818950631941,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.158562745244772,0,0,0.120930096280198,0.0245742774786931,0.157261964064999,0,0,0,0.144047089286663,0,0,0,0,0,0,0,0,0,0,0.136766620186542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291960459433916,0.0787487951565767,0,0,0,0,0,0,0.0305563005435506,0,0
X600036.CH.EQUITY,0,0.0341663213510302,0,0,0,0,0,0,0,0,0,0,0,0,-0.035777347630355,0,0,-0.00619732389398944,0,0,0,0,0,0,0.73259998105895,-0.029209016375955,0,0.0443742638795297,0,0,0.12357558740366,0,0,0,0,0,0,0,0,0,0,0,0.109091761519984,0.0692527608851448,0,0,0,-0.0227920126126828,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252637278467653,0,0,0,0,0,0,0,0,0.0595632913959109,0,0,0,0,0,0.08405850071544,0,0,0,0,0,0,0.0582981402038115,0,0.114464209066919,0,0.0199489979594595,0.287087138238925,0.0307988617412699,0,0.160899543468528,0,0,0,0,0,0,0,-0.0666470975855392,-0.0607246276421726,0,0.057236637885654,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.158827505577581,0,0.0227138809494056,0,0,0,0,0,0,0,0,0,0,0,0,0.0748598809299044,0,0,0,0,0,0,0,0.150578650464277,0,0,0,0,0,0,0,0,0,0,0,0.363417501351152,0,0,0,0.138958823948124,0,0.0640018952480696,0.0102504067281501,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.121576644633077,1.73472347597681e-18,0.057891099728198,0.0815855283441916,0,0,0.0742322622245744,0,0,0,0,0,0.224955227415073,0,0,0,0,0,0,0,0,0,0.286798671184828,0,0,0,0,0,0,0,0,0,-0.0279008942695984,0.0139849867911359,0,0,0,0,0.15814011166796,0,0,0,0.00285780076991106,0,0,0,0.0878815075511726,0,0,0,0,0
