,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.334893455178352,0.318231834328701,0,0.0738410135672797,6.93889390390723e-18,-0.0906994756679209,0,0,0.183762539448799,0,0,0,-0.0405451733516128,0,-0.0819702529682005,0,0,0,0,0,0.0330144080462158,0,0,0,0,0.0111961954457754,-0.0382165318192939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701379869641442,0,-0.102533549994555,0,-0.0739830818341712
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.193435416759,0,0,0.298910490657755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06886537558765,0,0,0,0,0,0,-0.248745358709617,0.276186979005912,0,0,0.180879177624001,0,0,0,0,0.060392718866711,0,0,0,0
X601939.CH.EQUITY,0.436673080261797,0,0,0.0892576176166894,0.114499175685201,0,0,0,0,0,0,0,0.14030753585101,0,0,0,0,0,0,0,0.1320792864264,0,0.011419531026842,0.0319446159282761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328099398303925,0,0,0,0,0.00722246784403355,0,-0.174747869235751,0,0,0,0,0,0
X601288.CH.EQUITY,0.413425939596461,0,0.189535999815278,0,0.151894862045221,0.0575364858449408,0,0.0379784442164404,0,0,0,0,0,0.0100881533398185,0,0,0,0,0,0,0,0,0,0,0,0,0.0554254234325047,0,0,0,0,0,0,0.06202586997029,0,0,0,0.0894008833673642,0.142031558649923,0,0,0,0,0.0603503851507704,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.274822565632142,0,0.0780276399287796,0,0,0,0,-0.278437050018691,0,0.251849927020054,0,0,0,0,0,0,0.0933154306459932,0,0.0428257034116303,0,0,0,0.519500303578971,0,0,-0.0403464113067415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777816330204503,0,0,0,0,0,0,0,0,0,-0.313976034672658,0
X601988.CH.EQUITY,0.0758599046189692,0,0.189462478354227,0.140981196000784,0,0,0,0.0828861822103893,0,0.119626298510011,0.256511145607555,0,0,-0.31842618754941,0,0,0,0,0,0,0.0248699382252472,0,0,0,0,0,0.0751216763241383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437504877901729,0,0,0,0.139466616987743,0,0,0,0,0.00863462888530224,0,0.0834502231806152
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173,0,0
X601628.CH.EQUITY,0,0,0,0.184612698110127,0,0,0,0,0,0.0806178864177018,0,0,0,0,0,0,0,0,0,0.232091840114954,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0825594254953042,0,0,0,0,0,0,0.157475896544304,0,0,0,0,0,0,-0.0813971845224629,0.00564572727192721,0.155689231881324,0,0.0812991494287198
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638720203299194,0,0,0,0.199838303283643,0.0167773757606389,0,0,0.112074379772061,0.18753759813234,0,8.67361737988404e-19,0,0,0,0,0.346727298926294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697486492084267,0,0,0.0199291848187633,0.0228450028723591,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.185400967912706,0.0895716991018048,0.0718278362796687,0,0,0,0,0,0,0.157035903053466,0,0,0,0,0,0,0,0,0,0,0,0.0547521534802887,0,0,0,0,0.401902078908602,0,0.137283649397815,0,0,0,0,0,0.0719915726580852,-0.00222314345835594,0,0,0,0,0,0,0,0,0,0,-0.119655246232171
