,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0146661058170103,0,0.151890105363613,0,0.0111767745332894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675436720750735,0,0.259330279216821,0,0,0.058416454675494,-0.124470934340818,0,0,0,0,0,0.269342172632529,-0.193662323347413,0,0,0,0,0,0,0,0,0,0,-0.139056960518976,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.075880514684509,0,0,0,0,0.0388726629487713,0,0,0,0,0,0,0,0,0.439744273027493,0,0,0,0,0,0,0,0,0.103385280935329,0,0,0,0,0,0,0,0,0.198001178707353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13834543003554
X601939.CH.EQUITY,0,0,0,0.853506555387764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761000151693641,0,0,0,0,0.113316338074734,0,-0.0324548737448823,0,0,0,0,0,-0.0259983485254347,0,0,0,0,0.0516291153652213,0,-0.0437415284021189,0,0,0,0,0.0386623226924617,0,0,0,0.0378690304790307
X601288.CH.EQUITY,0.0102947478846584,0,0.895142295318263,0,0,0,-0.06338744148954,0,0,0,0,0,0.00412261947856064,0,0,0.0426526965435844,0,0.106426200035383,0,0,0,0,0,0,0,0.0516392453938602,-0.0617485134300959,0,0,0,0,0,0,0,0,0,0,0,-0.0958247395722,0,0,0,0,0,0,0,0,0,0,0,-0.0464235107281382,-0.010028244646925,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152520610525682,0,0,0,0,0,0,1.12302319513008,0,0,0,0,0,-0.105316529841326,-0.0604354312384391,0,0,0.0762873975604052,0,0,0,0,0,0,0,0.00773911954452033,0,-0.213088123572176,0,0,-0.149559113413171,0,0,0,0,0,0,0.0449699498487326,0.0915073780476768,0,0,0,0,0.0218088256741716,0,0,0.225923082219852
X600036.CH.EQUITY,0,0,0.280327591995909,0.0981279615477422,0,0,0,0.0167657030819749,0.0194294600367325,0,0,0,0,0,0,0,0,0,0,0.0265164703154687,0,0,0,0,0,0.0662505678292025,0,0,0,0.103887857144294,0,0,0,0.363460788842799,0,0,0,0,0,0,0,-0.0559614410148207,0,0,0.0629685596501809,0,0.0708254146336983,0,0,0,0.064188055661515,0,0
X601628.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.022099950076346,0.0468913207721779,0.701498399977829,0,0,0,0,0.0258086421801454,0,0,0,0,0,0.114553233242654,0,0,0,0.0193615463573598,0,0,0,-0.113516948018023,0,0,0,0,0,0,0.171824520595877,0,0,0,0.137052272811761,0,0,-0.0463538533873605,0,0,0,0,0,0.112849584843173,0.0260334761192455,0.133622552442467
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.185890991243539,0,0,0,0,0,0,0,0,0,0,0,0.157150140416381,0.0637993765935247,0,-0.13960313483432,0,0,0,0,0,0.0199975970831495,0.152486672518484,0,0.185259085272674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440395258885106,0,0,0,0.084718600237968,-0.011661961142179,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.15223466938246,0,0,0,0.0754434465163394,0,0,0,0,0.287309828259794,0,0,0,0,0,0.182706592228511,0,0,0.288448065496211,0.033932297098177,0,0,0,0,0.0868841319734707,0.0419681455157587,0,0,0,0,0.134947142836049,0,0,-0.16213078343921,0,-0.0642525630372325,0,0.122421030201824,0,0,0,0,0,0,0.142620650067846,0,-0.0906336352489581
X601658.CH.Equity,0,0,0,0.232063962298216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225418412222848,0.0572839282213286,0,-0.113658468038362,0,0,0,0,0,-0.131884544538666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387822566806874,0,0,0.0642869655327842,0,0,0,0,0,0,0
