,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.55100947513556,0,0.0285052123511908,0,0.0691417369809809,0,0,0,0,0.0942632917652446,0,0,0,0,0,0.126087094733159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200748921667413,0,0,0,0,0.0788601118880959,0,0,0.0751637825613873,-0.0496512804129533,-0.0169902638203148,0,0,-0.0279279494500348,0,0,-0.00193614569474169,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0,0
X601939.CH.EQUITY,0.064514327625961,0,0,0.537769962143321,0,0.0375397212221925,0,0,0,0.0263466771293346,0.0647751467823081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147121313673243,0,0,0,0.00414481586721002,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0136350118878674,0,0,0.0323576756051166
X601288.CH.EQUITY,0.251019825247947,0,0,0,0,0.0376678011756413,0,0,0,0.124846741694858,0,0,0,0,0,0,0,0.0483064771013247,0,0,0,0,0,0,0.0556948664284518,0.172002096925937,0,0.0084165055432183,0,0.133128643647216,0,0,0,0,0,0,0,0,0,0,0,0.108899252835732,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.321248993506393,0,0,0.102724705445692,0,0,0,0,0.106092952822884,0.0973138294039452,0,0,0,0,0,0,0,0,0,0,0,0,0.263065898263257,0,0,0,0,0,0,0,0,0,0,0,0.129578835794614,0,0,-0.488152769832469,0,-0.029688088815985,-0.0436020695298297,0,0,-0.242889318622565,0
X601988.CH.EQUITY,0.102084751870891,0,-6.93889390390723e-18,0,0.0425725944639958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596201053399384,0,0,0,0,0,0,0.105440039761359,0,0,0,0,0,0,0,0,0,0.0509238508632881,0,0,0,0,0,0,0,0,0.0757958788507674,0.0964288149602105,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0527929905092282,0,0,0,0,0,0,0,0,0,0,0,0.0313981522434201,0,0,0,0,0.592101745677903,0,0,0.0685523931165055,0.13317609970027,0,0,0,0,0,0,0,0,-0.00293363195177215,0,0,0,0.0567692634652536,0,0,0.0229668076186521,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.214839719906638,0,0,0,0,0,0,0,0,0,0.168572433316938,0,0,0,0.0316436827182685,0.174019511070221,0,0,0,-0.0857741545132504,0,0,0,0,0,0,0.217543233729478,0,0,0,0,0,0,0.0718696125811237,0,0,0,0,0,0,0,0,0,0.0388321250174695,0,0,0,0,0,0,0.0938470134264679
X601628.CH.EQUITY,0,0.162865204634462,0,0,0.0196244968913519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418654395239499,0,-0.0189728704144326,0,0,0,0,0.15549295931171,0,0,0,0,0,0,0,0,0,0,0.371225430908551,0,0,0,0.224900676004097,0,0.0653135178198985,0,0,0.00552378399089257,0,0,0,0,0.0154421455448818,0
X601328.CH.EQUITY,0,0.00821187303363732,0.12976018329845,0,0,0,0.126718935737364,0,0,0,0,0.0217935416192414,0,0.241922783802012,0,0,0,0,0,0,0,0.232941919155143,0,0,0,0,0,0,0.0543368314437507,0,0,0.0136565554780288,0,-0.00896957404414704,0,0,0.00716483979260934,0,0,0.217079480769407,0,0,0,0,0,0.0186705301578948,0,0,0,0,0,0
