,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.102720352000939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404547840363549,0.375502498976933,0.00763492886008258,0,0,0,-0.0832406747577521,0,0,0.274784993190568,0,0,0,-0.289704800175375,0,0,0,0,0,0,0.0289117533350399,0,0,0,0,0,-0.288997989568137,0,0,0.0689410087456286,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0,0,0.105664709252582
X601939.CH.EQUITY,0,0.00324200772049451,0,0.813508859885164,0,0,0,0,0,0,0,0,0,0,0,0.0312656649618085,0.12324823132825,3.46944695195361e-18,0.0255724090148183,0,0,0,0,0,0,0,0.0262657680749443,0,0,0,0,0.0300268996869498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143452397635903,0,0,0,0.0117277142069165
X601288.CH.EQUITY,0.0680376112511085,0,0.976371671255389,0,-0.0338504343450267,0,0,0,0,0,0,0,0,0,0,0.0596382701126947,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013274799083237,0,0,0,0,0,0,0,0,-0.0593000367209729,0,-0.118191403284963,-0.0455400937655305,0
X601628.CH.EQUITY,0,0.0103725720563909,0,0,0,0,0,0,0,0.062658844891651,0,0.424393303391694,0,0,0,0,0,0,0,0,0,0.105052394688953,0,0,0,0,0,0,0,0,0,0,0,0,0.39431148100938,-0.0926436410488339,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.110042618937538,0,0,0,0,0.0878706509261289,0.0162997177383125,0.127317027052171
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0574420487181325,0.142110484739313,0,0,0,0,-0.0498296963087948,-0.077423156346274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110629650933039,0,0,0,0,0,0,0,0,-0.0503012096753462,1.06911804832626,0.0165946967901858,0.00382590325820012,0
X1299.HK.EQUITY,0,0,0,0,0.211449696914127,0,0,0,0,0.185115572002205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207108372327047,0.0501978098453002,0,0.433513094009231,0.272862590153268,0,0.108584398793061,0.156708931581847,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.130146511879748,0,0,0,0,0,0,0.0933126815477703,-0.0103806091910537,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542433855221345,0,0,0,0,0.00806688078933861,0,0,0.389707658234299,0.355317795299491,0,0,0,0,0,0,0,-0.0318372143489699,0,0,0,0.0124270290696906,0,0,0,0,0,0,-0.142576491592259,0,0,0.201612302937333,0,0.200553532429292,0,-0.0662639027954189
X388.HK.EQUITY,0,0,0,0,0.294921691291593,0,0,0,0,0,0,0,0,0,0,0,0,-0.152735084755077,0,0,0,0,0,0,0.421043873233692,0,0,0,0,0,0,0,0,0,0,-0.0368570049336781,0,0,0,0,0,0,-0.115549856287895,-0.130767384724443,0.0594994292696637,0.241267163412502,0,0,0,0,-0.135073508397678,0,0.0445113262492014
