,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.141891707119983,0,0.0810321369361774,0,0,0,0,0,0,0,0.356053288022012,0.0933247859818075,0,0,-0.130400363933074,0,0,0,0,0,0,0,0,0,0,0,0,0.0805179571631407,0,0,0,0,0,0,0,0.206817130173922,0,0,0,0,0,0.082081091964501,0,0,0,0.0560661234165677,0,0,0,0,0,0.0445727186156668
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0,0,0
X601939.CH.EQUITY,0.165860763203209,0,0,0.294798473239183,0,0.138137206721566,0,-0.057059360454667,-0.0388747773075277,0,0,0,0,0,0.0414715370140174,0,0,0,0,0,-0.0135571333574588,0.0855444929862754,0,0,-0.037021983080059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49028038023553,-0.0710851319074337,0,0,0,0,-0.0222964092387878,0,0,0.0367821750684875,0,0,0,0
X601288.CH.EQUITY,0.49204554543879,0,0.159688658914008,0,0.014691666610449,0.221922951272981,0,0,0,0,0,0,0,0.0295132494510235,-0.127694505496969,0,0,0,0,0,0,-0.0136956031846031,0,-0.0446407053374096,0,0,0,0,0,0,0,0,-0.0359493134073834,0,0.163610506770336,0,0,0,0,0,0,0,0,0.00258625497175329,0,0,0,0,0,0.275755488455239,0,0,0
X5.HK.EQUITY,0,-0.0696032105772204,0.127668559715062,0.0736428540260677,0,0.0694198902856756,0,-0.170606919696898,0,0,0,0,0.268136201948108,0,0,0,0,0,0,0.666527025504381,0,0,0,0,0.0830184011407483,0,0,-0.12429475370668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121231842984,0,0,0,0,0,0
X601988.CH.EQUITY,0.198216175353441,0,0.0850578541791921,0.0214581275347719,0,0,0,0,0.0313110386067452,0,0.0789057479020937,0,0,-0.329377330089417,0,0,0,0,0,0,0,0,0.49946119596362,0.0687634540734493,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.115607915845275,0,0,0,0,0,0,0,0,0.0302414485297235
X600036.CH.EQUITY,0,0.00756943595371178,0,0,0,0,0,0.111195959463368,0,0,0,0,0,0,0.274614890654337,0.177002114596738,0,0.00420872308411153,0,0.0871523474257719,0,0,0,0,0,0,0,0,0,0,0,0,0.116822483421859,0,-0.00261724426363664,0,0,0,0,0,0,0,0.0939435406805295,0,0,0,0,0.128073640721438,0,0,0.0190893367003439,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0163592009922718,0.0160076729485039,0,0,0,0.213322954292444,0,0,0,-0.15160785157567,0,0,0,0.311783573959489,0.255662470369632,0,0,0,0.0510408267234789,0,0,0,0.119324142900843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314293631480862,0,0.12576732745517,0,0,-0.0231409650160676,0,0,0
X601628.CH.EQUITY,0.338490870808111,0.293954574638801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656309499475372,0,0,0,0,0,0,0,0,0,0.0223077149537328,0,0,0,0,0,0,0.116682115204121,0,-0.0870513798210894,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0492031150520286,0.0614594016733764,0,-0.213000360185682,0,0.00377428896123431,0,0.205317058110949
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422605835489692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
