,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X000001.CH.EQUITY,0,0.15875230227489,0.159659444763078,0,0,0,0,0,0,0,0,0,0,0.0420987741468895,0,0,0,0,0,0.101223167792689,0,0,0,0,0,-0.201464943865068,-0.0914412004799089,0,0,3.46944695195361e-18,0,0,0,0.264663519875247,0,0.141961063207737,0,0,0.312667125816517,0,0,0,0,0,0,-0.0355376346904979,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.00157226420021252,0,0.0931589976599456,0.473035458494445,0,0,0,0.0488783614131906,0,0.146696964093511,-0.136266453278635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525469956871248,0,0,-0.0146831504602716,0,0,-0.348354556140605,0,0,0,0.261469947175438,0,0,0,0,0.436236274863344,-3.46944695195361e-18,-0.0956400456251336,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0638822399937834,0,0.325436010220242,0,-0.0814160986904624,0.0195364630995099,0,0,0,0,0,0.0871435794064151,0,0,0,0,0,0,0.112453713518116,0,0.239750125198495,0.0150628833927936,0.0436507991807991,0,0,0,0,0,0,0,0.0193911078355895,0,0,0,0,0,0,0,-0.219698988952804,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.297595921826903,0,0,0,0,0,0.0483939138879973,0,0.0682226850698856,0,0,0,0.0199144914790858,0,0,0,0.0860583268541788,0,0,0,0,0,0.130060515201642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143826498211353,0,0,0,0,0.0775335164130063,0,0
X601998.CH.EQUITY,0,0,0,0,0.0866791154795675,0,0,0,0,0,0,0.289558531431664,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.257725916535023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542330309954022,0,-0.0971770341846847,0,0,0.206309629715616,0,0,0,0,0.0388257972637799,0,0,0
X688.HK.EQUITY,0,0.0681520525337325,0,0,0,0.0400025287945707,0,0.124976188621481,0,0,0,0,0,0,0.0143302237608299,0,0,0.148085869928544,0,0,0,0,0,0,0.321733655556208,0.0706828600796312,0.230386968077808,0,0,0,0,0.182200993203117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0576033530013626,0.0304051216910507,0,0,0,0.126732828785223,0,0,0,0,0,0,0,0,0,0,0,0.0212521989213189,0,0.0975303283105668,0,0,0,0,0.0669007588703792,0,0,0,0,0,0,0,0,0,0,0,0.453335380448255,0.00172146885350091,0.0555738910138409,0,0,0,0,0,0,0,0.0876753216303297,0,0,0,0,0
X2388.HK.EQUITY,0.0168608976993008,0,0,0,0.58735782780971,0,0,0,0,0,0,0,0,0,0,0.209478257663397,0.0495337237899065,-0.0405372314594057,0,-0.0696205175504565,0,0,0.39083323845073,0,0,0,0,-0.015670718746907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,-0.0672006067961064,0,0.0506413025694337,0,0,0,0,0,0.154193517085772,0.204758512455053,0,0.268167260535628,0,0,0,0,0,0,0.171484271414079,0,0,0,0.0714949451518754,0.0105476568230424,0,0,0,0,0,0.025040800725411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830333781954181,0,0,0,0
X2007.HK.EQUITY,0,-0.0855959569346763,0,3.46944695195361e-18,0,0,0,0,0,0,0.101920108761563,0,0,0,0.195296623126609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308152464342134,0,0,0,0,0,0,0,0,0,0,0.507424990575188,0,0,0.013442590974514,0,0,0,0.0159670892144401,0,0,0
X601818.CH.EQUITY,0,0,0,0.315202452831535,0,0.0553296289655595,0,0,0,0,-0.211428671816493,0.12540670022696,0,0,0,0,-0.101086464989208,0,0,0,0,0.201058724733531,0,0,0,0.174803068767109,0,0,0.111603362153621,0,0,0,-0.124328145629645,0,0,0,0,0,0,0,0.0139330192044853,0,0,0,0,0,0,-0.085272162722694,0,0,-0.00398032866916398,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.115482927447448,0,0,-3.46944695195361e-18,-0.0938096007890583,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.253674479841355,0,0,0,0.428709965110778,-0.0558333739899276,0,0,0,-0.222264634624279,0.137136637768837,0.0394935475683509,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.231322167731081,0.112235536670346,0,0,0,0.120738030407456,0.32189124366971,0,0,0.095038647460088,0,0,-3.46944695195361e-18,0,0,0,0.0562102955891361,-0.0309755801193458,0.0236264752631643,0,0,0,0.00449922044794466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0178788826467118,0,0,0,0,0,0,0,0.135106471336449,0.185780951113023,0,0,0,0,0.185162803892851,0,0,0,0,0.353418526886089,0,0,0.0214326215787745,0,0,-0.0788248478878628,0,-0.118195998733027,0,0,-0.0471508620434024,0.253848114547671,0,0,0,0,0,-0.0462282019169505,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.115399580727936,0,0,0,0,0,0,0,0.319845040381673,0.220375794187343,0,0.0550754062377133,0,0,0,0,0,0,0,0,0,0,0.229440022794693,0.136259585336951,0,0,0,0,-0.043896160554808,0,0,0,0,0,0.0530061569659205,0,0,0,0.047551263741116,0,0,0,0,-0.0231571154648822,-0.126972794002273
X601688.CH.EQUITY,0.173982506480025,0,0,-0.0548712824507536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11404258001725,0,0,0,-0.0333840486648184,0,0,0,0,0,0.114880812973383,0.0375838806801431,0,0.104612793764778,0.0753178039120429,0,0,0,0,0,0.0457111762306071,0,0,0.367900625158,0,0.179143925728537,0,0,-0.049887808628778
X001979.CH.EQUITY,-0.101192462646502,0,-0.0900921919014371,0,0,0,0,0,0,0,0,0,0.0140532660801183,0,0,0.0806337448737384,0,0.113833545486485,0,0,0,0,0,0,0,-0.158442434937311,0,0,0.292741475391336,0.0679128092324974,0,0.0642559867055104,0,0,0,0,0,0,0,0,0.258577450122657,0,0,0.477059524045886,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.0972095264774979,0,0,0,0,0,-0.0517322656516224,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.02901509061803,0,0.0129050971670225,0,0,0,-0.0213657570451499,0,0,0,0,0.59656800789162,2.16840434497101e-19,0,0,0,0.0129930589952949,0,0,0.0579080330534261,0,0,0.00911964546712919,0,0,0,0,0.0965242100636717,0,0,0
X002142.CH.EQUITY,0,0,0.277942772855421,0,0,0,0,0,0,0,0.121231467673799,0,0,0,0.0906456980128885,0,0,0.238573198579635,0,-0.0133015784645433,0,0,0,0,0,-0.102745622552019,0,0,0,0,0,0,0,0,0.0358849062216831,0,0,0,0.0424256121966785,0.0164372202844318,0,0,0,0.00601588654613134,0,0.102844681366546,0,0,0,0,0,0.066341124172475
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.153887738784493,0,0,0,0,-0.0674547693130739,0,0.0335070103143065,0.00201118574333734,0,-0.0206871228481171,0.178626278657813,0.00799611848712252,0,-0.0343596294930659,0,-0.0757966228332211,0,0,0,0,0,0,0,0,0,0,0,0.0805335254073447,0,0,0,0,0,0.45389479515458,0,0.126482990317387,0.0703993182492342,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296936920817653,-0.200176279541543,0,0,0,0,0,0.0569483923866788,0,0.216663176174664,0,0,0,0,0,0,0,0.0270356916057773,0,0,0.280597858180076,0.279400492841219,0,0,0
X601229.CH.EQUITY,0.540615474823562,0,0,0,-0.013631932254254,0,0,-0.085010124912914,-0.0856375994552508,0,0,0,0,0,0,0,0,0.207334862035358,0,0,0,0.18348352449875,0,0,0,0,0,-0.174763328334182,-0.0172380712629641,0,-2.16840434497101e-19,0,0,0,0,0.198930863740135,0,0,0,0,0,0,0,0,0,0.275591185951412,0,0,0.000517582593611954,0,0,0
X601336.CH.EQUITY,0.0452152869167698,0,0,0,0,0,0.0612192433141806,-0.0396135996617572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851577938867782,0,0,0,0.0469118732681446,0.230627534485257,0,1.38777878078145e-17,0,0,0,0,0.186861556935244,0,0,0,0.418970097868673,0.166925129538465,0,0,0,0,-1.38777878078145e-17,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.090037302219909,0,0,0,0,0,0,0,0.0642840962978508,0,0,0,-0.0214692209247211,0,0,0,0,0,0,0,0,-0.0019020563789251,0.0094461898983835,0,-0.0992260285167908,0,0,0,0.00744745836982407,-0.0478016465875244,0.082649604344383,0,0,0.0421447595625669,0,0,0,0,0.0236930302815023,0.25750798172756,0,0,0,0,0,0
X1997.HK.EQUITY,0.116563528221147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178969822407365,0,0,0,0,0.0712284157806169,0,0.170792574906524,0,0,0,0,0.225726747127658,0.326216599897685,0,0.0245162547539611,-0.171384601581626,0,0,0,0,0,0,-0.113404170777297,0,0,0,0,0,0,-0.0361588319590591,0,0,0,-0.132955252163756
X600015.CH.EQUITY,0,0,8.67361737988404e-19,0.105954297940339,0,0.00859116635172248,0,0,0,0,0,0.235994392645117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1574535126414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471768495842167,0,0,0,0,0,0,0.00700186467413781,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.427491608494763,0,0,0,0.0776406064617827,-0.0413225386809583,-0.119939126391909,0,0,-1.73472347597681e-18,0,0.0248953852067689,0,0,0,0,0.11143211060603,0,-0.0377586758547204,0.164158619748821,-0.0160641088893532,0,0,0,0,0.385768486080262,0.147336314876358,0,0,0,0,0,0,0,0.777272761439195,0,0,-0.0592052209877963,0,-0.137154101668076,0,0,0,0.0433979521554727
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0769483202333801,0,0,0,0,0,0,0,0,0,0,0,0,0.142235375968636,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.293381758098907,0,0,0,0,0,0,0,0.188569278187569,0.188169776857334,-0.0438319196022142,0,0
X2881.TT.EQUITY,0,0.0119371499945147,0,0,0,0,0,0.431633796804929,0,0.0247102731821062,0,0,0,0,0,0,0,-0.30173642783164,0,0,0,-0.313683145601908,0,0,0,0,0,0,-0.0457614249864806,0,0,0,0,0,0,0,-0.0499414265653232,0,0.395963072352558,0.339241861608268,0,0,0,0,0,0,0,0,0,0,0,0.441746053194749
X600999.CH.EQUITY,0,0,0,0,0.0757202973139252,0,0,0,-0.0838510866032247,0,0,0,0,0.13295330511771,0,0,0,0,0.11609184766371,0,0,0,0,0.243876998360653,0.0704849242304343,0,-0.128884307086155,0,0,0,-0.0443971792750354,0,0,0,0,-0.0203193934861746,0.325534542826561,0.0783219675664746,0,0,0,0,0.0324403250468626,0.0135425395711091,0,0,0,0.123053897105779,0,-0.0766422106388224,0,0
X002736.CH.EQUITY,0,0,0.0127591314448603,0,0,0,0,0,0,0,0.160006757374398,0.117111647052129,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0989602590283374,0,0,-0.00876678311739989,0,0,0,0.0647964491128284,0,0,0,0,0.208779342184204,0,0,0,0,0,-0.00767566621964804,0,0,0,0,0.31407315058826,0,0.0529887797125742,0,0,0,0,0.00272004299723868
X300059.CH.EQUITY,0,0,0,-0.0462138698405327,0,0,0,0.060843310756144,0,0,0,0,0.161332136571966,0,0,0.253659264109672,0,0,0,0,0,0.0524658402315256,0,0,0,-0.0358057331719335,0,0,0,-0.0348325573052333,0,0,0,0,0.063556815890069,-0.00714261257643145,0.130028810602463,0.0782388945454302,0,0,0,0,0,0,0.108203466448127,0,0,0,0,-0.0938935963352525,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.0248646614855417,0,0,0,0,-0.0280749446003486,0,0,0,0,-0.0408804123521156,0,0,0.398802904438515,0,0,0,0,0,0,0,0,0,0,-0.0511029795822978,0,0,0,0,0,0,0,0,0,-0.0655067701817534,0,0,0,0,0,0,0,0,-0.557779049868796,0
VXFXI.INDEX,0,0,0,0,-0.0439535887959373,0,0,0,0,0,0,0.158729003806947,0,0,0,0,0,0,0,0.0505935612446533,0,0.0845541747440621,0,0,0,0,0,0,0,0,0,-0.03724406343813,-0.0267192639313703,0.0438567335818142,0,0,0,0,0,0.00754712464907415,0,-0.203178123650793,-0.10135673643512,0,0,0,0,0.055536966004042,0,-0.936614386000484,0,0.0271242045224007
CN2YR,0,-0.554822799140663,0,0,0,0.12560058693669,0,-0.179903565111103,0,0,0,0,0,0,0.186027342013222,0,0,0,0,0.280469792332882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141425070794767,-0.345169517375549,0.0496677370413097,-0.19687285487392,0.342000845108295,0,0,-0.180895396704027,0,0,0,0,0.488774613480523,0,0,0,0,-0.148697617666826,0
