,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.481466629704401,0.0956946555271813,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0588184182857333,0,0.0875153717741491,0,0,-0.148559242379443,0,0,0,0,0,0,0.00374407515598085,0,0,0.0284402242455076,0,0,0,0,0,0.0455596016112023,0,0,0,0,0,0,0,0,0,0,0,0.0797750225529373,0.18524395728295,0.0390703910200042,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.173437126934626,0,0,0,0.0495894312128355,0,0,0,-0.0987660628652464,0,0.0170297455877429,0,0.384136512741565,0.189573326104233,0,0,0,0,0,0,0,0,0,0,0,0,0.0515186725246778,0,0,0,0,0,0.095421884685728,0,0.0674544748614494,0,0,0,0,0,0,0,0,0,0.0576656206527041,0,0,0,-0.0745722709934731
X601939.CH.EQUITY,0.258112776245236,0,0,0,0,0,0,0,0,0,0,0.162565429523359,0,0.365645720950075,0,0,0,0,0.0793505967171219,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021192545685642,0.0619543948014355,0,0,0,0.0161566900940547,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.339441641855496,0,0.022889769866522,0,0.495875076167137,0,0,0,0,0,0,0.00432237718622524,0,0,0.0322783244557427,0,0,-0.0236749888715104,0,0,0,0,0,0.0096477316214087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104329249798164,0,0,0,0
X601988.CH.EQUITY,0.0902638450658492,0.0577658442842513,0,-2.16840434497101e-19,0,0,0,0,0,0,0.239380766656998,0,0,0,0,0,0.119735252255649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102398439087109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875830171519428,0,0,0,0.240150585257401,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.417008498449065,0,0.148766144037008,0,0,0,0,0.492404419206084,0,0,0,0.556929775285713,0,-0.654733608301485,0.0153820527311715,0,0,0,0,0.17366352260584,0,0,0,-0.0941296775876226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239828483118933,-0.0421922733614071
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120812600710449,0.0260809527409734,0,0,0,0.089433642860946,0,0.0835261865114487,0,0,0,0,0,0,0.0710024291138026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30890338331913,0,0,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.239471482142932,0,0,0,0,0,0.184493371786592,0,-0.0246969540034985,0,0,0,0,0,0,0,0.127168166078407,0,0,0,0,0,0,0.139188185731459,0,0,-0.086777992111273,0,0,0,0,0,-0.102811265250379,0,0.790426203301239,0,0,0,0,0,0.29849493908172,0,-0.258395873457391,0,0,0,0
X601328.CH.EQUITY,0,0.00260101346635719,0.0389927510988137,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.351728035805223,0.0520967355975053,0,0,0,0,0,0,0,0.253945883233757,0.0121766629171827,0.114426965564525,0,0,0.0476878766462236,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273427937293542,0,0,0.107613564758136,0,0,0,0,0,0,0
