,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.14694986829687,0,0.0855944395433711,0,0,0,0,0,0,0,0.35813473344501,0.0867144958478907,0,0,0,-0.124578298410945,0,0,0,0,0,0,0,0,0,0,0,0.119482586011377,3.46944695195361e-18,0,0,0,0,0,0.239055762432609,-0.0101603659090482,0,0,0,0,0,0,0.0476709823888743,0,0,0.0544065207025134,0,0,0,0,0,0.0655198864868369
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,0,-0.0254299013529275,0
X601939.CH.EQUITY,0.250540987505094,0,0,0.232739798511901,0,0.137693929268669,0,-0.0333184765841737,0,0,0,0,0,0,0.0343730417156265,0,0,0,0,0,-0.00631039013695122,0,0.0664895556275526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476114511380558,-0.102213165439574,0,0.0235976726412328,0,0,-0.0427791167297131,0,0,0.0262688492226339,-0.0158920034858488,0,0,0
X601288.CH.EQUITY,0.56182323752634,0,0.16811373780665,0,0,0.026288643553213,0,0,0.0127727422376635,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0243196099127716,0,0,0,0,0,0,0.107962008455158,0,0,0,0.0574927984574579,0.0961115372340793,0,0,0.0434467844174515,0,0,0,0,0,0,0.127536447096864,0,0,0
X5.HK.EQUITY,0,-0.11281662351945,0.0378721776176403,0.273821550365629,0,0,0,-0.24143550721199,0,0,0,0,0.147727591041532,0,0,0,0,0,0,0.627616587773206,0,0,0,0,0.302435287580785,0,0,-0.0241740970758569,0,0,0,0,0.020748959810888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183092731288163,0,0,-0.0714713490780988,0,0,0
X601988.CH.EQUITY,0.196450031145242,0,0.0848830195366336,0.0214035243017561,0,0,0,0,0.0311523995537813,0,0.0770127738507671,0,0,-0.328833099710763,0,0,0,0,0,0,0,0.509121747493728,0,0.0690057901685733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115672128526489,0,0,0,0,0,0,0,0,0,0.0300766099901495
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306886379064789,0.0391558109899728,0,0,0,0.189290706892389,0,0,0,-0.180974964379315,0,0,0,0.349274250214442,0.28328113158048,0,0,0,0.035695505348312,0,0,0,0.0838367734232915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617043307659156,0,0,0,0,0,0
X601628.CH.EQUITY,0.253117167064215,0.277870848114708,0,0.0265887209937216,0,0,0,0,0,0,0.00245665525094787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592690478346173,0,0,0,0,0,0,0.0796180657459271,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0246919942951314,0,-0.186899718235604,0,0,0,0.231599091396311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0196723086075456,0,0,0,0,0,0,0,0,0,0,0,-0.00391457627254527,0,0,0,0,0,0.0108044052200265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101991531509219,0,0,0,0
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.03487195456591,0,0,0.0463627402225635,0,0,0,0,0,0,0.27225682034288,0,0,0,0,0,0,0,0,0.131685671068323,0.169773148646546,-0.112927081762827,0.170046560736953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438715541883511,0.15667871329508,0,0,0,0,0,0,0,0,-0.0443417095689659,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.179653522154576,0,0,0,0,0.333304037411896,0,0,0.113744679378995,0,-0.0817928383547882,0,0,0,0,0.0513722502925015,0,0,0,0,0,0,0.115987439908035,0.0290879816268288,-0.0399406568702165,0,0,0,0,0,0,0,0,0,0,0,0.0990336870644282,0,0,0,0,0.033243002742627,0.197326738358502,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0508885649554934,0,0,0.205037113279652,0,0,0,0.085949750201844,0,0,0,0,0,0.128839507708358,0,0,0.220068098427063,0,0,0,0,0,0,0.118133084296718,0,0,0,0,0,0,0.0469821949790686,0,-0.257363175148962,0,0,0,0.0595424217809751,-0.0554792628373973,0,-1.38777878078145e-17,0,0.0872385609889147,0,0,0.213654799726961,0,0,-0.0287201766401041,0,0
X16.HK.EQUITY,0,0,0,0.425633573882751,0,0,0,0.167019253690223,0,0,0,0,0,0,0,0,0,0,0.0870436652954123,0,0,0,0,0,0.125269622227658,0,0,0.0260692382700949,0,0.0244928973408792,0,0.324104002902119,0,-0.147674443188329,-0.00462005098896926,0.177303170873835,0,0,0,0,0,0,0,0.0360589577776196,0,0,0,0,0.0421188005803941,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.201188078029383,0,0,0,0.281221329652177,0,0.261544225789539,0,0,0,0.0537712191798962,0,0,0,0.19129045555689,0,0,0,0,0.272694295156883,0,0,0,0.0532205747839929,0,0,0,0,0.0547367637218867,0,0,0,0,0.0831913345736923,0,0.196760754327191,0,0,0,0,0,0,-0.00980804057528384,0,-0.00364872479373814,0,0,0,0
X688.HK.EQUITY,0,0,0,0.17083142791187,0,-0.230553335473918,0,0,0.0109365364909267,0,0,0,0,0.177738925907927,0,0,0,0,0.210926366389428,0,0,0,0,0,0.308435020743845,0,0,0.386377272571812,0,0,0,0,0,0,0,-0.19607336376715,0,0,0,0,0.311842788950527,0.0366634353142676,0,0,0,0,-0.201486762708668,0,-0.166215488876127,0,0,0,0
X388.HK.EQUITY,0,-0.156870955370538,0,0,0,0,0,0.119288714713087,0.0326635200850383,0,0,0,0,0,0,0,0.0983437055869564,0,0,0,-0.0622420126563959,0,0,-0.214639490296772,0,0,0,0.177069972651105,0,0,0,0.167983559245536,0.187887622627336,0,0,0,0,0,-0.305824442395666,0,0,0,0,0.418435584767456,0.231826484995475,0,0,0,0,0,0,0,-0.125976491732439
X11.HK.EQUITY,0,0,0,0,0.0244652241871602,0,0,0.0584833663133807,0,0,0,0,0,0,0,0,0,0.0561843974672151,0,0,-0.0793399531616023,0,0,0,0.676431905727733,0,-0.0848757303773801,0,0,0,0,0,0.0548789616285856,0,0,0.0676069360781734,0,0,0,-0.0155431976064522,0,0,0,0,0,0,0,0,0.0890404582008035,-0.00354600805204989,-0.132462638752421,0,-0.0908939809314516
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101039712686498,0,0,0.0829458753429368,0,0,0,0,0,0,0,0,0,0,0,0.0383940516604696,0,0,0,0,0,0,0,0,0,0,0.300479281988871,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.149335421860268,0,0,0.0612460292960353
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.43644107782689,0,0,0,0,0,0,-0.0600077001008058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239102558592516,0,0,0,0,0.0960625386300605,0,0.237466483417008,0,0,0.0104879606063643,0,0,0.285107153057767,0.0607944034314701,0,0,0,0.0148116753914913
