,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0.413768070366937,0.106693998619214,0.0768795325609644,0,0,0,0,0,0,0,0,0,0,0,0.0919410629731222,0,0,-0.0377066763201244,0,0,0,0.0291515933990074,0,0.0790620984057968,0,0,0,0,0,0,0,0.0273999897046632,0,0,0,0,0,0.101408883576839,0.037899702968446,0,0,0,0,0,0.217672868026386,0,-0.100862596062762,0,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.246175701748323,0,0,0,0.164099943386731,0,0,0,0,-0.0247130834315792,0.104415095085061,0,0,0,0.079226346980369,0,0,0,0,0.101915424646531,0,0,0,0.24887003120966,0.228308797573078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119413199818105
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.114848069185972,0,0.079739702030166,0,0,0.0986029653555129,0,0.38125125812435,0,0,0.0193666573140028,0,0,0,0,0.0465860982067271,0,0,0,0,0,0,0.0135930277274827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193098518754437,0,0,0,0,0,0.0879366645292937,-0.0275899833802208,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,-0.0348023978527938,0,0,0,0,-0.0814986425543107,0,0.0969049327490144,0,0,0,0,0,0.00632357271101493,0,0,0,0,0,0,0,0,0,0,0.0223541903698728,0,0,0,0,0,0,0,0,0,0,0,0.0727387614827737,0,0.29461707622367,0.265884436169871,0,0.176309709911484,0,0,0,0,0,0.288442900777973,0,0.0875289619604568,0
X601988.CH.EQUITY,0,0,0.086220359458073,0.168689470117851,0.148365121972594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327532244426933,0.0268166241979912,0,0,0,0,0,0,0.261271688128355,0.119444729191328,0.165756389582703,0,0,0,-0.04630694544248,0,0.00735736786198921,0,0,0,-0.0858319745027868,0,0,0,0,0,0.04699844183378,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.136890489281282,0,0.0141922101176059,0,0,0,-0.231366971024269,0.0367710349111147,0,0,0,0,0,0,0.0248789649990357,0.194229697064937,0,0.0851284491812586,0,0.373687895953432,0,0,0,0,0,0,0,0.0424784176653499,0,0,0,0.225205201418191,0,0,0.367634260771345,0.0229535592416858,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0158231979679232,-0.165948743754424,0,0,0.170354737968083,0,0,0,0,0,0,0.162598481129797,0,0,0,0,0,-0.147322897567985,0,0,0.269696562276491,0,0,0,0,0,0,0.0292104692848728,0,-0.00137302931630151,0.157362187894357,0,0,0,0,0,0,0.311796482230107,0,0.06764666898314,0,0,0,0,-0.258190902291093,0,0,0.163143339418845,0.0907617961175494,0,0
