,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231668527995599,0,0,0,0,0,0,0,0,0,0,-0.269796513081361,0,0,0,0,0,0,0,0,0,0,-0.319021994774104,0,0,0,0.785266598388078,0,0,-0.180024612262912,0,-0.0512004484369933,0.269430598617292,-0.0225072301613104,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.237158037454406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10229645094651,0,0,0,0,0.0684601335860887,0,0.0277347979053337,0,0,0,0,0,0,0.344506657363463,0,0,-0.00162276795551002,0,0.118382262718472,0,-8.67361737988404e-19,0,0,0,0.0107864859386662,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.264585330595103,0,0,0,0.00480667385081707,0,0,0.0468539687413151,0,0,0,0,0,0.0864254642576052,0,0,0,0,0,0,0,0.14686345692195,0,0,0,0,0,0,0,-0.0559950596957349,0,0.0840949456986116,0,0,0.3378383949361,0,0,0,0.0854439679064774,0,0,0,-4.33680868994202e-19,0,0,0,-0.0131838750193526
X5.HK.EQUITY,-0.0448411021062231,-0.25246689426689,0,0.137281817332343,0,0,0,0,0,0,0.0232689412518214,0,0,0,0,0.360008017632313,0,0,0,0.0836607139873284,0.261400735958084,0,0,0.301938358696169,0,0,0,0,0,-0.0419056920467191,0,0,0,0,0,0,-0.0980320861225973,0,0,0,0.237954439503557,0,0,0,0,-0.0285742925229628,0,0,0,0,0,0
X601988.CH.EQUITY,0.237331807122264,0,0,0.575580092416808,0,0,0,0,0,0,0.117745451017353,0,0.143903698891132,0,0,-0.0666622625364546,0.0812072617988971,0,0,0.00889600742276779,0,0.0177238422424006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378129249074823
X600036.CH.EQUITY,0,0.563605293050439,0.00284355442001839,0,0,0,0,0,0,0,0,0,-0.0957311778987211,-0.139686700288331,0,0,0,0,0,0,0,0,0,0,-0.00121785264331496,0.277053929463646,0,-0.137170515957481,0,0,0,0,0,0,0,0,0,0,0,0,0.174114221434412,0,0,0,0,0,0.137118174258538,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0349743775206299,0,0,0,0,0,0.361991530388237,-0.123120452476627,0.133891185798928,0.0817226645547284,0,0,0,0,0.166453310437559,0.197910564692531,0,-0.133202635552978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382171864572065
X601628.CH.EQUITY,0,0.126275078770211,0,0.033112211036299,0,0,0,0,0,0,0,0,0,0.239293626832317,0,0,0,0,0,0,0,0,0,0,0.154217829286207,0,0,0,0,-0.0206320392657064,0,0,0,0,0,0,0.0978941507210102,0,0,0.161479001872549,0,0,0,0,0,0,0,0,0.0480546552853785,-0.00355231808496821,0,-0.0149176415396529
X601328.CH.EQUITY,0,0.0829288037198927,0.097082432584872,0.353128775055562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523007089005613,0.00621839288070364,8.67361737988404e-19,0,0,0,0.0901111877685262,0,0,0.127171824920234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432770162052855,0,0,0,0,0,0,0,-0.0317591281707082,-0.194642810343562
X601166.CH.EQUITY,0,0,0,0,0,0.318136547794438,0,0,0.141863780571727,0,0,0,0,0.59034302068773,0,0,0,0,0,0,0,0,0,0,-0.287468993974566,0,0,0.0681512262645303,0,0,0,0,0,0.294444730620613,0,0,0,0.225126670520978,0,0,-0.143547201708351,0,-0.161805207551469,0,0,0,0,-0.0450575891670675,0,0,0,-0.133715507167538
X600000.CH.EQUITY,0.0483863287262635,0,0,0.0169338370224425,0,0,0.235693283817841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420170373900055,0.105034915774347,0,0,0,0,0,0,0,0,0,0,0.144736423923674,0,0,0.02176305149872,-0.0280684405955048,0,6.93889390390723e-18,0,0,0.133992857494654,0,0.0272962912036436,0,0,0.0470942343253328
X601319.CH.EQUITY,0.0958377418088645,0,0,0,0,0,0,0,0.351854917060859,0,0,0,0,0,0,0,0,0,0,0.161145654267967,0,0,0,0.082996645839963,0,0,0,0,0,-0.00119095294144082,0,0.0390571486582553,0,0,0,0,0,-0.0439790577450601,0,0,0,0,0,0,0.179823224790968,0.127105954880166,0,0.135547230618062,0,-0.0368685236860928,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.182853059313523,0,0,0.284007214651948,0,0.0992095631063769,0.0117344017303951,0,0,0,0.222890602513748,0,0.28714265938943,0,0,0,0,0,0,0,0.13480611627165,0.0908763208449281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182074478924782,0,0,0,0,0,0,0,0,-0.0381594795936428,0,0.132165737018082
X16.HK.EQUITY,0,0,0,0.00534375671737506,0,0,0,0.0187737188934333,0,0,-0.0351606994437155,0,0,0,0,0,0,-0.0563891065254974,0.0276487855046437,0,0,0,0,0,0,0.217439109277494,0,0,0,0.137778390415756,0.0306326513303516,0.190705685347226,0,0,0.185178601773141,0,0,0,0,0,0,0.452345665853003,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0984451298423779,0,0.105761776812811,0,0,0,0,0,0,0,0,0.333081430693753,0,0,0,0.141952716232566,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.269712864281334,0,0.32782604277179,-0.307843063385084,-0.0998376252246345,0,0,0,0,0,0,0,0,0.116189817675379,0,0,0,0,0,0,0,0,0.345723041660986,0,0
X11.HK.EQUITY,0,0,0,0,0.15924743703614,0,0,0.288644040205465,0,0,0,0,0,0,0,0.0985402840475152,0,0,0,0,0,0,0,0,0.0322492262121762,0,0,0,0,0.17084444699847,0,0,0,0,0,0,0,0,0,0,-0.0441087078040128,0,0,0,0,-0.0092857487844506,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.00208689241306428,0,0,0,0,0,0,0,0,0,0,0.104745053104446,0,0,0,0,0,0.105696033497404,0,0,0,0.0802881149078708,-0.0264955145624886,0,-0.151286134222365,0,-0.108243367948112,0,0,0,0.101077257136473,0,0,0.208604109336104,0,0,0.332272002357513,0.0971902063090658,0,0.00156771317964745,0,0,0,0,-0.0184887076178568,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0702915105206984,0,0.331936225096086,0,-0.0919169883208093,0.0198855973145186,0,0,0,0,0.10069348762081,0,0,-0.00549987380622201,0,0,0.25807952340079,0,0,0,0.0816986163215628,0,0,0.0353914330632309,0,0,0,0,0,0.0160827261496944,0,0,0,0,0,0,0,0,-0.187547463481668,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0773740912858413,0.502774268028899,0,0,0,0.0378432597465995,0,0.115707194517206,0,-0.142065850242008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153839867872987,0,-0.0332350551698479,0,0,-0.320091519994567,0,0,0,0,0.306401540002212,0.00795305998245495,0,0,0,0.446499154469278,-0.0919184763165846,0,0,0,0
X2388.HK.EQUITY,0.0174510505110113,0,0,0,0.581718553535773,0,0,0,0,0,0,0,0,0,0.211066745004787,0,0.0429850281145086,-0.0389912344237167,-0.0711677840372922,0,0,0,0,0,0.39024510732228,0,-0.0178332970618318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0.307228659521588,0,0,0,0,0,0.0500137348219601,0.0446202759368458,0.0806744797384479,0,0,0,0,0,0,0,0,0,0.0111568541655546,0,0,0.118005877781012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720390636577057,0,0.136335925076855,0,0,0,0,0.0957292931386294,0,0
X600030.CH.EQUITY,0.0478799084817294,0.0202057143734446,0,0,0,0.132715267269605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101232670784349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511367970898563,0,0,0.073797668341832,0,0,0,0,0,0,0,0.0992398714212871,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.200967941515236,0,0,0,0,0,0,0.0167030644720377,0.15292831167214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252984989992139,0.086142865278799,0,0.267330259776747,0.0445541033909547,0,0,0.258306697752124,0,0,0,0
X688.HK.EQUITY,0,0.115488451621301,0,0,0,0.110117016791245,0,0.103883148408609,0,0,0,0,0,0,0,0,0,0.119928455408434,0,0,0.194059622364273,0,0,0,0,0.063983825910974,0,0.287062872914458,0,0,0,0.206864707045132,0,0,0,0,0,0,0,0,0,0,0,0,0.0665296505384091,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,-0.0930041764683947,0,0.0350716625680415,0.198699573272875,0,0,0.0675394390002012,0,0.112516397054632,0.111314218444862,0.259873057317894,0,0,0,0,0,0,0,0,0,0.126016970930978,0,0.0933905044323187,0.101949119577929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364120547282849,0,0,0.0497194579532571,-0.00447372422075132,0,0
X601818.CH.EQUITY,0,0,0,0.148278960725947,0,0.196465707374555,0.123702048291862,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0515302862327445,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267014431693075,0,0,0,0,0,0,0.0450791483776317,0,0,0,0,0,0,0,0,0,0,0,-0.0121706325872331,0,0
