,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.287903956943451,0.0220204243496345,0.0336975100381263,0,0,0.435605725965397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101668457454655,0,0.0426264874285846,0,0,0,0,0,0,0,0,0,0,0.0794919995455555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.200350322054382,0,0,0,0,0,0.141702675506087,0,0,0,0.0940180044302441,0,0.039729146751648,0,0,0.0332023602760984,0,0,0.169291018964895,0,0,0,0,0,0,0,0,0,0.0330846110518366,0,0.064450921126935,0,0,0,0,0.074961723373347,0,0,0,0,-0.0340860327677892,0,0,0,0,0.0328432587672335,0,0,0,0,0.0770881196808307
X601939.CH.EQUITY,0.454750990170689,0.131301416179733,0,0,0,0,0,0.243600891923006,0,0,0,0,0,0,0,0,0.0117063692625786,0,0,0,0,-0.137377154573168,0,0,0,0,0,0,0.1598665812047,0,0,0,0.117935227290109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117292992151966,0.159905665830435,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.208739937108145,0,0.100493503776805,0,0,0,-0.0690371397588605,0.177439755672609,0,0,0.0770257558068196,0,0,0,0,0,0,0,0,0.0655357392793779,0,0.0898147117627623,0,0.0608249660987713,0.041762382342334,0,0,0,0,0,0,0,0.00552991401163745,0,0,0,0,0,0,0,0,0,0,0,0.38329795477127,-0.0489804941819427,0,0
X601288.CH.EQUITY,0,0,0.0235113101355287,0,0,0,0.0823161142274917,0.457507235918862,0,0,-0.0853043123477587,0.13537337275179,0,0,0.0417345041750021,0,0,0,0,0,0,0,0.0249760783388467,0,0.0293685501419912,0,0,0,0.0561560488229323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534279072362855,0.0602650527832336,0,0,0,-0.0382311834398452
X1299.HK.EQUITY,0,0,-0.0796767522625506,0,0,0,0,0,0,0,0.120599372720181,0,0,0,0,0,0,0,0,0.175506323204825,0,0,0.178709847919942,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-1.73472347597681e-18,0.0183939091142599,0,0,0.183904908513569,0,0.0808041276357204,0,0.17865671122125,0,0,0,0.143454270133827,0,0,0,0,0,0
X601628.CH.EQUITY,0.0805358628910586,0,0,-0.0516791256719567,0,0,0,0,0,0,0,0.00901571190217561,-0.0751720723222104,0,0,-0.22779667002827,0,0,0,0,0,0.0827054125828014,0,0,0,0.115338336067008,0,0,0,0,0,0,0,0.185959021026263,0.542356421068061,0,0,0,0,0,0.0237411377994153,0,0,0,0,0,0,0,0,0,0,-0.0658827583428657,0.143602387959742
X601988.CH.EQUITY,0.0496062380156116,0,0.0907079215529046,0,0.35806024551047,0,0,0,-2.71050543121376e-20,0,0,0,0.213242423524015,0,0,0,0.141680948813901,0,0.0198423753764867,0,0,0,0.0116659894723439,0,0.0251585739650204,0,0,0,0,0,0.122731841776113,0,0,0,0,0,0,0,0,0,0,0,0.00840547787735513,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123333087555237,0,0,0,0,0,0,0,0,0,0,0.00283980789860203,-0.0945067962404985,0,0,0,0,0,0,0.233923021458537,0,0.190190550851231,0.140185663098945,0,0,0,0,0,0,0,0,0.060041754635343,0,0,0,0,0,0.197813295588048,-0.063200442716952,0.0621051799806118,-6.93889390390723e-18,0.257916253377382,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0266771537812574,0.0258914441723075,0,0,0.0741894321672113,0,0,0,0.00245941829412775,0.0691994174548788,0.127062071874946,0,0,0.0993485824581684,0,0,0,0,0,0,0,0,0,0,0.141685438582031,0.00425639161463734,0.424099674285546,0,0,0,0,0,0,0,0,0,0,0,0.00753888376371267,0,0,0,0,0,0,0,-0.0458578379571902,0,0,0,-0.0762870941914687
X388.HK.EQUITY,0,0,0,-0.135769720915478,0,0.350288678757353,0,0,0,0,0,-0.0538232389130849,0,0,-0.00547368106715179,0,0,0,0,-0.163703202220887,0,0.358850063774282,0,0,0,0,0,0.0393099471224846,0,0,0,0,-0.153650404398735,0,0,0,0,0,0,0.15723605085786,0.0937879643109389,0,0,0,0,0,0,0,0,0,0.137620828240372,0,0
