,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.445558841327466,0,0,0.012415129549096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232418797461404,0,0,0,0,0,0,0,0,0,0,0.18368765562876,0,0.0456349145269485,-0.0135019491178494,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.000501942146457945,0,0,0.148592883382226,0,0.0550369953959877,0,0,0.0789111825054609,0,0,0,0,0.231703431380815,0,0.189950928019393,0,0.0201850812778514,0,0,0,0,0.105860819434588,0,0,0,0,0,0,0,0,0.0233363998276366,0.0423547879129344,0,0,0,0,0,0.0222932463778499,0,0,0,0,0,0,0,0,0.0767521367578611
X601939.CH.EQUITY,0,0,0,0.292199364930671,0,0,0,0,0,0,0.0336270605382893,0,0,0,0,0,0,0,0,0.00504609454448944,0,0.707116432214401,-0.258268410836426,0.0518884148944389,8.67361737988404e-19,0,0.00781193185152478,0.0622766105259467,-0.132377311600324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143753761780212,0,-0.0435237471337469,0,0,0,0,0,0,-0.0892998064661017,-0.00273798519529686
X601288.CH.EQUITY,0.147368911496386,0,0.039947616128423,0,0,0.0653201888467815,0.400326002895422,-0.0803111284705633,0,0,0,0,0,0,0,0.060383845090478,0,0.0229317346150655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186480872552912,0,0,0,0,0,0,0.0252551614226773,-0.107331586402376,0
X600036.CH.EQUITY,0,0.182327951787251,0,0,0,0.0679773278739979,0.0914057771434775,0,0,0,0,0,0,0.207671651677803,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0287951458580002,0.317011656387422,0,0,0,0,0,0.0863635682275008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179509063764979
X601628.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0386491460549867,0,0,0,0,0,0,0,0.161555954053619,0,0,0,0,0.122143998446672,0,0,-0.0614677244490294,0,0,0,0,0,0,0.187541820389169,0,0.0553098180865505,0,0.539884564231776,0,0,0,-0.048531055803173,0,0.105098032433807,0,0,0,0,0,0,0,0,0,0.0780859005718097
X601988.CH.EQUITY,0.200854022114495,0,0,0.0718049689867093,0.219592173767052,0,0,0,0,0,0,0,0,0.0332474516234899,0,0,0,0,0,0.00190409101992482,0,0,0,0,0,0,0,0.17106291776775,0.141724417674198,0,0,0.0762800125218804,-6.93889390390723e-18,0,0,0,0,0.0626353633978596,0,0,1.0842021724855e-19,-0.188185964456816,-0.0520648576161686,0,0,0,0,0,0,0.358706222822222,0,0.0261648142166295,0
X1299.HK.EQUITY,0,0,0,-0.0455039981435685,0,0,0,0,0,0.139292388589963,0,0,0,-0.169787604920348,0,0,0,0,0,0,0,0,0,0,0,0,0.239670373220344,0,0.0187650544673162,0,0,0,0,0,0,0,0,0,0,0.0979769329851228,0.128380379865242,0.0625061044462934,0,0.0745615648321513,0,0.0265155233844553,0.171552077058543,0,0.13905917353496,0,0,0,0
X5.HK.EQUITY,0,0.0170440101057991,0,0,0,0,0,0,0,0,0,0,0,0,0.0967149759499324,0,0,0,0,0,0,0,0.0557045726607269,0,0,0,0.122719610736354,0,0.618138842492949,0,0.0336839302385974,0.135973197219541,0,0,-5.42101086242752e-20,0,0,3.46944695195361e-18,0,0,-0.111751530847383,0.0919815454907098,0.189378016601714,0,0,0,0.106758034457841,0,0.182377184138684,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.121500539476676,0,0,0,0,0,0,0,0,0,0,0,-0.131212186200263,0,0,0.486152506500314,0,0.261001220263331,0,0,0,0.167001805704441,0,0,0.134305069184361,0.108430089595227,0,0,0,0,0.123522509778428,0.000934401626759569,0,0,0,0.054759776599988,0,-0.244565158929135,0,0,0,0,0,0.048939560323225,0,0
