,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0456005549958434,0.565340457630178,0.0385780186665446,0,0,0.11167233909339,0,0,-1.73472347597681e-18,1.73472347597681e-18,0,0.163298311844184,0,-0.0371811470868714,0,0.0901439968939545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024978586529016,0,0,0,-0.0327154843898041,0,0,0,0,0,0,0,0.00128322444140126,0,0,0,0,0,0,0,0,0.0786900336283107
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0,0
X601939.CH.EQUITY,0.104708923486615,0,0,0.518182501200548,0,0.0764774047022307,0,0,0,0.0349559673651913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624998602881166,0,0,0,0,0.107321730957123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219022412539957,0,0.00788521116845861,0,0.0181449182570274
X601288.CH.EQUITY,0,0,0.223043064508098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214252443146811,0,0,0.149254428149966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237613848639054,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0638250486784545,0,0,0.225714734030999,0,0.238355397147777,0,0,0,0,0,0.157471634027824,0,0,-0.0207998748314815,0,0.204105636636796,0,-0.278434175878759,0,0,0,0,0.0352195910783129,0,0,-0.0548516793085803,0,0,-0.0218054924129444,0,0.180892263334312,0,0,0,0,0,0.168222755826506,0,0,0,0,0,0,0,0.177787520064002,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.215033377943963,0,0,0.233530343610608,0.0999493453402662,0.251829823982172,0,0.0917327418425646,0,0,0,0,0,0,0,0,0,0,0,0,0.0237371720768822,0,0,0,0,-0.144565901845226,0,0,0,0,0,0,0,0,0,0,0,0.168017000322884,0,0,0,0,0,-0.104509225702323,0,0.0290589276253058,0,0.0887970588431819
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427922959956291,0,0,0,0,0.0543112295597483,-0.0255033761489528,0,0,0,0,0,0.780237889942136,0,0,-4.33680868994202e-19,0,0,0.160182990974619,0,0,0,0,0,0,0,0,0,0,0,0.0973059549313327,-0.0844460765079597,0.0762102586960349,0,-0.00454649570016643,0.0533895786326663,0,0,0,0.0671222186311825
X1299.HK.EQUITY,0,0,0,0,0.275984724048736,0,0,0,0,0,0,0,0.0514499557831338,0,0,0,0,0.0839026272308555,0,0,0,0,0,0,0,0,0.0727582046558526,0,0.225967417843512,0,0,0.266974308982887,0,0.00993795315127929,0,0,0,0,0,0,0,0,0,0,-0.0729945539158709,0.022098370981591,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.163983312144429,0,0.245926790669378,0.0548603359114058,0,0,0,0,0,0,0,0,0,0.390101232959455,0,0,0,0,0,0,0,0.0627407391272067,0.0162701833366867,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0106510092548987,0,0,0.20036247441197,0,0,0,0,0.0478279523145228,0,0,0,0
