,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.206088620777533,0,0,0,0.0365334795074855,0.654644003898309,3.33269638512924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091339194991783,0.0764778599914901,0,0,0,0,0,0,0.114503136561445,0,0,0,0,-0.142196956570491,0,0,-0.214119972470383,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152471514351334,0,0.0833843449036425,0,0,0,0,0.199101487321915,0.0256529785280289,0,3.46944695195361e-18,0,0,0,0,0.0676759111112157,0,0,0,0,0,0,0.0521181575369457,0,0,0,0,0,0,0,0,0,0,0.440788620251428,-0.0783710554293438,0.00766521295344894,0,0,0,0.0514939212913165,0,0,0,0,0,0
X601939.CH.EQUITY,0.201613087367534,0,0,0,0,0,0,0,0,0.00664858236233385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430202942415964,0,0,0,0,0,0,0,0.114847926919651,0,-0.0495244094272737,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0503254742805795,0,0,0,0.0195137468703427,0,0.0390268244140971,0,0.0829042459156815,0,0,0,0,0,0,0.0116713581250977,0,-0.0356390018481351,0.365349301316181,0,0,0,0.112014795165768,0,0,0,0,0,-0.0444634514771782,0,0,0,0,0,0,0.21099716358119,0,0,0,0,0,0,0,0.084701532105767,0,0,0,0
X5.HK.EQUITY,0,-0.134068040522332,0,0,0,0,0,0,0,0,0,0,0,0,0.0490353981294973,0,0,0.13542732470925,0,0,0.326478470970701,0,0,0.373503395512727,0,0,0,3.46944695195361e-18,-0.248973519915755,0,0,0,-0.0238953989085483,0,-0.0206632309471426,0,0,0,0,0,0,0,0,0,-0.0558503628073001,0,0,-0.110429931530543,3.46944695195361e-18,0.232794884116147,-0.0385238371693245,0
X601988.CH.EQUITY,0.221355401378822,0,0,0.533691624226555,0,0,0,0,0,0.0841386134551007,0,0,0.0571832930972727,0,-0.0841015514597925,0,0,0,0,0,0,0,0.0692055556375051,0,0,0,-0.0937264377133157,0.171926882853199,0.0475722842239872,0,0,0,0,0,0,0.0316777554102356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303520091037472,0.0518708883327359
X600036.CH.EQUITY,0,0.65413306583196,0.0435187179999915,0,0,0,0,0,-0.0510532686021017,0,0,2.77555756156289e-17,-0.112914291344639,0,0,0,0,0,0.180604027410192,0,0,0,0,0,0,0,0,0,0.0592706382989479,0,0,0,0,0,0,0,0,0,0,0,0,0.266170369241749,0,0,0,0,0.0144126272311266,0,-0.115848242979008,0,0,0.14062866693929
X1299.HK.EQUITY,0,0,0.00504277107906536,0,0,0,0,0,0,-0.045786311024831,0,0,0,-0.136764841301445,0,-8.67361737988404e-19,0,0.030029474758474,0.0550906708888156,0.192670598008514,0,0.406132316199676,0,0.182672842294216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212034363516163
X601628.CH.EQUITY,0,0.14283861500068,0,0,0.04212854061813,0,0,0,0,0.0404416005591476,0,0,0,0,0,0,0.237038620338926,0,0,0.0608629214573228,0,0.0950628268770521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162221516855369,0,0.0987217759261427,0,0.0059888541590543,0,0,0,0,0,0,0,0,0,-0.00432010554846129
X601166.CH.EQUITY,0,0,0,0.0359615841119029,0,0.280204512493802,0,0,0,0,0,0,0,0,0,0,0.32269901386355,0,0,0,0,0,0,0,0,0,0,0.244333082230987,0,0,0,0,-0.058381503969269,0,0,0.310180002321948,0,0,0,0,0,0,0,-0.0469735191049203,0,0,0,0,0,0,0,-0.151115188555841
X601328.CH.EQUITY,0.0734612115215262,0,0.00579756836704964,0.198309064586683,0,0.211084057849143,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0266090046762785,0.100542131599408,0,0.100989474946183,0.0196505182444382,0,0,0,0,0,0,0,0,0,0,0,0,0.0446660436453717,0,0,0,0,0,0.0939810520372523,0,0.132250892037838,0,0,0,0,0
X600000.CH.EQUITY,0,0.0727262413435132,0,0,0,0,0.232837313268703,0,0,0,0,0,0,0,0,0,0,0,-0.0764142030938222,0,0,0,0.210704831405945,0,0,0.12863942573874,0,0,-0.00711553609589245,0,0,0,0,0,0,0,0,0,0.144747150274789,-0.0124401589996455,0,0.0148563704598361,0,0,0,0,0.162230482251076,0,8.67361737988404e-19,0,0,0.026820900890836
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.176844794737008,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0718778725667206,0,0.147821845782252,0,0,0.0908949079075916,0,0,-0.0349165657932123,0,0.0742815193546621,0,0,0,0.0539194962119574,0,0,0,0,0,0,0,0,0,0.328054544488808,0.164312070679729,0,0,0,0,0,-0.0266766314355161
X000001.CH.EQUITY,0,0.186697781250547,0,0,0,0,0,0,0,0.0835635346388844,0,0,0,0,0,0,0.0163961705542295,0,0,0.0736875781129911,0,0,0,0,0,-0.20321723271887,0,0,0,0.0555956851571457,0,0,0.170477827066163,0,0,0.14729637205297,0,0,0.314268432073873,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0674244511551389,0,0.0509527238294963,0,0,0,0,0,0,0,0,0.320378153913767,0,0,0.275356004798341,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.216958914013257,0.163154126386448,0,0,0,0,0,0.0181431137273192,0.0999108554504948,0,0,0,0,0,0.0904887033991791,0,0,0,0,0,-0.238003996259866,0,0.194779423605196,0,0
X16.HK.EQUITY,0,0,0,0,0.0309260168578791,0,0,0.180748388811854,0,0,0,0,0,0,0,0,0,0,0,0.0338431997277237,0,0,0,0,0,0.136832981036957,0,0,0,0.188440015297128,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.374335696298033,0,0,0,0,0,0,0.197189211259793,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.139015095959608,0.0697495648057767,-0.0286814611402072,0.380334220381243,0.0643799005056312,0,0,0,0.20869330077169,0.215621199251424,0,0,0,0.168871585337346,0,0,0,0,0,0,0,0.0452192438722828,0,0,0,0,0.0478834186450477,0,0,0,0,0,0,0,0,0,-0.229140206856624,0,0,0,0,0,0,0,0,0,0.210702620218473
