,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172572934359487,0.200386269636488,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444960452289512,0,0,-0.191124961855021,0,0,0,0,0,-0.291052094277979,0,0.0487708957016655,0,0.865866292017208,-0.151666277359534,0,-0.0998539234560667,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.197145605969713,0,0,0,0,0,0,0,0,0.161748406552045,0,0,0,0,0,0,0,0.0807169686036677,0,0,0,0,0,0,0,0,0,0,0,0.103111827236834,0,0,0,-0.0879983100523874,0,0,0,0,0,0.449659703174756,0,0,0,0,0,0,0,0,0,0,0,0.0459804416238312
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432939280586281,0.0911624843462825,0.0277147996679873,0.455938373336889,0,0,0,0.367623117452439,0,0,0,0,0,0,0,0,0,-0.278103101552941,0,0,0,0,0,0,0,-0.652968477257392,0,0,0,0,0,0,0,0,0.375399946665155,0,0,0,0,0.183541491253599,0,0,0,-0.155882310974496,0
X5.HK.EQUITY,-0.0177375697254234,-0.105111282699971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422778117482,0,0.0332018412833965,0.538863081090247,0,0,0,0,0.0905669435335761,2.77555756156289e-17,0,0,0,-0.187078986398206,-0.0524136994170694,-0.0754104675313356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701846826001,0,0,-0.164999934117003,0,0,0,0
X601988.CH.EQUITY,-0.35443105377401,0,0,-0.0305210678966993,0.481213212350606,0,0,0,0,0,0,-0.000136715878923165,0,0,0,0,0,0,0,0.755353335007397,0,0,0,0,-0.0671257720092885,0,0,0,0,-0.5243614680155,0,0,0,0,0,0,0,-0.0624676810622768,0.0798004486520205,1.38777878078145e-17,0,0,0.134970391551693,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X600036.CH.EQUITY,-0.0714971028203554,0.388447626638415,-0.0700914184363866,0,0,0,0,0,-0.0424408785908126,0.484964228577048,0,0.220871651330186,0,0,0,0,0,0,0,0,0,-0.123632587138501,0,0,0.241728658879475,0,0,0.0858615549853259,0,0,0.0556059345949355,0,0,-0.31525399396885,0,0,0,0,0,0,0,0.2330098798945,0,0,0.127361686289956,0,0,0,0,0,0,0.0686531032975729
X1299.HK.EQUITY,0,0,0,0,0.130567387074028,0.0115667012868007,0,0,0.132774374040573,0,0,-0.082363989095942,0,0,0.142449309015904,0.0301347537376821,0,0,0.0508033637931572,0,0,0,0,0,0,0.151399578403568,0,0,0,0,0,0.146675813574872,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00567220026450159,0,0,0
X601628.CH.EQUITY,0,0.0357016280288797,0.0523102703707171,0.0382883334705817,0,0,0,0,0,0,0.0364684462058118,0,0,0.352178132093242,0,0,0,0,0,0.0859213705056499,0,0,0,0,0,0,0,0,0,0,-0.0304301561417387,0,0,0,0,0.192292123438552,0.128043444518811,-0.0376586600274903,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.117548303388712
X601328.CH.EQUITY,0,0,0,0,0,0,0.413631653412793,0,0,0,0,0.0617889498301796,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0375329508995617,0,0.230628203599891,0.174190258769785,0,0,0,0,0,0,0,0,-0.122446392401743,0,0,0,0,0,-0.109051770361065,0,0,0.123695701785426,0,0,0,0,0,0,0,-0.207773864060544
X601166.CH.EQUITY,0,0,0,0.250147868151141,0,0,0,-1.73472347597681e-18,0,0,0,0.256302487843378,0,0,0,0.0168851990388069,0,0,0.0406106912982712,0,0,0.13484461151062,0,0,0,0,0,0,0.151863650791764,0,0.0498084485724439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168918224325563,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.413675302575466,0,0,0.209755054895737,0.0399549444928061,0,0,0,0,0,0,-0.308954637270937,0,0,0,0.135342420727104,0,0,0,0.235021071960881,0,0,0.0509876783121866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236359147913747,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0202187325972749,0,-0.0442874546514271,0,0,0,0,0,-0.0871866478520424,0,0,0,0.357950697166793,0,0,0,0,-0.0790039532665062,0,0,0,0,0.157762831401098,0,-0.0546948361101145,0,0,0,0,0,0,0,0,0,0.350551124690101,0,0,0,0,0,0.106785239027953,0,0,0,0,0,0,-0.127015998459978,1.73472347597681e-18,-0.00499163475239769,0
X601601.CH.EQUITY,0,0,0,-0.172882307227408,0,-0.0507320665598236,0.0266767006547389,0,0.719774957343966,0,0,0,0.0121127407571333,0,0,0,0,0,0,0,0,0,0,0.0487412262113734,-0.0726948764878604,0,0.16010541846284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134382179853805,0,0,0.0804352112599324
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0660032345397599,0,0,0,0,0,0,0,0,0,0,0,-0.0838047057112611,0,0,0,0,0,0.239732566438558,0,0,0.026188917078433,0.0547457499875437,0.225860399891181,0.260195279694034,0,0,0,-0.0599242531522063,0,0,0.400991446779758,-0.00933426769419654,0,0,0,0,0.0457727745246767,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0806570399013672,0,0.285673471326949,0,0,0,0,0,0,0,0,0.182825110144369,0,0,-0.262511297380734,0,0,0.333293540678489,0,0,0,0,-0.108256671101003,0,0.308841465593144,0,0,-0.104550430160158,0.374530959765589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262503165140785,0,0.013287792707131,0,0,0,0,0
X11.HK.EQUITY,0.103805600873511,0,0,0,0.288402687966537,0.0874031280429053,0.0789649925568599,0,0,0,0.0219483772249182,0,0,0.0678386554200981,0,0,0,0,0.190835076067319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204198005779411,0,0.0133696393701526,-0.0175506709346945,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.240467976201507,0,0,0,0,0,-0.0364704288618759,0,0,0,0,0,0,0,0.163903919175903,0.118021750905837,0,0.0864691285005112,0,0.0591420305492715,0.226991892357033,0,0,0,0.159030118615815,0,0,0.0995294287771137,-0.0902238264139009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256353949348584
X2388.HK.EQUITY,-0.0910331680359543,0.0391195508893803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857721384266,0.466834573170871,0.0817678554592838,0,0,0,0,0,0,0.291893085392402,0,0.135728787310799,0,0.0549070420242019,0.126092958112894,0.0681551967470184,0,-0.0138669442036425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.248918160149654,0,0,0,0.110960338433149,0,0.0773129480894238,0,0,0,0,0,0,0,0,0,0,0,0,0.0581151470142282,0.0519807754519976,0,0,0,0,0,0,0.0106227679196411,0,0,0,0,0,0,0.00272967254094468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0319547467959886,0,0,0,0,0,0,0,0,0,0,0,0.0287789218898229,0,0,0,0,0,0,0.0586159399983784,0,0,0,0,0.0309345120473693,0,0,0,0,0,0,0,0,0,0.0838250610945799,0,0.450407681302558,0,0,0,0,0.00299110840446767,0,0,0,0,0.454443947064759,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137244341985072,6.93889390390723e-18,0,0,0.0332877227001215,0,0,0,0.192131171388105,0,0.056908148288846,0,0,0.22964357562223,0,0,0,0,0,0,0.14017816427513,0,0,0,0,0,0,0,0,-0.127355215324748,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.104513279631622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502833165013231,0,0,0,0,0,0,0,0
