,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601229.CH.EQUITY,0.315881197313564,0,0,0,0,0,0,0.241915374108537,0,0,0,0,0,0.108477754254621,0,0,0,0,0,0,0,0,0.108724755210593,0,0,0,0,0,0,0,0,0.0556957287027471,0,0,0,0,0,0,0,0,0,0.10453525563888,0,0,0,0,0,0.0303348485407338,0.085008199248083,0,0,0
X601169.CH.EQUITY,0,6.93889390390723e-18,0,0.0247648085990339,0,0,0.0446017942504923,0,0.0454113881281379,0.0867296050135022,0.029510350091399,0.0536722302928919,0,0,0,0,0,0,0,0,0,0.283764896532309,0,0,0,0,0,0,0,0,0,0,0.0132245755173631,0,0.0923175851528688,0,0,0,0,0.253466630880926,0,0,0,0.0672613932162289,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.112053498666451,0,0,0,0,0,0.0885055541603637,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.131818193311262,0,0,0,0.288100890933396,0,0,0,0,0,0,0,0,0,0,0.155328701987751,0,0,0,0,0,0,0,0,0,0,0,0,0.0435490506646766,0,0,0.0528175066585178
X600015.CH.EQUITY,0,0,0.171906543474956,0,-0.0332088593422431,0,0,0.299128473228309,0,0,0,-0.00164272502625838,0,-0.391940497181442,0,0,0,0,0,0,0,0.61527095552979,0,0,0,0,0,0,0.273588213647132,0,0,0,0,0,0.0334414610742521,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121463944844135
X2882.TT.EQUITY,0.0126397584448482,0,0,0,0,0,0,0,-0.135598710894155,0,0,0,0,0,-0.0629969221199226,0,0,0,-0.171880519263274,0,0,0,0,0,0,0,0,-0.0946206090945998,0,0,0,0,-0.0341321682477052,0,0,0,0,0,0,0,0.402440937966624,0,0,0,0,0,0.0922913948478149,0,0.846226543955142,0,-0.0311849009198957,0
X000166.CH.EQUITY,0,-0.0509980799999042,0,0.0663920241433854,0,0,0,0,0,0,0,0,0.311358121762572,0,0.0656145014128293,0.195264792706164,0,-0.0936064047931265,0,0,-0.0165932238664466,0,0,0,0,0,-0.0781831353554855,0,0,0,0,0,0,0,0.366163745589824,0,0,0.122825916464204,0.0371777298732716,0,0,0,0,0,0,0,0.264114201176779,0,0,0,0.112809887646078,0.0218674658750238
X17.HK.EQUITY,0,0,0,0,0.190076494858544,0,0,0,0,0,0,0.446446264497043,0,0,0,0.060730545753801,0,0,0.032709296835993,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0920007498021376,0,0,0,0,0,0.256345541945786,0.122296359389572,0,0,0,0,0,0,0,0,0.0682508376787911,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0614757232239298,0,0,0,0,0,0,0,0,0,0,0.0299613662298094,0,0,0,0,0,0.396009250765145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109630436732607,0.0491465722998246,0.425288599924206,0.00414284644315423,0,0,0.0307840161362,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234466388398748,0,0,0,0.279894254569177,0,0,0,0,0,0,0,0,0,0,0,0.506857836190636,0,0.0347304043404772,0.0405954404724434,0,0,0,0,0,0,0.0225531131262954,0,0.0114799047867592,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.074179878300668,0,0,0,0,0,-0.49662152551919,0,-0.0930538486545786,0,0,0,0,0,0,0,0,0,0,0,-0.110370301961846,0,-3.46944695195361e-18,0,0,0.0207970522626997,0,0,-0.137599565260027,0,0,0.140452682812592,0,0,0.0798995438518818,0,0.203593798681131,-0.0970119214083988,0.562262357400098,0,0,0.130301780268194,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,-0.017663613788941,0,0.0402948280597221,0,0,0,0,0.021241855393254,0.11139570968462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145314116116502,0,0,0,0,-0.0790082245951209,0.0465345122005852,0,0,0,0,0,0,0,0,0,0,0,-0.950939916991239,0
VXFXI.INDEX,0,0,0,0,0,0,0,0.0102017029626851,0.106492124897869,0,0,0.0151812073690695,-0.0304205206133598,0.136541862085706,0,0,0,-0.0379006767577856,0,0,0,0,0,0,-0.122206322963684,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711840447279473,0,0,0,0,0,0.0466781149573207,0,0,0,0.0851007144674418,0,-0.965641111934572,0,0
CN2YR,0,0,0,0,-0.262462020660076,0,0,0.0769211778646268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175430933952333,0,0,0,0,0,0,0,0,0.159688559104111,0,0,0,0,0,0,0.0423962201564459,-0.173798619835851,0,0,-0.0755949429878003,0,0,0,-0.17871333472354,0
