,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0329560924731824,0.476161989772352,0.0149432984627544,0,0,0.0904681159391349,0,0,0.0828883723599385,0.0675691981924459,0,0,0.176489328533904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286733001815465,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0,0,0.00935183404137666
X601939.CH.EQUITY,0.131747966026435,0,0,0.517483872024788,0.0874956616684887,0.0807611869633879,0,0,0,0.0719427015357514,0,0,0,0,0,0,0,-0.0472123448831032,0,0,0,0,0,0,0,0,0,0.179428390171983,0,-0.00773562911997778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640952332762967,0,0,0,0,0.0469162316219129
X601288.CH.EQUITY,0,0,0.211667072715598,0,0,0,0,0,0.0118953125833738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273486651977232,0,0.195553963946712,0,0,0,0.0474365831054312,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0961951423811655,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565732150047046,0,0,0.207417231811195,0,0.206202465933114,0,0,0,0.212030349452411,-0.00851484482676884,0,0,0,0,0,0.195637985584722,0,-0.244551775254996,0,0,0,0.0459742878298598,0,0,0,-0.0612186400241596,0,0,0,0,0,0.189905486266784,0,0,0,0,0.0806276780182682,0,0,0,0,0,0,0.171388386076802,-0.00759097902023579,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.262255876046536,0,0,0,0.106911276060824,0,0,0,0,0,0,0.035155185533644,0.109415668293392,0,0,0,0,0,0,0,0,0.0883617052911828,0,0,0,-0.191650171919686,0,0.0605232318043884,0,0,0,0,0,0,0,0,0,0.0798650977831326,0,0,0,0,0,0,0,0.151143886605881,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303389448313852,0,0,0,0,0,0,0,0.0734499135348844,0,0.0628836419692639,0,0.118948729310049,0,0.0375192424882574,0,0,0,0.230300862014771,0,0,0,0,0,0,0,0,0,-0.0765623769955096,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.148201138767207,0,0.0503243451304576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104557105312982,0,0,0,0,0,0,0,0.147780199983715,0,0,0,0,0,0,0,0,0,0.0208851829683566,0.36636782366183,0,0,0,0.118943185804257,0,0.056556350580308,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.371518579882142,0,0,0,-1.35525271560688e-20,0,0,0,3.46944695195361e-18,0.406986646024874,0,0,0,0,0,0,0,0,0.00961297126480926,0.0398653700191134,0.128100841852406,0,0,0,0,0,0,0,-0.0171092267376812,0,0,0.0281039349444978,0,0,0,0,0,0.099681895118822,0,-0.0228809963656062,0.214957050680118,0,0,0,0.0771929933377826,0,0,0,0,0
X601166.CH.EQUITY,0.107035216828271,0,0.0523728769585849,0,0,0,0.0307147565345634,0,0,0.161475763244997,0,0.325210292524192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231685449614783,0.0493007034239811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755006092960827,0,0
X600000.CH.EQUITY,0,0,0.107406116675717,0,0.0797593281990965,0,0.0955208800050467,0,0,0.0832667158098548,0.515179420886565,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0746410481447339,0.218037658327124,0,0,0,0,0,1.73472347597681e-18,0,0.117801506360596,0,0,0,0,-0.152702828926469,0,-0.0710542271211399,0,0,-0.0453698497829432,0.0100874710828524,0,0,0,0,0,-0.0763003517165733,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.132439863045382,-0.20624008087809,0,-0.059328579769179,0,0,0,0,0,0,0.105621256842561,0,0,0,0,0,0.272460869808838,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,-0.123241603536286,0,0.117614589091959,0.0408596238983865,-0.0413989818229829,-0.0534600851194511,0,0,0,0.0803206139133216,0,0,0,0.393515253743789,0,0,0,0
X11.HK.EQUITY,0,0,0,0,1.38777878078145e-17,0.172941544933569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579810157279475,0,0,0,0,0.0267871365067993,0.256510189763394,0,0,0,0.602772654306677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182609873911822,0,0.110555079478717,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0797907752969927,0,0,0,0,0,0,0,0,0,0,-0.0322157246562279,0,0,0,0,-0.238930627846692,0,0,0,0,0,0,-0.106090986563777,0,0,0.0307609223701172,0,0.20141122975728,0.222403492352162,0,0.214762688278105,0,0.650096768521606,0,0,0,0,0,0,0,0,0,0,0,-0.101242198152404,0,0,0,0,-0.0111242378966511
X000002.CH.EQUITY,0,0,0,0,0,-5.42101086242752e-20,0,0.0407810876602869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082098462464325,0,0,0,0.67401678812828,0,0.126287473700109,0.115999631667594,-0.0107913720388295,0,0,-0.040891493202521,0,0,0.0109129670453036,0,0.0482047197435267,0,0,0.0281848783473249,-6.93889390390723e-18,0,-0.0884795571535057,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.395293313896937,0.226325227049793,0,0,0.286638903821107,0,0,0,0,0,0,0.165786457159227,0,0,0,0,0,0,0,0.0607240692289021,0,0,0.092506182030108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226209101622994,0,0,0
X601601.CH.EQUITY,0.0750979129953773,0.105676208064032,-3.46944695195361e-18,0,0,0,0.0409143696205373,0,0.105629327457475,0,0,0,0,0.0801438273902081,0,0,1.0842021724855e-19,0,0,0,0.0228441385361854,0.0763953427689858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385450659244393,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0257607452424607,0,0
X2388.HK.EQUITY,0,0.142875963444242,0,-0.130235260820935,0.205366984236044,-0.49650681146112,0,0,0,0,0,0,0,0,0,0,0.672736906316877,0,0,0,0,0,0,0,0.0376037569166292,0,0.192381697717236,0,-0.106980064299249,-0.30144080585118,0,-0.0799848595786589,0,0,0,0,0,0,0,0,0,0.0636015524715881,0,0,-0.0830475516621871,0.0648355284423336,0,0,0,0.0918186618860483,0,0
X267.HK.EQUITY,0,0,0,0.0567193468988521,0,0,0,-0.0454851596035904,0,0,0,0,0,-0.130879907881861,0,0,0,-0.366079440761725,0,0,0,0,0,0,0,0,0,0,0,0.329464674975979,0,0,0,0,0.0306353770026483,0,0,0.037105718012579,0,0.376765316838518,0.321573430875676,0,0,0,-0.0323513041033233,0.290208933750964,-0.24638576770979,0,0,0,0,0
X688.HK.EQUITY,0,0.145042024980637,0,0,0,0,0,0,0,0,0,0,0,-0.0609489128842539,0,0,0,0,0,0.0482635531444603,0,0,0,0,0,0,0.531157741725034,0,0.213280811790898,0,-0.106954571405671,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0725516675559864,0,0,-0.0614121709564621,0,0,0,0,0,0,0.166641560842375
X600016.CH.EQUITY,0,0,0,0.0759141730844035,0,0,0,0,0,0.0854799158456436,0.11391841448947,0.199239308795352,0,0,0,0,0,0.129410161039571,0,0,0,0,0,0,0,0,0,0.00782912084779951,0,0,0,0,0,0,0,0,0,0,0,0.196113402114359,0,0.0277965511685783,0.234624442682952,0,0,0,0,0,0,0,0.0285296344405718,0
X601998.CH.EQUITY,0.0344979811542296,0,0,0.137616771463587,0,0,0,0,0,0.0851125676434022,0.173211110689566,0,0,0,0,0,0,0,0,0.0847895902718345,0,0,0,0,0,0.136880893776577,0,0,0,0,0,0,0.0795262146049284,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0845428426543574,0,0,0,0,0,0,-0.00734583950155818,0,-0.0351642023644058
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.128602177687898,0,0,0.0458258809145428,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0972810781743202,0.154457781853218,0,0.226549634206771,0.0320223152425213,0,0.373816835929543,0,0,0,0,0,0,0,0,0.0128815802342097,-8.67361737988404e-19,0,0,0
X2007.HK.EQUITY,-0.251906633298223,0.309896301576151,0,0,0.198041220453802,0,0,0,0,0,0,0,0,0.152227932170264,0,0.0805761847814507,0,0,0.0327070716080071,0,0,0,0,0,0,0,0,0,0.123971048579236,0,0,0,0,0,0,0,0,0,0.0679741131327104,0,0,0.0183846253161049,0,0.075232226762886,-0.177670522799983,0,0,0,6.93889390390723e-18,0,0,-0.0396282382205312
X000001.CH.EQUITY,0,0.0557148467512317,0,0,0,0.121695175218532,0.0702622386538004,0,0.095014670902481,0,0,0,0,0,0,0,0.0126136880016886,0.0746885161926583,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0521329264751441,0,0,0,0.0761900103308638,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.132999780688915,0.0672887273658803,0,0,0,0,0,0.133088170942438,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0300195383407153,0,0,0,0,0,0,0,0.0431651401874923,0,0.182294939628318,0.0146022488710261,0.0240200368541195,-0.034879135533666,0.294997529976756,0,0,0,0,0,0,0.316915175038102,0,0,-0.0197164861468742,0,0,0,0.026150743832718,0,0,0,0,0,0,0,0,0,-0.036769638895952,0,0,0,0,0,0,-0.280018527796587
