,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.166991931851552,0,0,0,0,0,-0.19222391216381,0,0,0,0,0,0,0,0,0,0,-0.0220924835480647,0,0,0.384565332307531,-0.0313557935644207,0,0,0,0.430695987112522,0,0,0,0,-0.0693895508326201,0,0,0,-0.0344550382328011,0,0,0,0,0,0.0233527208570232,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0146774917792577,0,0,0,0,0,0.160958331604827,0,0,0,0.34811241603799,0,0,0,0,0,0,0.0217087560458633,0,0,0,0,0,0,0,0.206065209385994,0,0,0.0809749614686537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161853656897787
X601939.CH.EQUITY,0,0,0,0.764709166547372,0,0,0,0,0,0,0.116850675225987,0,0,0,0,0.101696256539654,0,0,0,0,0,0.00591936030896879,0,0,0.0111558493374287,0,0,0.0681682697906524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.971399946706109,0,0,0.0255434403060714,0,-0.0546537950542585,0,0.020754495007937,0,0,0,-0.0277019788817958,0,0,0.0126210424909641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248189806905004,0,0,0,0,0,0.0221455202721244,-0.0198821778832902,0.0113124345099259,0,-0.0616521741965838,0,0,0,0.0757445778789819,0,0,0,0,-0.128370466063715,0,-0.0259370434779249
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,0,0,-0.0116928260132315
X601988.CH.EQUITY,0,0,0,0.0587916845226452,0,0.0230458705011795,0,0,-0.062451513819951,-0.0090063797559695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706381435242346,0,0,0,0,0,-0.0272428489183745,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,-0.12846554601868,0,1.00102097825634,0,0,0,0
X1299.HK.EQUITY,0,0.0325595760077697,0,0,0,0,0,0,0,0.201621626507037,0,0,0,0.182953154331676,0,0,0,0,0,0,0,0,0.313371984729147,0,0,0,0,0,-0.0562980224422886,0,0.0459362805208273,0,0,0,0,0,0.0649583496834302,0.0717770821733685,0,0,0,0,0.163139191490035,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634308109569517,0,0,0,0,0,0,0,0,0.031127644032297,0,0.531684114051242,-0.109438249253877,0,0,0,0,0,0,0.0556567964223364,0,0.137825683067272,0,0,0,0.185825852130363,0.201733183187477,0.284705300579028,0,0,0,0.33961023911208,0,0.0829622304123525,-0.104009815274117
X388.HK.EQUITY,0,0.212749512144609,0,0,0.17088569753175,0,0,0.0421881285024946,-0.0550583510027496,0,0,0,0,0,0,0,0,-0.0727892356667733,0,0,0.0373331930381126,0,0.178709098495992,0,0.135864885258814,0,0,0,0,0,0,0,0,0,0,0,0,0.232628957669778,0,0,0,0,0,0,-0.145734345589561,0.0918168253793141,0,0,0,-0.0719025099718798,0,0,0.230241325154075
X601658.CH.Equity,0,0.0205014834224698,0.189005265882591,0.149088193743517,0,0,0,0,0,0,0,0,0,0,0,0.0375417814990808,0,0.0490872265226486,0,0,0,0,0,0,0,0,0.180586432483749,0,0,0,0,0,0,0,0,0,0.00533882569615396,0,0,-0.0380469693975639,0.12814284174447,0,0,0,0,0,0.0727843196364847,0,0,0.0519815248511762,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.123120349077628,0,0,0,0.314538084173567,0,0,0.0113735389700574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850533514471398,0,0,0.00675248736730287,0,0,0.189684604292253,0,0,0,-0.0664047377845074,0.150714488632703,0,0,0,0.267406630867404,0,0,-0.034035724117256,0,0
X601166.CH.EQUITY,0,0,0.0326054039082238,0,0,0.0440348609390742,0.190179347075817,0,0,0,0,0,0,0,0,0.0645941508147138,0,0,0,0,0,0.0617012104744936,0.0660893380680575,0.374698048116708,0,0,0.0169847060520616,0,0,0,0,0,0,0.00343660180723621,0,0,0.0576544315275527,0,0,0,0,0,0,0,0,0,0,0,0.176178732443775,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.680446750847603,0,0,0.0402491149502203,0,0,0,-0.051424311910819,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0145391581717981,0,0,0,0,0,0,0.136657341732427,0,0,0,0.0498591171654115,0.00427347033441256,0,0,0,0,0,0,-0.00973249220577282,-0.00281664903125197,0
X000002.CH.EQUITY,0,0,0,0.183575591594326,-0.192178383532746,0,0,0,0.262671407771058,-8.67361737988404e-19,0,0,0.13805190416005,0.317122597648004,0,0.016700762024431,0,0,0,0,0.012042817846821,0,0.0446715326430861,0,-1.73472347597681e-18,0,0,0,-0.172357470083656,-0.0318179047236438,0,0,0,0,0,0.0769893203895005,0,0,0,0,0,0,0,0,0,0.0402474775194749,0,0,0,0,0,0,0.0325205242093472
