,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.248167993432773,0,0.397470609727561,0,0,0,0,0.0848621293330757,0,0,0.139752806725232,0,0,0,0,0,0,0,0.0198123140599518,0,0,-0.055266174323209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0119153178865931,0,0.126575579593792,0,0
X601939.CH.EQUITY,0.353792082015609,0,0,0.286602678596397,0,0,-0.0959486914496389,0,0,0,0.00278628557341992,0,0.140040580925133,0,-0.0647214392765605,0,0,0,0,0,0,0,0,0,0,0.0315997224435773,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.201204387369017,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0,0,0
X601288.CH.EQUITY,0.471878813906814,0,0,0,0.258425623976167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872455344097512,0,0,0,0,0,0,0,0,0,0,0.0273810226501274,0,0.0348575447373774,0,0,0,0,0,0,0,0.0709020911253432,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.153136886389499,0,0.417286623019818,0,0,0,0,0,0.247472232468202,0,0,0,0,0,0.147219779781032,0,0,0,0,0,0,0,0,0,0,0,0.0433496686808463,0,0,0,0,0,0,0,0,-0.0643219354523454,0,0,0.0845799837925225,0,0,0,0,0,0,0,0,0,0,0,0,0.104818672743592
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0,0,0
X1299.HK.EQUITY,0,0,0,1.73472347597681e-18,0,0.0848828030772371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557388609541261,0.244771072437174,0,0,0.130178430219753,0,0,0,0.134188246687548,0,0,0,0,0,0,0,0,0,0,0,0.146695006457341,0.0443607481838213,0,0,0,0
X5.HK.EQUITY,0,-0.186366754529783,0,-0.0883498032383362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18774726112234,-0.770209367233429,0,0,0.493172841957858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43725526548338,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0833302159674313,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0775117637360641,0,0,0,0,0,0.122869000957738,0,0.233778840106979,0,0.125537440840473,0,0,0,0.173419060894734,0,0,0.0575375306170165,0,0,0,0,0,0,0,0.0265601879148737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525717343721465,0,0
X601658.CH.Equity,0,0,0,0.0982107994150496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323482909786947,0,0,0,0,0,0,0.362655173108431,0,0,0,0.131779327506275,0.0591309224560476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232545534609844,0,0,0.0632995746954325,0,0,0,0,0,0,0,0,0.0846836054365922,0,0,0,0,0,0,0,0.0895180558623335,0,0,0,0,0,0,0,0,0.0249339994130129,0.106303003378815,0,0,0,0,0,0.103916110993789,0,0.174755241027462,0,0,0,0.171577614363976,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0355740028106158,0.074301813714708,0,0,0,0.272406945904977,0,0,0,0,0.0923390538519589,0,0,0,0,0,0,0.120563983925874,0,0,0.045314869936301,0,0,0,0,0,0,0,0,0,0.147094369184668,0,0,0,0,0,0,0.0220654334533628,0,0.00397075441639297,0,0.00218212348764422,0,0,0.100462890201058,0,0.07315287650579,0,0.0322992888504076,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.331886309612433,0,0,0,0,0,0,0,0,0,0.165142225559026,0,0.00895443178667549,0,0,0.213369665340562,0,0,0,0,0,0,0.0221085753708246,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.122780225077368,0,0,0.113867896683024,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.223963537538992,0,0,0.00216695847786459,0.4595865502075,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00803697274604878,0.0334106269483397,0,0,0,0,0,0,0.0479045779208803,0,0,0,0.0185459703461124,0,0,0,0,0,0,0,0,0,0,0,0.00939650184439468,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0624198452481655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.418083322253474,0,0.231967744285125,0,0.0745482827385943,0,0.137949282789949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0564799442600044,0,0,0,0,0,0,0,0,0,0,0.055326000385056,0,0,0,0,0,0,0.111500641018117,0,0,0,0,0,0.0404486067579378,0,0,0,0.290951642313617,0,0,0,0,0.0115938998524801,0,0,0,0.18136223715811,0,0.351277665726022,0,0,0,0.0143662012183274,0.0234019450243528,0,0
X16.HK.EQUITY,0,0,0,0,0.0756949043156539,0,0,0,0,0,0,0,0,0.354286431714451,0,0,0,0,0,0,0.217031529154694,0,0,0,0,0,0,0,0.112500177432851,-0.0487971859760564,0,0.00295159668195044,0,-0.129333672581966,0,0.197562386204977,0,0.152896902020786,0,0,0,0,0.0171110644030894,0,0,0,0,0,0,0,0,0,0
