,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.288745087884675,0.0981705434944797,0.0807645572460276,0,0,0.268901210308689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143696964575104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946495348000188,0,0,0,0,0,0,0,0,0,0,0,-0.0506801205228446,0,0,0
X601318.CH.EQUITY,0,0,0.241885016630805,0,0,0,0,0,0.101929310960935,0,0,0,0.0602856404180898,0,0.0310329523698904,0,0,0,0,0,0.178160200072188,0,0,0,0,0,0,0,0,0,0,0,0.0429618660361601,0,0,0,0,0.1087470827562,0,0,0,0,0,0,0.0266818784878099,0,0,0,0,0,0,0,0.100435325353313
X601939.CH.EQUITY,0.420648834113916,0.270615681387574,0,0,0,0.0265206364865758,0,0.384154788526591,0,0,0,0,0,0,0,0,0.0298532887940807,0,0,0,0,-0.111627475807643,0,0,0,0,0,0.127070352430857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134586542276805,0,0
X601288.CH.EQUITY,0,0,0.0113778776354005,0,0,0.0971783046431231,0,0.450567197747493,0,0,-0.0860174813006388,0.14912639445603,0,0,0.044252594185459,0,0,0,0,0,0,0,0,0.0284594835896835,0,0,0,0.0517185504749251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522095431947941,0,0,0,0.0409973910145878,0,0,0,-0.0399589981551869
X600036.CH.EQUITY,0,0.117201098894806,0,0,0,0,0.233183795285929,0,0,0,-0.0203751747357323,-0.0462279102863803,0.0968800128097776,0,0,0.122474374132021,0,0,0,0,0,0,0,0,0.467677911853477,0,0.125897766897883,0.104601755283394,0,0,0,0,0,0,0.00621085686208827,0,0,0,0,0,0,0,0,0,-0.0328638885874896,0,0,0,0,0,-0.102940405788626,0,0.0496148763833497
X601628.CH.EQUITY,0,0,0,0.0775324866191147,-0.0208951874001834,0,0,0,0,0,0,0,0,0,0,-0.186912624566676,0,0,0,0,0,0.0552169499162494,0,0,0.035205775541432,0,0,0,0,0,0,0,0,0.0093657376274691,0.66416134152494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079163306216927,0.0079670313303276,0,0,0.239152287193967
X1299.HK.EQUITY,0,0,0,-0.0178716216565289,0,0,0,0,0,0,0.0736305464540395,-0.0525028705677935,0,0,0,0,0,0,0,0.0315230863240132,0,0,0.153436486394734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108631155027095,0.122894219885406,0.162392250156543,0,0.147811244681665,0,0,0,0,0,0,0.26922430651057,0,0,0
X601988.CH.EQUITY,0,0,0.100120837867782,0.482195713436994,0.0822875250639283,0,0,0,-2.71050543121376e-20,-0.00277081149065448,0,0,0.213995699951097,0,0,0,0.0721222487148506,0,0,0,0,0,0.0398912960649026,0,0,0,0,0,0,0,0.0219631382167903,0,0,0,0,0,0.0299665766366865,0,2.16840434497101e-19,0,0,0,0.036896692306545,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917422060488051,0,0,0,0,0,0,0,0,0,0,0.000481435428040366,-0.107585292177216,0,0,0,0,0,0,0.146115684626266,0,0.167800955354838,0,0,0.120091469264224,0,0,0,0,-0.0447040286506968,0,0.103870240317535,0,0,0,0,0,0.331743431254453,0,0,0,0.203189911005595,0,0.0526825310720943,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0280392651748591,0.049055015189867,0,0,0,0,0,0.0912183770620993,0.0965450418698526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199358479916511,0.394983919041006,0.0635275797299626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849317062899573
X388.HK.EQUITY,0,0,0,0,-0.148190533448848,0,0.442303443453208,0,0,0,0,0,0,0,-0.0536775182812643,0,0,0,0,-0.189244160582455,0,0.350285257907787,0.0369040516002988,0,0,0,0,0,0.106566765697165,0,0,0,-0.158625301788725,0,0,0,0,0,0,0.0498997833983285,-0.087641437595225,0.163696847765074,0,0,0,-0.155171040073312,0,0,0,0,0.117517947528066,0,0
