,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.521304196501004,0,0,0,0.122288626662838,0,0,0.0509933906386432,0.0496766397802154,0,0,0.16970958283061,0,0,0,0.0361552736936734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025339599488565,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.140375658965173,0.265529886981495,0,0,0,0.0338686646004522,0,0,0,0,0.318946268681457,0.0925843859126236,0,0.0657746271835062,0,0,0,0,0.0449648176394748,0,0,0,-0.0505353165008206,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0696171200660937,0,0,0.00463326514386597,0,0,0,0,0,0,0,0,0.00274646673691249
X601939.CH.EQUITY,0.431728068650595,0,0,0.261967172802111,0.165825814521269,0.0156346476033982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212557577902851,0.111569663937998,-0.162374506881404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203115363202838,0.0136905960832399
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217176710799233,0.103836264356074,0,0.853525836866726,0,0,0,0.0685480386282998,0,0,0,0,-0.139275616406204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581058471444008,0.023813918665859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.286592641444673,0,0.0870790949693346,0,0,-2.77555756156289e-17,0.0761182977700095,0,0,0,0,0,0,0.166459810903348,-0.199466732267791,0,0,0,0,0,0.0397959302508292,0,0,-0.0248151739554751,0,0,0.0193796676769286,0,0,0.201127255207305,0,0,0,0,0.387244024319709,0,0,0,0,0,0,0.195666522734027,-0.141040182086629,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.297605416500718,0,0,0,0.152552665984843,0,0,0,0,0,0,0.0360727751879195,0.0941136207751359,0,0,0,0,0,0,0,0.0589664295125241,0,0,0,0,-0.187020251837369,0,0.102532964713288,0,0,0,0,0,0,0,0,0,0.0495606365185539,0,0,0,0,0,0,0,0.0807989842381726,-0.0704397996210838,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234144444602587,0,0,0,0,0,0,0,0,0,0,0,0.141193320129503,0,0,0,0.0331253822338839,0,0,0,0,0,0.0352888737044803,0,0.03350511412079,0,0.0234569765485809,0.285154924630768,0,0,0.176984047766391,0,0,0,0,0,0,0,-0.0556645428910493,-0.225491350883711,0,0.0773222439026066,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0318332455485684,0,0,0,0,0,0,0,0,0.132119173879087,0,0,0,0,0.409292438586925,0,0,0,0,0,0,0.00349658030252203,0,0,0,0,0,0,0,0,0,0,0.0655530916142832,0.18243512095387,0,0,0,0.190270734267778,0,0.078241576338896,0.0490432195033428,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00558435195425811,0,0.414415255277453,0,0,0,-6.93889390390723e-18,0,0,0,0,0.412335725212873,0,0,0,0,0,0,0,0,0,0.0544840132636727,0.0493357300201198,0,0,0,0,0,0,0,0,0,0,0.0136689522018828,0,0,0,0,0,0.092499099714041,0,0,0,0.229810365587512,0,0,0.0626663273043606,0,0,0,0,0
X601166.CH.EQUITY,0.073761913696547,0,0.000709498671570011,0.194313336196647,0,0,0,0,0,-2.16840434497101e-19,0,0.368700368139337,-0.0211183437826795,0,0,0,0,0,0.00534805636917349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427582976460138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126469782724169,0,0
X600000.CH.EQUITY,0,0,0.448294299436935,0,0.152242414289492,0,0,0,0,0,0.0453242063276275,0,0,0,0,0,0,0,0,0,0.166193227410516,0,0,0,0,0,0.118871902295312,6.93889390390723e-18,0,0,0,0,0,-0.170187228714642,0,0,0,-0.0622174294827011,0,0.231983214795181,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.118966701115455,0,0,0,0,0,0,0,0,0,0,0.0909241687005476,0,0,0,0.151280102004611,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.204160772191262,0.204489109718654,-0.213443493028123,0,0,0,0,0,0.297103985868657,0,0.128374265334917,0.134150887064501,0,0,0,0.00751406356227581
X11.HK.EQUITY,0,0,0,0,0,0.166149057871854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625424488957647,0,0,0,0,0.245558277231577,0.0254697650825983,0,0,0,0.575192630944407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175614449781862,0.108043125916176,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0400418092609835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278790220821782,0,0,0,0,0,0,0,-0.122360802429944,0,0.0471291197072364,0,0.187549604526765,0.242285442653966,0,0.19884576341295,0,0.660499037659737,0,0,0,0,0,0,0,0,0,0,0,-0.0500608822810617,0,-0.0352024238517772,0,0,-0.00433868618520287
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552367526307071,0,0,0,0,0.0433625740232027,0,0,0,0.707447538418729,0,0.0849818069201979,0.0611122791335413,0,0.0206508090119575,0,-0.0576384485159937,0,0,0.0526286525696689,0,0,0,0,0,6.93889390390723e-18,0,-0.0642656486952276,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0262504765974064,0.114929672242987,0,0,0.169885852140623,0,0.281302727281598,0,0,0,0,0.226702113772069,0,3.46944695195361e-18,0,0,0,0,0,0.0951875914046787,0,0,0.012526424084218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0879952532209147,0.108552178838059,0,0,0,0,0.0444787395027277,0,0.0867702534648828,0,0,0,0,0.0846732849093196,0,0,0,0,0,0,0.0277978803513483,0.0606723013471182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396922765546348,0,0,0,0,0,0,0,0,0,0,0,0,0.0267399635505391,0,0
X2388.HK.EQUITY,0,0.41911890605506,0,-0.0714607851773752,0.319822600118243,-0.479042412019836,0,0,0,0,0,-0.0445083120864015,-0.0633633454517153,0,0,0,0.613376953762044,0,0,0,0,0,0,0,0,0.183336802304745,0,0,-0.204888776274529,-0.146137657741697,0,0,0,0,-0.104415192229698,0,0,0,0,0,0,0,-0.123238319140803,0,0,0,-0.0344047619962163,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,-0.113032243172406,0,0,0,0,0,0,6.93889390390723e-18,0,0.258998327731167,-0.465319852300508,0,0,0,0,0,0,0,0,-0.155875817254042,0.157645890218169,0,0.283578370390003,0,0,0,6.93889390390723e-18,0,0,0,0.159960878487954,0,0.368091873879282,0.112586978088698,0,-0.0134566293949332,0,0,0.358873613244158,-0.265282082931615,-0.0492572315694932,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802636680971851,0,0,0,0,0,0,0.487355928455973,0,0.171629119125929,0,-0.136599625092134,0,0.0809068224324589,0,0,0,0,0,0,0,0,0.15439173278482,-0.0563097608769239,0,0,-3.46944695195361e-18,0,0,0,0,0,0.123904362608541
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0628054216112877,0,0.28679915029148,0,0,0,0,0,0.0874843092642406,0,0,0,0,0,0,0.130573175591141,0,0,0.0476175281650192,0,0,0,0,0,0.0564808636163518,0,0,0,0,0,0.110738699344728,0,0.0494692242135496,0,0.172106331843496,0,0,0,0,0,0,0.00741174241128389,0
X601998.CH.EQUITY,0,0,0.128707738769562,0.0966421480368503,0.0609872518237833,0,0,0,0,0,0,0.0192325697226385,0,0,0,0,0,0,0,0,0,0,0,0,0.300600754003709,0,0,0,0,0,0,0,0.0490963085149808,0,0,0,0,0,0,0.0349928332248167,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,-0.0195763673925438,0,0,0,0,0,0,0,0,0,0,0.0680867589252692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101220794662847,0.0851891283107729,0,0.424479609191042,0,0,0.238435551460884,0,0,0,0.0253264149523721,0,0.094153710853559,0,0,0,0,0,-0.0374713174899014,0
X000001.CH.EQUITY,0,0,0,0,0,0.0666555019570765,0,0,0.158216379800823,0,0,0,0,0,0,0,0,0.082902697481277,0,0,0,0,0,0,0,0,0,0.0536080859755328,0,0,0,0.148285950644018,0,0,0,0.0730992119537812,0,0,0,0,0,0.161064801407768,0,0.0264447545974136,0,0,0,0,0,0,0,0
