,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.416530674997107,0,0.221354314796166,0,0,0,0,0,0,0,0,0.00197973682542135,0,0,0,0,0.0314203157440519,0,0,0,0,0,0,0,0,0,0.065285322776572,0,-0.101331666573464,0,0,0,-0.0153739644606886,0,0,0,0,0.0506573801247233,0,0,0,0.176736181971606,0,0,0,0,0,0,0,-0.0231722319827573,0
X601939.CH.EQUITY,0.15329773567779,0,0,0.609761872015046,0,0.0159394669994881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.133040903989264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720497697299737,0,0.0116716430090014
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0,0
X601288.CH.EQUITY,0.0331587558192885,0.218617478957764,0.0492775204632328,0,0,0,0,0,0,0.120711372884816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171775240739426,0,0.204085658895931,0,0,0.107070457216985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0664188581855421,0,0.337019184009905,0,0,0,0,0,0,0,0.192528632791036,0,0,-0.0544474523718449,0,0,0,0,0,0,0.0532909089874044,0,0,0,0.321123188770971,0,0,0,-0.138671230814813,0,3.46944695195361e-18,0,0,0,0,0,0.228666726689278,0,-0.0897105886897949,0,-0.339129645963052,0,-0.0439463886685496,0,0,-0.244217821887473,0
X601988.CH.EQUITY,0.115519179780101,0.0113805176150202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585060361190535,0.0354737042344193,0,0,0,0,0.0121854916638696,0.14791458460168,0,0,0,0,0,0,0,0,0.0618921948316192,0,0,0,0,0,0,0,0,0,0,0.0873978123751756,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399552,0.0579389139937366,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267672789884566,0,0,0,0,0,0,0,0.209480413071406,0,0,0,0,0,0.0571152534171656,0,0,0,0,0,0,0,0,0.0455456354632087,0.11443998484724,-0.0716070664293265,0,0.338069002522313,0.188218072575735,0,0,0,0,0,0,0,0,0,0,-0.0756738153104996,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171106734424648,0,0,0,0,0.11525380042708,0,0,0,0,0,0,0.258945298876751,0,0,0,0,0,0,0,0.22697893602382,0,0,0,0,0.0662402676545967,0,0,0,0,0.00607869132935659,-0.00589630386032492,0,0,0,0,0,0.20164042894709,0,0,0,0,0.00225498714003197,0,0,0,0,0.028577248036207,0,0,0
