,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.402507719613011,0,0.127572605594484,0.0467689256106951,0,0,-0.0313480864473249,0,0,0,0,0,0,0,0.0821554918098118,0,0,-0.0366053562648642,0,-0.00973197273845949,0,0,0.0336089702068122,0.00517892891945053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008824553363724,0,0.0229269120776513,0.233455187261261,0,0,0,0,0,6.93889390390723e-18,0.0496770298711617,-0.0607452845485888
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0144765532237291,0,0,0,0,0,0.160917184953082,0,0,0,0.347250063900352,0,0,0,0,0,0,0,0.0219331414746861,0,0,0,0,0,0,0,0.206043709295666,0,0.0816847819579702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160471497086664
X601939.CH.EQUITY,0,0.0756073733709568,0,0.781950626594691,0,0,0,0,0,0.0384808318707563,0.0585342874379089,0,-0.043329225430447,0.00710595778651326,0,0.0733670181234636,0,0,0,0,0,0.00279870744862661,0,0,0,0,0.0427028083581845,0,0,0,0,0,0,0,0,0.0770782872211941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0846400057368893,0,0.953386928220367,0,0,0.00649217210757371,0,-0.0529751965246488,0,0.0184137959588515,0,0,-0.0377603531754748,0,0,0,0,0,0,0,0.0172083482208747,0,0,0,0,0,0,0,0,0,0,0,0.0322247804906262,0,0,0,0,0.00501327347018806,0,0,0,0,-0.0667052646826651,0,0,0.0511866939555498,0,0,0,0,-0.133748491467849,0,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0307009441465876,0.257064664776304,0,2.77555756156289e-17,0,0,0,0,0,0,0.401758162167164,0,0,0,0,0,0,0,-0.0437128976416609,0,0,0,0,0,0,0,0.156845134837828,0,0,0,0,0,0,0,0,0,0,0.103306489998003,0,0.224457376349176,0,0,0,0,0
X600036.CH.EQUITY,0.176575903050778,0,-6.93889390390723e-18,0.305081122009959,0,0,0,0,0,-0.0321876509574292,0,0,0,0,0,0.128915629828137,0,0.0812188428307605,0.0141315959050809,0,0,0,0,0,0,0.125722567577618,0,0,0,0,0,0,0,0,0,0,0,0.0622732115740678,0,0,0,0,0,0,0.0308683057483516,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0409694827821447,0,0,0,0,0,-0.0830637275714559,0,0,0,0,0,0,0,0,0,0,0.0148997080693145,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033817903716777,0,0,0,0,0,0,0,0,-0.0303813784178094,0,0,0,-0.025443742123398,0,1.00703457905716,0,0,0,0
X1299.HK.EQUITY,0,0.0283513436982398,0,0,0,0,0,0,0,0.191296296642145,0,0,0.178095213207641,0,0,0,0,0,0,0,0,0,0.316537159721438,0,0,0,0,0,0,-0.05535164893916,0.047874620323209,0,0,0,0,0,0.0729108833231382,0.0718409889266673,0,0,0,0.16382072382808,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124746973539581,0,0,0,0,-0.191387633759626,0,0,0,0,0,0,0,0.0743176751275237,0,0.360625306024314,0.0907706553491339,0,0,0,0,-0.0727639669968368,0,0,0.207605296656014,0,0,0.0623653808307746,0,0,0.162356705699046,0.21478611841396,0.117397644885292,0,0,0,0.412581031399561,0,0,0
X388.HK.EQUITY,0,0.244487596529135,0,0,0.198884440492618,0,0,0,-0.0622126363221683,0,0,0,0,0,0,0,0,-0.0278403559811985,0,0,0.0435850334240319,0,0.114022453684793,0,0.100310700530853,0,0,0,0,0,0,0,0,0,0,0,0,0.241499566412374,0,0,0,0,-0.0409569104566093,0,-0.151007053907466,0.162698773248691,0,0,0,-0.0785863239520188,0,0,0.222253959558844
