,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.128117448607247,0,0,0,0,0,-0.0231542511265907,0,0,0,0,0,0,0,0,0,0,-0.156459311273469,0,0.0346727418388795,0.575269271037096,0,0.463824435717549,0,-0.240249599730976,-0.0892383290280588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746918292839855,-0.0282565597355472
X601318.CH.EQUITY,0,0,0,0,0,0.191084649889912,0,0,0,0,0,0,0.0397479704423835,0,0,0,0.108210157188971,0,0.0295679026847614,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.154028623370002,0,0.148845384786864,0,0,0,0,0.0663752967978646,0.143486935525254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011564717236282,0.0220977027655216
X601939.CH.EQUITY,0,0.0241324556539156,0,0.789344652287216,0,0,0.0071082758500763,0,0,0.0431577459764461,0.0716475529554754,0,-0.0589248018974129,0,0,0,0.068824543683116,0,0,0,0,0.00121544803209055,0,0,0.0407660103637871,0,0,0,0,0,0,0,0,0,0,0,0.111679852683759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301661716346009,0,0
X601288.CH.EQUITY,0,0,0.956981022115477,0,-0.0366812955116013,0,0,-0.101971192333978,0,0.0327378434563985,0,0,0,0,0,0.0247495410187934,0,0,0,0,0,0,0,0,0.0811523136519026,0,0,0,0,0,0,0.0410692698709801,0,0,0,0,0,0,0.0213067314078689,0,-0.0835968950834377,0,0,0,0,0.000432295895336858,0,0,0,0,-0.0963788788545723,0,-0.0123349270249571
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275931919263567,0.312161771999929,0,0.262023385103679,0,0,0,0,0,0,0.464720213814129,0,0,0,0,0,-0.0698504613927993,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129605920695927,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685119874583544,0,0,0,0,-0.0537041248793559,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0715446115819749,0,0,0,0,0.00241265278679717,0,0,0,0,-0.0224738187620269,0,0,0,0,0,0,0,0,0,0,0,-0.133091976474417,0,0.998087777771732,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0233372208555887,0,0,0,0,0.23794295112536,0,0,0,0,0,0,0,0,0,0,0,0,0.296534463830859,-0.00352165005528445,0,0,0.0784453038527453,0,0,0,0,0,0.217608602485226,0,0,0,0,0.0217284779365446,0.0185882326181287,0,0,0.0743418186430353,0,0,0,-0.0270150633448519,0,0,0,0.137028966757654,0,-0.0528954441997296,0.0245872561306807
X5.HK.EQUITY,0,-0.0454991092907468,0,0,0,0,0,-0.0312370424943844,0,0,0,0,0,0,0,0,0,0,-0.0153033143846756,0,0,0,0,0,0,0,0.440222261010356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059970142397228,0,0,0,0,0,-0.247253654358103,0.232060488786783,0,-0.0698403207947084
X388.HK.EQUITY,0,0,0,0,0.218213872587032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129523357869607,0,0.255061690343575,0,0,0,-0.00860319816786741,0.112680768451113,0,0,0,0,0.130509180811726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178506222621883,0,0,0,0,0.282759915991027
X601658.CH.Equity,0,0.0307786321666232,0.308645381170432,0,0.0505203837034005,0.00431591680677239,0,0,0,0,0,0,0,0,0,0,0.014330148786395,0.0277587040068811,0.173614175025549,0,0,0,0,0,0,0,0,0,0.0957127298331902,0,0,0,0,0,0.0313140479420214,0,0.0150143565343089,0,-0.0619421483398757,0,0,0,0.056550458309967,0,0.0803817581747529,0,0.0172897674351169,0.0582666870455777,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0136021311162057,0,0,0,-0.0252052787287714,0.0894561626096304,0,0,0.322095541792258,0,0,0,0.00691070679726352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538792434917518,0,0,0,0.246633026915252,0,-0.0324074023310858,0.077089096944591,0.0715546317780811,0,0,0,0,0,0.225086888087615,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0239633843462664,0,0.602184729400838,0,0,0.0461098501767102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132551738096623,0,0,0,0.0164447536421765,0,0,0,0,0,0,0,-0.019111502442568,0
X601166.CH.EQUITY,0,0.0307729700305929,0.0323185782900606,0,0,0,0.253218806064387,0,0,0,0,0,0,0,0,0,0.166322518999048,0.04006870346336,0.0616895804119107,0,0,0.0584297717344049,0.0531887579549394,0,0.0450534109734941,0,0,0,0.0194825287177155,0,0,0,0,0,0,0,0,0,0.015562898104042,0,0,0,0,0,0,0.00839707735806616,0,0,0.344673727122998,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.195191778754682,-0.187485492137431,0,3.46944695195361e-18,0,0.261723400349587,0,0,0,0.383278593952241,0.162359797453779,0,0,0,0,0,0,0,0,0,0,0,-0.183787433206521,0,0,0,-0.0549394669694096,0,0,0,0.0292035861792858,0,0,0,0,0,0,0,0,0,0,0,0.00728592646634765,0,0,0,0,0.0025066800035068,0,0.0603432272296223
X601328.CH.EQUITY,0,0,0,0.257499668948174,0,0,0,0,0,0,0,0.048441892458293,0,0,0,0,0,0.0673349375290516,0,0,0,0.351284573814733,0,0,0,0,-0.00274850824677147,-0.0602284888878155,0,0,0,0,0,0,0,0,0,0,0,0.115747594734434,0,0,0,0,0.113014162050024,0,0,0,0.00576189372562091,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.606360451849577,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211598706763103,0.0826298572191561,-0.165860507306493,0,0,0,0,0,0.132853066796899,0,0,0.120085591447836,0.0292872899893495,0,0,0,0,0,0,0,0,0,0,-0.17204154499106,0
X600000.CH.EQUITY,0,0,0,0.116346487095015,0,0.293908605981812,0,0,0,-0.0376358231012466,0,0,0,0,0,1.73472347597681e-18,0.0957982801817544,0,0,0.0949392598861216,0,0,-0.0542914456928837,0,0.0827408725960933,0,0,0,0,0,0,0,0,0,0.0131187658852038,0,0,0,0,0,0.62971876319886,0,0,0,0,0,0,0.174807989430987,0,0,0,0,0
X601601.CH.EQUITY,0,0.0804972467849167,0,0,0.331969290869091,0,0,0,0,0,0,0,0,0,0.111285397375173,0,0,0,0,0.263762206042508,0,0,0,0,0,0,0,0.113711139907173,0,0.0706909461527372,0,0,0,0,0,0,0.133946904592396,0,0,0,0,0,0,0,0.0195392957523883,0,0,0,0,0,-0.0502276118563074,0,-0.0329336964479136
X601319.CH.EQUITY,0,0,0,0.145574403957162,0,0,0,0,0,0,0,0,0,0,0.292745901501846,0,0,0,0.0961927419142981,0,0,0,-0.0468436535353195,0,0,0,0,0.0122406755922279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109290424544074,0.114155176316876,0,0.160403676400059,-0.0294239526209432,0.114545340479585,0,0,0,-0.0116199178707787,-0.104555856517194,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125013017172111,0,0,0,0,0,0.217997852332258,0,0,0,0,0,0,0.12116647474409,0,0,0,0,0,0.0388033988646284,0,0,0.287930072155701,0,0,0,0.185236769193449,0,0,0,-0.091304192294055,0,0,0
X600016.CH.EQUITY,0,0,0.0311187758934339,0,0,0,0,0,-0.00841476745322115,0,0,0,0,0.120003504903017,0,0.112900703870316,0,0,0,0,0,0,0,0,0.0289856912719495,0,0,0,0,0.110828916464474,0.0487100159192621,0.173601410010573,0,0,0.0592951610587233,0,0,0,0,0,0,0,0,-0.0352317662795909,0,0,0.0878425024565626,0,0,0,0,0,-0.0653790846902684
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.0968185098914413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361569425054962,0,0,0,0,0,0,0.010551494655422,0,0,0,0,0,0,0.0220571944594005,0,0.115866379968915,0,0,0,0.253665966574673,0,0,0.0548869865215846,0.128592084832948,0,0,-0.241990646308113
X601998.CH.EQUITY,0.231267383285763,0,0,0,0,0,0,0,0,-0.0680464823993178,0,0,-0.0158019486665449,3.46944695195361e-18,0.000467976645894527,0,0,-4.33680868994202e-19,0.102585142379596,0,0,0,0,0,0,0,0.013554038170873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793680864095579,0,0,0,0,0,0.15725131831259,0,0.53765336077182,0,-0.0481255195452941,-0.0618225395910901,0
X2388.HK.EQUITY,0,0,0.0137381807420718,0,0,0,0.0324705745645756,0,0.156592402592261,0,0,0,-0.21958940290548,0,0,0,0,0.277523657454437,0,0,0,0,0,0,0,0,0.293145907885352,0,0,0,0,0,0,0,0,0,0,0,0.112430355232606,0,-0.0324793086262465,0.0353298865670059,0,0,0,0.258621676192429,0,0,0,0,-0.0878591599402752,0,-0.29218512482091
X688.HK.EQUITY,0.305253319287688,0,0,0,0,0,0,-0.0353156611713741,0,0,0,0,0,-0.0496445615253923,0,0,0,0,0,0,0.323958529925278,0,0.145316387861838,0,-0.065136971531879,0,0.0633821216308924,0,0,0.153248093890338,0.283725011101105,0,0,0,-0.112900883752899,0,0,0,0,0,0,3.46944695195361e-18,0,-0.137365631019483,0,0,0,0,0,0,-0.0128883054994152,-0.143316136185422,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.119011979301156,0.494734500702571,0,0,0.117034131802866,0,0,0,0,0,0,0,0,0,0.00272984354765867,0,-0.229535242555499,0.237368115751209,0.047142687196981,0,0,0.0341428605570197,0.0324815754637546,0,0,0,0,0,0,0,0,0.02743467646932,0,0,0,0,0,0,-0.0490410740360299,0,0,0,0.0673907811462052,0,-0.0377712774917952,0
X300059.CH.EQUITY,0,0,0,0,0,-0.00101400618612869,0,0,0,0.266444955647966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655442875375226,0,0,0,0,0,0,0,-0.0618392376972276,0,0,0.255332347806965,0.0498964560773405,0.112218981444816,0.00539307093416475,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.132176818657828,0.0094741317242537,0.0516508672314405,0.163986896606321,0,0,-0.0404163017624662
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6829129336165,0.0155367003269365,0,0,0,0,0,0,0,0,0.050772466837781,0,0,0,0,0.132442862671342,0.0776896338313025,0,0,-0.0416430500805972,0,0,0,0,-0.0712909307288234,0,0.0822469216356999,0,0,0.0744814745110481,0,0,0,0,0,0,-0.114103407877598,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.187507081779884,0,-0.294747959728767,0,0.191729583625903,0,0,0,0,0,0,0.23987761873936,0,0,0,0,0.0610263941480975,0,0,0,0,0,0,0.253415608365679,0,0,0,0,0,0,0,0.246886555973124,0,0,0.0240915318383353,0.192622980398115,0,0,0,0,0,0,0.0223944926493255,0,0,0.0482647096415332,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.136164353543262,0,0.0673774812795106,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.180879245046566,0,0,0.129627509438135,0,0,0,0.382452314966043,0,0,0.0161386887290386,0,0,0,0,0,0,0,0.0513387208792366,0,0.0938620437668593,0,-0.110839786686838,0,0,0,-0.0438916276946632,0
X601818.CH.EQUITY,0,0.124493506278273,0.0435324656142137,0.127129876681092,0,0,0.0812102034391823,0,0,0,0,0,0,0,0,0,0,0.0555429185087226,0.0352674046331494,0.160444178090594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799802958548028,0.0515302341766083,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.21186098833093,0,0,0,0,0,0,0,0.0891362309200911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443927061240238,0.196359327596575,0,0.0330023610181091,0,0,0,0.122064504110769,0,0,0,0,0,0,0,0.0112236095532222,0,0,0,0,-0.0377635919588852,0,0,0,0,0,0,0,-0.0787251121723808
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.223732007103007,0,0,0,0,0,0,0,0,0.0148228747774482,0,0,0,0,0.0165830593846488,0.00719376024367468,0.151197976234593,0,0,0,0,0,0,0,0.235325880755903,0,0.136132926360825,0.0714704860768898,0,0,0,0,0,0,0,0.139851225576031,0,0,0,0,0,0
