,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.600599176789818,0,0.0146300690347821,0,0,0,0,0.0172777471558953,0,0.096811302958653,0,0,0,0,0,0,0.101311012472963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108214147595805,0,0,0,0.0709812622482309,0,0.0415616619972212,0,0,0,0,0,0.0421386988458641,-0.0369998209749947,0,-0.0119204707605288,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0,0,0
X601939.CH.EQUITY,0.11056471384625,0,0,0.336277172991125,0,0.242910944743183,0,0,0,0,0,0,0,0,0,0,0,0.0226876153803957,0,0.0158731022765638,0,0,0,0,0,0,0,0,0.0534812347455355,0,0,0,0.116844190279672,0,0,0,0,0.0165507192213946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452953369407471
X601288.CH.EQUITY,0.0134721741448262,0,0.29013330016664,0,0,0,0,0,0,0.213821474581636,0,0,0,0,0,0,0,0,0.0506468386812331,0,0,0,0,0,0.0126942539069696,0.223364136851445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730831738272315,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0276565508960264,0,0,0,0,0,0.44217623876058,0,0,0,0,0,0.032030966390634,0.111079293132254,0,0.160963665335111,0.0918674532875448,0,0,0,0,0,0,0.159640350868197,0,0,0,0,0.12004882224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67535526893907,0,0,-0.135650485259004,0,-0.174128437121148,0
X601988.CH.EQUITY,0,0,0.103957630546427,0,0.0358839044268615,0,0,0,0,0,0,0.0602284072691761,0,0.0493737386505445,0,0,0,0,0,0,0,0,0.621056978813867,0.0185276112052837,0,0,0,0,0,0.108196933940348,0,0,0,0,0,0,0,0,0,0.0519762146372997,0,0,0,0,0,0,0,0,0,0.0903834495901372,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246896203552043,0,0,0,-0.023026920432246,0,0,0,0,0,0.0753475223225,0,0,0,0,0,-0.0077909301602462,0.70055893913629,0,0,0.0287380803816776,0.097549830159422,0,0,0,0,0,0,0,0,0,0,0,0.0667842044663806,0,0,0.049755463326068,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264124791580207,0,0,0.186335516399666,0,0,0,0,0.0846061661075543,0,0,0.0714191151079884,0,0,0,0,0,0,0,0.0161260631310592,0,0,0,0,0,0,-0.0347505659617045,0,0,0,0,0,0.025984404997375,0,0,0.0280970463768924
X601628.CH.EQUITY,0,0.162573905683963,0,0,0.0108859113984418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457941963417997,0,0,0,0,0,0,0,0.152230624371125,0,0,0,0,0,0,0,0,0,0,0.369345304813606,0,0,0,0.215498902015958,0.064680575629408,0,0,0.0187902699470134,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676103880487863,0,0,0,0.140841993929722,0,0,0,8.67361737988404e-19,0,0,0.206912847575202,0,0,0,0,0,0,0,0.240687423346342,0,0,0,0,0,0,0.0772742355560122,0,0,0.00353179478922642,0.0355544544906135,-0.00736932861170198,0,0,0.0116183199178435,0,0,0.237369045657662,0,0,0,0,0.0335492801853888,0,0,0.0140375033000439,0,0,0,0
