,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.182343401654033,0.102819739755484,0,0,0.340549195999644,0,0,0.0134083106963091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228357058909903,0,0,0,0.0925042534940809,0,0,0,0.110065811532257,0.0518224213408539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392746715550177,0.00420381630271925,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0581701764257941,0,0,0.243161441686455,0,0,0.304360748639257,0,0.0357984613259088,0,0.0427938577774341,0.0125690734051452,0,0,0.188318677465977,0,0,0,0,0,0,0,0,0,0,0,0.0632375729658819,0,0,0,0.238701484559495,0,0.00239446949985858,0,0,0,-0.0540426685266033,0,0,0,0,0,0,0,0.010201180048371,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.131937514619622,0,0,0,0,0,0.228172469737736,0,0,0.0912394194744191,0,0,0,0,0,0,0,0,0,0.0479400509010891,0.119207309197602,0,0.0557149993766315,0,0,0,0,0.0768264011594956,0,0,0,0,-0.126177349976881,0,0,0,0,-0.0815787961324824,0,0,0,0,0,0,0.244028774659597,-0.144409280754974,3.46944695195361e-18,0
X601939.CH.EQUITY,0.565841066758586,0.0716024046247237,0,0,0,0,0,0,0.171225836788908,0,0,0,0,0,0,0,0,0,0.0884724790201717,0,0,0,0,0,0,0,0,0.1253859670409,0,0,0,0,0,0,0,0,0.115138818951631,0.0512313161318634,0,0,0,0,0,0,0,0,0,0,0,0.117453064897834,0.0459953392584388,0,0
X601288.CH.EQUITY,0,0,0,0.132305993077657,0,0,0,0.416573427010237,0,0,0.00709515422159749,0,0,0,0,0,0,0.0681642101571963,0,0,0,0,0,0,0.0470012125450412,0,0,0.0507169722974517,0,0,0,0,0.0989741745562836,0,0,0,0,0,0,0,0,0.0921546297238907,0,0,0,0,0,0,0,0,0,0,-0.0681018423820588
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.128073087411499,0.214536508584288,0,0,0,0,0,0.139868772313133,0,0,0,-0.231221281719534,0.14744625915156,0,0,0,0,0,0.0255787063897302,0,0,0.126806494913041,0,0,0.00151988326441203,0,0,0,0,0.0472695578408749,0,0.141636478311398,0,0,0,0,0,0,0,0.312757692367551,0,0,0,-0.0460711314019915,-0.0069912595655584
X601628.CH.EQUITY,0,0,-0.143083802019359,0,0,0,0,0,0,0.0970819908467027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496810416748268,0.098958882305756,0,0,0,-0.042465638386232,0,-0.0832249001044677,0,0,0.370440155579889,0,0,-0.000517341731346821,0.369276461624675,0,0,0.0497878312969652,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.194436501277757,0,0,0,0.342928553391917,0,0.0764437636534783,0,0,0,0,-0.00385249084103088,0.0560430845769608,0,0,0,0,0,0.120872444422192,0,0,0,0,0,0.123787253946121,0,0,0,0,0,0,0,-0.231751617993623,0,0,0,0,0,0,0.0364855118598767,0,0,0,0,0,0.0422411926941987,0,0,0.034945554421248,0,0,0,-0.0644833474230869
X5.HK.EQUITY,0,0.250140521023275,0,0.0832102543516511,0,0,0,0,0,-0.13023892451371,0.0270690574291245,0,0.0553612074914432,0,0,0,0,0,0,0,0,0,0,0.252798859085911,0,0,0.101684729091894,0,0,0,0,0,0,0,0,0,0,0.239485440290883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285897410010773,-0.0139321184286757
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925218398947394,0.26331978173594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110910897809724,-0.0427649384726305,0,0,-0.15928592481798,0,0.0779977235007246,0,0,0,0,0,0.164564248978257,0,0.104555191084337,0,0,0,0,-0.479255846780721,0
