,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.418657546688442,0,0,0,0.0542420938975673,0,0,0,0,0,0,0,0,0,0,0.0127363056673327,0,0,0,0,0,0,0,0,0,0,-0.0126279396022598,0,0,0,0,0,0,0,0.23140456214983,0,0,0,0,0,0,0,0,0,0.0103462544251441,0.0304266979716503,0.239437755155461,-0.0181740725281537,0,0
X601318.CH.EQUITY,0,0,0,0,0.046683266175412,0,0,0.0485945410256512,0.0893018536660815,0,0,0,0,0.0493277239968618,0,0,0,0,0.251095401829078,0,0.254830593528467,0.136500213050715,0,0,0,0,0.0579519835375753,0.0842658928761546,0,0,0,0,0,0,0,0.00548395409703358,0,0,0,0,0,0,0,0,0,0.0196794960441091,0,0,0,0,0,0,0.112475491199609
X601939.CH.EQUITY,0,0,0,0.287201725541455,-0.0385866224599524,0,0,0,0,-0.0108435870079584,0.0395869515842355,0,0,0,0,0,0,0,0,0,0,-0.269733655852274,0,0.712182422453497,0,0.0528206627698379,-0.141267417620804,0.0668632643069589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139178064715052,0,0,0,-0.0360818419349267,0,0,0,0,-0.0893661499689082,0
X601288.CH.EQUITY,0.218416311993061,0,0.0200703309978024,0,0,0.0380902833921673,-0.0578805562177121,0.288950985194126,0,0,0,0,0,0,0,0.115822799495036,0,0.00615132958122549,0,0,0,0,0,0.0346505062818389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170142334476625,0,0,0.110454228448045,0,0,-0.0919060059122023,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829
X601628.CH.EQUITY,0.0860302946626888,0,0,0,0,0,0,0,0,0.00230980242827727,0,0,0,0,0,-0.0427397835321623,0,0.185384252049361,0,0,0,0.0531287611682541,0,0,0,0,-0.0418548867532657,0,-0.104833445545292,0,0,0.0376887947693453,0.21722099847039,0,0.0856763872318327,0,0,0.54594698736864,0,0,-0.0354067534950944,0,0.0703083343411715,0,0,0,0,0,0,0,0,0,0.0263345131397434
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.238906067755356,0,0,0,-0.0475080908332108,0,0,0,0,0,0,0,0,0,0,0.0762297820354876,0,1.3865238021558e-05,0,0,0,0,0,0,0,0.0166349397973646,0,0,0,0,0.115010718342558,0.193866957002406,0.107884011202054,0,0,0,0,0,0.0709716975832802,0.121617905822069,0,0.0571276444539368,0,0
X601988.CH.EQUITY,0.0310514739213816,0.0192993232358148,0.0459185164907632,0.171835337393392,0.356605019518277,0,0,0,0,0,0,0,0,0,0,0.188594803382176,0,0,0,0,0,0,-0.00808958590929779,0,0,0,0,0.0757809098678301,0,0.0160482805242629,0,0,-0.121416787608912,0,0,0.270367664279846,0,0,0,-0.0836167136967884,0,0,0,0,0,0,0,0,0,0,0,0.0452441890232239,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283527388602224,0,0,0,0,0,0.0437157215512473,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.141889088006511,0,0.0124301861097424,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.000399187591156537,0.474204300320362,0,0,0.260810024819844,0,0.194205204381292,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260901939542695,0,0.0760360628677264,0,0,0,-0.0106204174336226,-0.0704233535500661,0,0,0,0,0,0,0,0,0,0.431989087629417,0,0,0,0,0.277387392735986,0,-0.0313379955061166,0,0,0,0,0,0,0,0,0,0.323403471247801,0,0,0,0.0216504370942016,0.0925212912978292,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0408902047838224,0,0,0,0,0,0,0.131386990376639,0,0,0,0,0,0.163436067452881,0.0970903332887395,0,0,0,-6.93889390390723e-18,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0261308509284582,0,0,0,0.0878301871736154,0,0,0,0,0,0,0,-0.0165135649973265,0,-0.035795415064103,0,0.135136422887515,0,0,0,0,0
