,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,2.77555756156289e-17,0,0.428444381217859,0,0,0,0,0,0.002894920839737,0,0,0,0,0.361299363389201,0,0,0,0,-0.0451872881974403,0,0,0,0,0,0,0,0,0.0745358179793659,0,0,0,0,0,0,0,0.00135450008957635,0,0,0,0,0,0,0,0,0.0053671927981826,0,0.114164989233655,0,0,0,0,0
X601939.CH.EQUITY,0.31997215235956,0,0,0,0,0,0,0,0,0,0,0,0,0.504591588820792,0.0502398613374673,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0733114693507588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202613272080246,0.0631117013630804,0,0,0,0,0,0,0.0292572198437394,0,0,0,0.00452298071987942,0.00860177736763848,0,0,0,0,0,0.0242130967761248,0,0,0,0,0,0,0,0.499215330276858,0,0,0,0,0,0,0,0,0.0432353289832013,0,0,0
X601288.CH.EQUITY,0.359093198534969,0,0,0,0.397288898839076,0,0,0,0,0,0.0538638209957978,0.00821459981415713,0,0,0.0360517126804098,0.0773009641012313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173209829862089,0,0,0,0,0,0,0,0,0,0,0,0.0164158682863067,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177789688123612,0,0,0,0,0,0,0.240459388964751,0,0,0.0937812658938904,0,0,0,0,0,0,0,0.0235377873605529,0,0,0,0.10241358681287,0,0,0,0.0747109924995497,0,0,0,0,0.102866776655598,0,0,0,0,0,0,0.0654392420245551,0,0,0,0.0494783697521297,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0225640589971225,0,0,0,0,0,0,0,0,0.422072133369336,0,0,0.0844279374367998,0,0,0,0.431455072667494,0,0,0,0,0.104977126190522,0.71016462008462,0,-0.565464825038682,0,0,0,0,0,0,0,0,-0.0887238038366536,0,0,0,0,0,0.118500513440344,0,0,0,0,0,0,0,0,-0.194917381528434,-0.000285687737848886
X600036.CH.EQUITY,0,0,0,0.00375370901851381,0,0,0,0,0,0,0,0.221229977481683,0,0,0.0546663184258599,0,0,0,0,0,0.164939747317619,0,0,0,0,0,0,0,0,0,0,0.0859273759380062,0,0,0,0.0889539940201546,0,0,0,0,0,0,0,0,0,0,0.0669792103142358,0,0,0.135342340959754,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0122418655337771,0,0,0,0,0,0,0,0,0.176387397914624,0,0,0,0.205630779174828,0,0,0.117239881420644,0,0,0,0,0,0,0.247232788204651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342110805574158,0,0,0
X601628.CH.EQUITY,0.160257962772423,0.154921782647509,0,0,0,0,0,0.0384759003011724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228538412936936,0,0,0,0,0,0,0,0,0.0151875423366209,0,0,0,0,0,0,0,0,0,0,0.0258484701427008,0,0.216316381391716,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.189858685883073,0,0,0,-0.163064073810321,0,0,0,0,0,0,0,0,0,0,0,0.0345413609184846,0,0,0,0,0,0,-0.228064585088604,0,0,0,0,0.505504989707899,0,0,0,0,0,0.886084856239756,0,0,-0.237566676756472,0,0,-0.0765292499375651
