,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.034274439289326,0,0,0.126096829575287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268854889992338,0,0.675124923401532,-0.0937221661528712,0,0.142682232548534,0,0,0,0,0,0,0.0691660283814554,0,-0.226579722483142,0,0,0,0,0,0,0,0,0,0,-0.368646207482837,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849033464856291,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773394033161002,0,0,0,0,0,0.0172826103062549,0,0,0,0,0,0.122501458954415,-0.0929775543369567,0,0,0,0,0,0,-0.00673149090169323,0,0,0,0.0151360395517149,0,-0.0676102258116697,0,0.00422813842930717,0,0,0.032856885334382,0,0,0,0
X601288.CH.EQUITY,0,0,0.845983775156664,0,0.0952465933299412,-0.0738759300935345,0,0,0,0,0,0,0,0.0134603729774343,0,0,0.057525252693713,0.11505044583738,0,0,-0.00569795826364628,0,0,0,0,0,-0.0903698059630093,0.00969521061773487,0,0,0,0,0,0,0,-0.0209966838495327,0,0,-0.116626362673309,0,0,0,0,0,0,0,0,0,0,0,-0.00481257809286847,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0721400081280696,0,0,0.303732672158813,0,0,0,0,0,0,0,0,0,0,0.244841850568617,0,0,0,0.0433482959601336,0,0,0,0,0,0,0,0,0,0,-0.126409591000258,0,0,0,0,0,0.117671191242165,0,0,0,0,0,-0.0161100781767727,0,0.231788285025999
X601628.CH.EQUITY,0,0,0,0,0,0,0.285568989627353,0,0,0,-0.0193853598947309,0,0,0,0,0,0,0,0,0,0,0,0.0363922351409413,0,0,0.0484597410384238,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.202983733831077,0.121119982606795,0,0,0,0,0.0799646820133694,0.0757558717324036,0.0805530375994675,0,0.0496439410870528,0,0
X600036.CH.EQUITY,0,0,0.159978981147689,0.228515942369534,0,0,0,0.0390783541692365,0.0138263592387553,0,0,0,0,0,0,0.117407296289669,0,0,0,0.0329152706457798,0,0,0,0,-0.0298564394290024,0,0,0.169197108860144,0,0,0,0,0,0.243631470690958,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0,0.0305914124535714,0,0,0.109423182699978,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0120102588856346,0,0,0,0,0,0,0,0,0,0,0,0.167205992606067,0.0502859048323856,0,-0.0598314747577413,0,0,0,0,-2.77555756156289e-17,0,0.231465397616024,0,0,0,0,0,0.0665256341970042,0.0877672197952596,0,0,0,0.129756268841911,0,0,0,0,0,0.448053325657946,0,0,0.142632870417646,0,0.0706283648569786
X5.HK.EQUITY,0,0,0,0,0,-0.162973778058333,0,0,0,0,0.0784038916339124,0,0,0,0,0,0.363256557130585,0,0,0,0,0.137063686010713,0,0,0,0.304839114493656,0.0484517915643865,0.0395669224573584,0,0.094965749396168,0.0832966932301669,0.0466877818596988,0,0,0,0,-0.192835674747507,0,0,0,0,0,0,0.211389308289778,1.73472347597681e-18,0,0,0,0,0,0.211107283353449,0.0545240727318524,0
X601658.CH.Equity,0,0,0,0.225238835649212,0,0,0,0,0,0,0,0,0.0345232631473945,0,0,0,0,0.168048114105782,0.138370900548712,3.46944695195361e-18,-0.222770350698463,0,0,0,0,0,-0.141706220082894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467196098446362,0,0,0,0.0491343155668902,-4.33680868994202e-19,0,0,0,0,0
