,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.113833319312013,0,0.0858202512821853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412291711264562,0,0.49964260902438,0,0,0.15118717664328,0,0,0,0,-0.148871761829251,0,0,0,0,-0.166673399926093,0,0,0,0,-0.80834873647956,0,0,0,0,0,0,0.0905781521861589,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.349166831679067,0,0,0,0,0.10907753713748,0,0,4.33680868994202e-19,0,0.175230961627167,-0.0349921161162143,0,0,0,0,0,0,0,0,0.024309264914174,0,0,-0.0596686856080053,0,-0.0948277600342321,0,0,0,0,0,0,0,0,-0.0084567917686951,0,0,0,0,0,0,0.0449529828781834,0.428209531599335,0,0,0,0.00219073393106422,-0.0933782084036649,0,0.153523751909391
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0,0
X601288.CH.EQUITY,0,0.675285041429527,0,0,0,0,0,0,0,0,0,0.0347367614059035,0.151140954286835,0,0,0,0,0,0,0,0,0,0.109669159586612,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0407001955851262,0,0.00645626648451692,0,0,0,0,0,0,0,-0.0596154020475587,0,0,0,0,0,-0.0510883650213376,0,0,-0.0375808719998252
X601988.CH.EQUITY,0,0.26524432686098,0,0.19207968800764,0,0,0,0,0,0,0.0740287154555837,0,1.38777878078145e-17,0,0,0.0548631984708775,0.120213056187056,0,0,0.0957513383631776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541741706487888,0,0,0,0,0,0.163834031904656,0,0,0,0,0,0,0,0,0.302961499224289
X600036.CH.EQUITY,0,0.123250842806451,0.0087654576791001,0,0,0,0,0.121225296637584,0,0,0,0,0.0788447245069796,0,0,0,0,0,0.0358972286597022,0.0418565186263419,0.0842092696983552,0,0,0,0,0,0,0,0,0,0,0,0,0.361245647330839,0.10359498308506,0,0,0,0,0,0,0,0,-0.0613982772747256,0.0450733266802764,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.00912139024724785,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.192596248459071,0,0,0.0944312544209764,0,0,0,0.275382286498706,-3.46944695195361e-18,0,0,0,-0.121539326252024,0,0.0314438721521906,0,0,0.119247219200553,0.0610746397839764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33744415641208,0.0339698641185076,0,0,0,0.0208829866291208,0,0,0.109131742482321
X601628.CH.EQUITY,0,0,0,0,0,0.346410021920422,0,0,0,-0.160983712469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322787044317348,0,0,0,0,0,0,0,0,0.0613423621208991,0.152117442512858,0,0.102142552674116,0,0.14339744851482,0.060789438288968,0,0,0,0.141673345512468,0,0,0,-0.0588191978237518,0,0,0,0.00633099540253817
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457103682066183,0,0,0,0,0,0,0.0419274529564358,0.536718920595224,-0.338878074492257,0,0.593086396647353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469968578448754,0,0.213746060326022,0,0,0
X388.HK.EQUITY,0,0,0.273886191636069,0.0279700633999229,0,-6.93889390390723e-18,0,0,-0.0291743403386759,0,0,0.0103605075240993,0,0,0,0,0,0,0,0,0,0.196070650501381,0,0,0,0,0,0,0,0,0,0,0,0,0.14221861425857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
