,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0244828705033146,0.47058763877175,0.0803524032532862,0,0,0.0875862122132823,0,0,-4.33680868994202e-19,0,0,0.18702041554834,0,-0.0512988809210846,0,0.0814004891793168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448158252237413,0,0,0,0,0,0,0,0,0,0,0.0217086836885769,0,0,0,0,0,0,0,0,0,0.0881202684967193
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.179029597174141,0,0,0.391083872123629,0.0545456271345855,0.0518700879990444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178048143600581,0,-0.0454296889490575,0,0,0,0.089602849539105,0,0,0,0,0,0,0,0,0,0,0,0,0.0074397756232603,0,0,0.00254502882735101,0,0.0985694319338602
X601288.CH.EQUITY,0,0,0.197938025025508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21457953738067,0,0,0.195375540033438,0,-0.000741879710635523,0,0.00735907727246219,0,0,0,0,0,0,0,0,0,0.215440287836946,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811683813115722,0,0,0.232754081682415,0,0.169450244936588,0,0,0,0.31122838939098,0,0,0,0,0,0.112797820660354,0.00317008297808966,0,-0.221131524171818,0,0,0,0,0.273961253047749,0,0,-0.122153858575824,0,0.0208989543177207,-0.0610492644283077,0,0,0.142734574516278,0,0,0,0,0,0,0,0,0,0,0,0.119747589839191,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200897682965102,0,0,0.096547906885268,0,0.241063309324731,0,0,0.103635790785576,0,0,0,0,0,0.0860014993351726,0,0,0,0,0,0.172970860257266,0.0558331734868601,0,0,0,-0.0785813731221938,0,0,0,0,0,0,0,0,-0.0370401398379708,0,0,0,0.22217677329257,0,0,0,-0.00834709206145265,0,0,0.049946442690779,0,0
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.262028095447648,0,0,0,0,0,0,0,0.0505752292634711,0,0,0,0,0,0.0815103502802052,0,0,0,0,0,0,0,0.0692782484818611,0,0.136964120075425,0,0.0139520670227721,0.291554578001336,0,0,0.100720903335783,0,0,0,0,0,0,-0.0762710996161636,0,-0.060302616704902,0,0.054287061120424,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232240668046205,0,0.0704174270040352,0,0,0,0,0,0,0,0,0.340340582283386,0,0,0,0,0,0,0.00745948231358665,0,0,0,0.3469358335075,0,0,0,0,0,0,0,-0.0234145592158677,0,0,0.0571219222840768,0,0,0,0,0,0,0,0.0481842116421394,0,0,0,-0.03386949545565,0.103130494293426,0,0,0,-0.040971963400554,0
