,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.132369346731814,0,0.0889986821603159,0,0.0552486478708393,0,-0.0523303632220404,0,0,0,0.346320449068397,0,0,0,-0.109537160999935,0,0,0,0,0,0,0.0175945450803939,0,0,0,0,0,0.219308041485806,1.73472347597681e-18,0,0,0,0,-0.028023940565917,0,0,0,0.225901729665813,0,0,0,0,0.0448592749063791,0,0,0.067366813937292,0,0,0,0,0.0587184222775591,0.10727898904208
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187557842272916,-0.00739915040812377,0,0.314992625473784,0,0.077866251453947,0,-0.07275737869872,0,0,0,0,0,0,0.106983494907902,0,0,-0.0234730342434714,0,0,0,0.068005750678152,0,0,0,-0.0682282383471801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468655926162235,0,0,0.0163947001781373,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438756803658424,0,0.144163559846752,0,0,0.147763083661479,0,0,0.0288968261493561,-0.00450448871345817,0,0,0,0,-0.00474370811788892,-0.118374354738741,0.0490420840132208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389601862681132,0,0,0,0,0,0,0,0,0.178449491588648,0,0,0,0,0,0,0,0,0.188855979555086,0,0,0,0
X5.HK.EQUITY,0,-0.11985517613268,0.0376113466285832,0.280291586112745,0,0,0,-0.233606416859662,0,0,0,0,0.152759027168305,0,0,0,0,0,0,0,0.545921957964041,0,0,0,0,0.2780393839798,0,-0.0225890177556577,0,0,0,0,0,0.0227224048736916,0,0,0,0,0,0,0,0,0,0,0,0,0.195884169347823,0,-0.0730236722495947,0,0,0,0
X601988.CH.EQUITY,0.207267594298637,0,0.236167721739589,0.0302034788796957,0,0,0,0,0.0775689740743084,0,0.0776360684227483,0,0,-0.27507807404588,0,0,0,0,0,0,0,0,0.0544405224454416,0,0.211748672396848,0,0,0.142952691789115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132103424021879,0,0,0,0,0,0,0,0,0,0.0751527639381395
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.128537651139575,0,0,0.207706510273863,0,0.127449104672468,0,0.243291289983584,0,0,0,0,0,0.00522710079845671,0,0,0,0,0,0,0,0,0,-0.0613752472125432,0.110190952148673,0,0.0290789738253092,0,0,0.0271575770896471,0,0,0,0,0,0,0,0,0,0,0.204554953163281,0,0,0.0296522328825475,0,-0.1372880289178
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0,0
X601628.CH.EQUITY,0.0247171487165135,0.315593552635138,0,0,0,0,0,0,0,0.0120362279240894,1.38777878078145e-17,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.149181293076095,0.0664241248880724,0,0.0255350220954489,0,0,0,0,0,0,0,-0.339699815922723,0,0,0.0993053276510503,0,0.212102779629924,-0.00776498507437025,0,0.172157015839151,0,0,0,0,0,0.0793009136954494
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455024163868229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
