,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.373656577421533,0.0373459824326513,0.104367725697648,0,0,0,0,0,0,0.21898530176398,0,0,0,0,0,0,0,0,0,0,0.0705639110918654,0.0350870695055847,0,-0.0269168662349103,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0200361707215406,0,0,0,0,0,0,0.0350942190424486,0.0268581417843684,0,0,0.0324988614088271,-0.126768567095258,0
X601939.CH.EQUITY,0.398186278883023,0,0,0.173913064921569,0,0,-0.00536964567800898,0,-0.0368567096902647,0,0.155256054398745,0,0,0,-0.0757732734657348,0,0,0,0,0,0,0,0.175027701685122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971687009523808,0,3.46944695195361e-18,0,0
X601318.CH.EQUITY,0,0,0,0,0.306213989123177,0.0922673763927026,0,0,0,0,0,0,0,0,0.00418511897146008,0,0,0,0,0,0,0.192592845173027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10893898203381,0,0,0.0761147456657815,0.129458056136193,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.327724379433243,0,0,0,0.285563356270291,0,0,0,0,0,0.0523281981714377,0,0,0.071049182669232,0,0,0,0.118078890964813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110058594119508,0,0,0,0,0,0,0.00734390047466174,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.398679728369308,0,0,0,0,0,0.247439098897492,0,0,0,0,0,0.190559900058044,0.109657064431009,0,0,0,0,0,0,0,0,0,0.0942227160803158,0,0,0,0,0,0,0,0,-0.437409946643442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264520210746252
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281420391108192,-0.0492456058500523,0,0,0,0.126427444113887,0,0,0,0,0.122376198283735,0,0,0.01182151432032,0,0,0,0,0,0,0.238628862041393,0,0,0,0,0,0,0,0,0.113825520829105,0,0.120191365017464,-0.00730129912462188,0,0,0.101522364703109,6.93889390390723e-18,0,0,-0.0223433025108103,0,0
X1299.HK.EQUITY,0,0,0,0,0.0104162042447239,0,0,0,0,0,0,0,0,0.244317104676145,0,0,0,0,0.482242684245421,0,0,0,0,0,0.106292615461686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105982531722085,0.0334846887600103,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216130226770541,0,-0.240545617559658,0,-0.114126472943513,0,0,0,0,0,0.504671084357128,-0.102470809395948,0,0.762915175426353,0,0,0,0,0,0,0,0,0,0.426843393968051,0,0,0,0,-6.93889390390723e-18,-0.238497091161452,0,0,0,0.00374544173822717,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.110811823350142,0,0,0,0,0,0,0,0,0.385141333039773,0,0,0.0260863290193133,0,0,0,0,0,0,0,0,0.047565016673897,0,0,0.0869872114804018,0,0,0,0.223227631186433,0,0,0,0,0,0,0.0117657115958233,0,0,0.17460083406135,0,0.034840253318197
X601658.CH.Equity,0,0,0,0.131781337227735,0.170934722852923,0,0,0,0,0,0,0,0,0.126628251139834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172015281891109,0,0,0,0,0,0,0,0,0.225692480735555,0,0,0,0,0,0,0,0,0,0,0.35622129807136,0,0,0.0291303646752718,0
