,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0201323026799298,0,0,0,0,0,0,-0.0492709150206959,0,0,0,0,0,0.506764745776446,0.763262070983745,-0.125096235539286,0.0124978353773934,0,0,0,0,-0.184210343470612,0,0.249284445380167,0,-0.317395948987929,0,0,0,0,-0.0625798283628036,-0.0463758346334182,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.218454519324021,0,0,0,0,0,0,0,0,0.111059754422075,0,0,0,0,0.133842901925182,0,0,0,0,0,0,0,0,0.124985040573822,0,0,0,0,0,0,0,0.244265362656151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213784105328518,0,0
X601939.CH.EQUITY,0,0,0,0.81822294611478,0,0.00736790357979659,1.73472347597681e-18,0,0,0,0,0,0.0173167820874104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435500946668262,0.0405938719499716,0,0,0,0,0,0,0,0.0571924157012185,0,0,0,0,0,0,0.00878493768692173,0,0.0710427884971157,0,0,0
X601288.CH.EQUITY,0.0346815162535229,0,0.891731181788865,0,-0.0661416242712821,0,0,0,0,0,0,0,0,0.0219332914721452,0,0,0.0846877802026932,0.0586408999489003,0,0,0,0,0,0,0,-0.0265528724736222,0.0400095488609429,0,0,0,0,0,0,0,0,0,0,0,0,-0.144516315639197,0,0,0,0,0,0,0,0,0,0,-0.0646847138722329,-0.0240901181038386,0
X601628.CH.EQUITY,0,0,0,0,0,0.00415550180975235,0,0,0,0,0,0.839780516901756,0,0,0.0267164298747352,0,0,0,0,0,0,0.157225484031672,0,0,0,0,0,0,0,0,-0.1085140938623,0,0,0,-0.0273532014009179,0,0,0,0,-0.0337207542834347,0,0,0,0.0515961416639803,0,0.00972043769045214,0,0,0,0.018671732901543,0.0427781427153942,0,0.138114843328183
X600036.CH.EQUITY,0,0,0.337076070901115,0,0,0,0,0,0,-0.0143345561705805,0,0,0,0,0,0.15905972191576,0,0,0,0.0237506207900975,0,0,0,0,0,0,0.148384095305394,0,0.080528407242526,0,0,0,0.257101528102692,0,0,0,0,0,0,0,0,0,0,-0.0169561226609662,0.0409365490662566,0.0117707613322009,0,0,0,0,0.0620986085917953,0,0
X601988.CH.EQUITY,0,0,0,-8.67361737988404e-19,-0.144447906926157,0.0633682073208416,0,0.0377143360157193,0,0,0,0,0.0774802644142479,0,0,0,0,0,0,0,-0.0753417817763063,0,0,0,0,0,0.00771753030549452,0,0,0,0,0,0,0,0,0,0,0,0,-0.10295765927772,0,0,0.00992348706096583,0,0,0,0,0,0.982550073195315,0,0.0122319317946939,0.0439877840089414,0
X1299.HK.EQUITY,0,0,0,0,0.158131908092642,0,0,0,0,0.195757404494656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114408137517022,0,0,0.262633608747997,0,0.340407568813623,0.120217644972274,0.121607056615576,0,0,0,0,0,0,0,0,0,0,0.129968351244997,0,0.0303722808603959,-0.161944775084456,0,0,0,0,0,0.124938118672132,-0.026844865817865,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221484957413233,0,-0.234480481836653,0,0,0,0.0796035267114249,0,0,0.0512045181372807,0.313688545921908,0.372261884045212,0,0,0,0,0,0,0,0,0,0.0920305301477012,-0.0949552058982138,0,0,0,0.0423725379167739,-0.179112890426253,3.46944695195361e-18,-0.0776122490939605,0,0,0,0,0.109436004040325,0,-0.123923799961287
X388.HK.EQUITY,0,0,0,0,0.288002080581743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170472589712147,0,0,0,0,0,0,0.416356448573103,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120273011682862,0.216870188273557,-0.12202019937021,0.081814534097106,0,0,0,0,-0.128926434349868,0,0.0601407634919505
X601658.CH.Equity,0,0,0.135532121983578,0.105301281492846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29809379460065,0,0,-0.00352979794264512,0,0,0,0,0,0,0,0,0,0.0398561521894416,0,0,0,0,0,0,0,0,0,0,0.174493070318954,0,0,0,0,0,0,0,0,0,-0.0191234644346128,0
