,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.374765987862242,0.0616201645869977,0.0935183930761701,0,0,0,0,0,0,0.203749309411963,0,0,0,0,0,0,0,0,0,0,0.000625409195241633,-0.0102677528223782,0,0,0,0,0,0,0.0638199458142993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505060598582631,0,0,0,0.105576006344087,-0.0674904365510879,0
X601939.CH.EQUITY,0.510262910457667,0,0,0.117386472652459,0,0,-0.136684510085999,0,0,0,0,0,0,0.161343433203623,-0.0548561817679956,0,0,0,0,0,0,0,0,0,0,0.0278930765171749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223516497145014,0,0,-0.0838395290816724,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0,0,0
X601288.CH.EQUITY,0.372252178103097,0,0,0,0.215061640014078,0,0,0,0,0,0,0,0,0.145758773638366,0,0,0,0,0,0.0914441994527733,0.0312802367342074,0,0,0,0,0,0,0,0,0,0,0,0,0.0830817880483934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467235975336047,0,0,0
X601988.CH.EQUITY,0,0,0,0.498466328707275,0,0,0,0,0,0.302166473038051,0,0,0,0,0,0.00246576142714186,0,0.0221815639899992,0,0,0,0,0,0,0,0,0,0.104025417007019,0,0,0,0,0,0,0,0,0,-0.396427622767359,0,0,0,0,0,6.93889390390723e-18,0.213796729373039,0,0,0,0,0,0,0,0.476479476703286
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0,0,0
X1299.HK.EQUITY,0.0879307366631382,0,0,0,0,0,0,0,0.18613200026517,0,0,0,0,0.0940045872390343,0,0,0.0569080542337602,0,0,0,0,0,0.0112346388562531,0,0,0,0,0,0.250940569855709,0,0,0.10122687709228,0,0,0,0.0487233648863774,0,0,0,0,0,0,0,0.0253879636076298,0,0,0.0642974572848267,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0176597318099634,0,-0.159638535779095,0,0,0,0,0,0,0,0,0,0,-0.0589031577366567,0,-0.103783483105232,0,0,0,0,0,-0.43461024175863,0.927117461555593,0,0,0.561132755773979,0,0,0,0,0,0,0,0,0,0,0,0.428883978376288,0,0,0,0,-0.132132783064335,0,0,0,0,0,0,0,-0.0816375925288091,0
X601628.CH.EQUITY,0.0373639160239515,0,0.0651381093687158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201669342132861,0,0,0,0.194195545824672,0,0,0,0,0,0,0.0898133918892551,0,0,0,0,0,0,0,0,0,0,0,0,0.0824531457454182,0.041427972625522,0,0,0,0,0,0.0396084566874233,0,0.0916457944016865,0,0.0107285080097764
X601658.CH.Equity,0,0,0,0.177035765535794,0.0576434719249226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.11104416331922,0.282028373148657,0,0,0,0,0,0,0,0,0,0.060171580958483,0,0,0,0,0,0,0,0,0.336638563761646,0,0,0,0,0
X601328.CH.EQUITY,0.0718942275852487,0,0,0.521897844018115,0,0,0,-0.0457518105837565,0,-0.11006611443967,0,0,0.0193368220638272,0,0.0377552275919462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219541649435847,0,0.0711635208034267,0,0,0.173960804071477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107536661154815,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.00209704488854074,0,0.430033362694352,0,0,0,0,0.0431871840864201,0,0,0.000600705712121512,0,0,0,0.0403983240734192,0,0,0,0,0,0,0,0,0,0,0,0.214669255923891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361566868383909,0.0392917874364044,0.10736702274578,0.0432465961708784,0,0,0,0
X388.HK.EQUITY,0,0,0.382876062935484,0,0,0,0,0,0,0,0,0,0,0.00299231994756411,0,0,0.0844863743573405,0,0,0.0379114512322053,0,0,0.051679012275797,0,0,0,0,0,0,0,0,0.0733694370086958,0,0,0,0,0,0,0,0,0,0,0,0.0437940960976606,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.210483061967115,0.087920801347187,0,0,0.0925073309277356,0,0.0103789901574587,0,0.0273007191741102,0,0,0,0,0,0,0,0.0469607265305343,0.0833146155811049,0,0.0302140153098898,0.0222640564870744,0.0969387326994111,0,0,0,0,0,0,0.0642428023857007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558374010187684,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106025732659739,0,0,0.383266984048033,0.0841002177633051,0.0424720771416308,0,0,0.162626468878213,0,0,0.0915989516539049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0190456295549677,-0.00232072717959078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210496177230131,0,0,0,0,0.0295473416992306,0,0,0,0,0.163340883769579,0,0,0,0,0.0814053428644692,0,0,0,0.116908105410556,0.280193653670696,0,0,0,0,0.134558216421396,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949544079561052,0,0,0,0,0,0,0.199786531742529,0,0,0.0953083855556991,0,0,0,0,0,0,0,-0.0980134788595817,0.241417058228417,0,0,0,0.14448507724425,0.193917882381872,0,0,0,0,-0.148254726789362,0.167740035611309,0.0120372856338374,0,0,0,0,0,0,0,0,-0.00476440752841058
