,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.679712090895068,0,0,0,0,0,0,0.0457228521515791,0,0,0.104408636067205,0,0,0,0,0.0072669108020415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270264338320371,0,0,0,0,0.0710212898296377,0,0,0,0,0,0,0,0,0,-0.00406498266560587,0.0167170221298447
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0,0,0
X601939.CH.EQUITY,0.165891001370746,0,0,0.375415738317949,0,0.143174710642484,0,0,0,0,0,0,0,0,0,0,0,0,0.0235540550411924,0,0.0176825084851546,0,0,0,0,0,0.0126637432833331,0,0.146029265729682,0,0,0,0.0675706084893612,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805248548563529
X601288.CH.EQUITY,0.164794938021075,0,0.0903433759847574,0,0,0,0,0,0,0.155261933579499,0,0,0,0,0,0,0,0.128164918695456,0,0,0,0.0277148642274386,0,0,0.0118112658223018,0.291773924112321,0,0.042745916789624,0,0.0569833291438079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.20257902830869,0,0,0,0.0413399845218299,0,0.366507983443663,0,0,0,0,0,0,0,0,0.245898377840312,0,0.115686220249974,-0.134655976693814,0,0,0,0,0.362451801519353,0,0,0,0,0.0571400991110787,0,-0.0114275919268231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.637754431842856,-0.22341540274225,0,0,0,-0.183617447704428,0
X601988.CH.EQUITY,0,0,0.0600939557909699,0,0.0721220429121169,0,0,0,0.0239971407034338,0,0,0,0.0270485639836119,0,0,0,0,0,0,0,0,0,0.62401571452168,0,0,0,0,0,0,0.0866637295333728,0,0,0,0,0,0,0,0,0,0,0.0460482891541331,0,0,0,0,0,0,0,0.0663000156126953,0.10401654883407,0,0
X600036.CH.EQUITY,0,0.0098157283475608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784532559157282,0,0,0.00547506730612234,0.0704150644207145,0,0,0,0,0,0,0,0,0,0,0,0,0.0148276019797293,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431360388798456,0,0,0,0.261058710549694,0,0,0,0.172339273607546,0,0,0,0.0744365148148249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0,0,0
X601328.CH.EQUITY,0,0,0.00356794020685408,0,0,0,0.180003122085278,0,0,0,0.0299644460433628,0,0,0.14598521651528,0,0,0,0,0,0,0,0.268015682549347,0,0,0,0,0,0,0.0329325397045647,0,0,0,0.0349171183107943,-0.00707065647816249,0,0,0,0,0,0.0709655345227816,0.251665557472622,0.0430837126452092,0,0,0,0,0,0,0,0,-0.00396688895155073,0
