,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.531487090939153,0,0,0,0.144720878074592,0,0,0.0643569504266757,0.0216132523755201,0,0,0,0.181623856805958,0,0.0318354130469582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234479173604816,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.629836825179659,0,0.0652118340472758,0.0161828422389281,0,0,0.230587528030573,0,0,0,0,0,0,0,0,0,0,0,0.0524621914733002,0,0,0,0,0,0.0497844523954664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.127325213724843,0.131215377192585,0,0.29348486884057,0,0,0.0384429945377817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237710903123675,0,0,0,0,0,0.136125958215744,0,0.0202623225821072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157775103549127,0,0.228779003121826,0,0,0.239191199943568,0,0.0153210803596453,0,0,0,0,0,0,0.0173804773244686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021072276011602,0,0,0,0,0,0,0,0,0,0,0.128822809695175,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.286228245147023,0,0,0,0.152175623441204,0,0,0,0,0,0,0,0,0.0325414675479026,0,0,0,0,0,0,0.107199307559338,0,0,0,0,0,0,-0.18085050922726,0,0.029155214227243,0,0,0,0,0,0,0.134126524179159,0,0,0,0,0,0,0,0,0.145754953860922,0,0
X600036.CH.EQUITY,0,0,0.0386690761829529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869073683342064,0,-0.125892128873849,0,0,0,0,0.605380882547532,-0.0313386462904535,0,0,0,0,0.215872775291672,0,0,0,0,0,0,0,0,0,0.0840550585415883,0,0,0.182378329500772,0,0,-0.000644411625264453,0,0.115110297374851,0,0,0.0223070570013766
X1299.HK.EQUITY,-0.00857331007644777,0,0,0,0.191139831153176,0,0,0,0,0,0,0,0,0,0,0,0,0.145107093296703,0,0,0,0.080571913565757,0,0,0,0.0372834316083121,0,0,0.050934778556758,0,0.096108404931609,0,0,0,0,0,0,0.448562909419456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305542515560374,0,0,0,0,0,0,0,0.134099692572793,0,0,0,0,0.403108088161536,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0668078865382184,0.179518969356955,0,0,0,0,0.186550419905081,0,0.0489176733263905,0.0730425656478349,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.374619867728868,0,0.14451508522254,0,0,0,0,0,0,0,0,0,0.435536160248525,0,0,0,0,0.0408587920286259,0,0,0.119224740013666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532077897632926,0,0,0,0,0,0.111551440097165,0,0,0,0,0.0156779595144416,0,0,0
