,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.392290271884448,0.0432160818236116,0.0703579310064705,0,0,0,0,0,0,0.201457604200667,0,0,0,0,0,0,0,0,0,0,0.049271450136751,0.0627232131911144,-0.0219168053456168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793406051165341,0,0,0,0.0177107365641596,0,0,0,0,0,0.0436893043011099,0.0624158938005167,-0.0991566715536089,0
X601939.CH.EQUITY,0.3113670387331,0,0,0.203516454864198,0,0,0,0,-0.0517314353445482,0,0.132688523075222,0,0,0.0710692203065485,-0.0880291831521343,0,0,0,0,0,0,0,0.191772814368896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255754569848161,0,0,0,0.12375538905464,2.16840434497101e-19,0,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.360814084190402,0,0,0,0.332929094170793,0,0,0,0,0,0.0231609047871076,0,0,0,0,0,0,0,0,0.0744658149500569,0.030765846171164,0,0,0,0,0,0,0,0,0,0,0,0.043997466540068,0,0.0879591408238254,0,0,0,0,0.0418601168947158,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.510626701472746,0,0,0,0,0,0.199610781847404,0,0,0,0,0,0.0951095153278749,0.12657607115296,0,0,0,0,0,0,0,0,0,0.0447030075089945,0,0,0,0,0,0,0,0,-0.510359663118972,0,0,0,0,0,0,0,0,0,0,0.146822480511442,0,0,0,0,0,0.270153864286119
X600036.CH.EQUITY,0,0.0244497118007007,0,0,0,0,0,0,0,0,0,0.207994230371249,-0.0262667700203674,0,0,0,0.109764162642637,0,0,0,0,0.138987065995229,0,0,0,0,0,0,0,0,0,0.262415100148867,0,0,0,0,0,0,0,0,0.126430641672421,0,0.118056289924219,0.116401607538029,0,0,0,0,0,0,-0.0201430864592351,0,0
X1299.HK.EQUITY,0,0,0,0,0.0349798779642383,0,0,0,0,0,0,0,0,0.157355375930085,0,0,0.0502691763688977,0.502673148407234,0,0,0,0,0,0.135508180858968,0,0,0,0,0,0,0.0884253021071492,-0.0257273829079181,0,0,0,0,0,0,0,0,0,0,0.0777328798612745,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0319674375662908,0,0,0,0,0,0,0,0,0,-0.139855916778729,0,-0.121962217022816,0,0,0,0,0,0,0.389221804190096,-0.15274801566278,0,0,0.734656967374733,0,0,0,0,0,0,0,0,0,0.367315900152775,0,0,0,0,0,0,-0.242174954353401,0,0,-8.67361737988404e-19,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.114203238359997,0,0,0,0,0,0,0,0,0.381069112809055,0,0.020887871530175,0,0,0,0,0,0,0,0,0,0.0424700818786134,0,0,0.0876116595275948,0,0,0,0.229082194265302,0,0,0,0,0,0,0.0203269614113053,0,0,0.182726876536612,0,0.0312511609048788
X601658.CH.Equity,0,0,0,0.146161374400698,0.145245172167833,0,0,0,0,0,0,0,0,0.109443886386145,0,0,0,0,0,0,0,0,0,0,0,0,0.0632696280209544,0,0.100486402946194,0,0,0,0,0,0,0,0,0.25657575869166,0,0,0,0,0,0,0,0,0,0,0.380148918003583,0,0,0.0477826523024278,0
X601328.CH.EQUITY,0.0616672219288434,0,0,0.600345961467583,0,0,0,0,0,-0.0702740408402548,0,0,0.0041741848733859,0,0.0581716845151364,0.0172124877528587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151608768943909,0,0,0,0,0.115992603131703,0,0,0,0,0,0,0,0,0,0,0,0,0.0226561318269299,0,0.112751128936985,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.438627454596682,0,0,0,0,0.00901039446399642,0,0,0.0292936870490368,0,0,0.0328201196873657,0,0,0,0,0,0,0,0,0,0,0,0,0.24177792454405,0.0248576339651469,0,0,0,0,0,0,0,0,0.00462251712283139,0,0,0,0.0324488087803356,0,0,0,0.0516368880622178,0.108056040958248,0,0,0,0
