,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146449288558766,0,0.0778586782940534,0,0,0,0,0,0,0.346162975674062,0.129640773656057,0,0,0,-0.13789252744594,0,0,0,0,0,0,0,0,0,0,0,0.00100416290243858,0,0,0,0,0.172254911839641,0,0,0,0,0,0,0,0,0.127800380890421,0,0,0,0.0641096355443069,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0,0
X601939.CH.EQUITY,0.484107691570857,0,0,0,0,0.178928937813802,0,0,0,0,0,0,0,0.0590614340485506,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375061294699051,-0.120863392060121,0,0,0.0496652507341835,0,0,-0.0474855174199196,0,0,0,0,0,0
X601288.CH.EQUITY,0.577997051591261,0.0534355015359862,0.17330074304287,0,0.00358977403840497,0.0401200641149259,0,0,0.0451609311372226,0,0,0,0,0,0.0219179388563507,0,0,0,0,0,0,0,0,0,0,0,0.00833233109605855,0,0,0,0,0,0,0.127857888589424,0.0526075932874078,0,0,0,0.103674070738025,0,0,0,0,0,0,0,0,0,0.103035180958702,0,0,0
X5.HK.EQUITY,0,-0.0566232779748149,0.104099568969944,0.0920884736530197,0,0.165583674119742,0,-0.0566516796055986,0,0,0,0.273935696695192,0,0,0,0,0,0.691020946793615,0,0,0,0,0,0,0,0,-0.194717577866395,0,0,0,0,0,0,0,0.0240627393591109,0,0,0,0,0,0,0,0,0,0,0.0865574775906238,0,0,-0.0597644042289178,0,0,0
X601988.CH.EQUITY,0.204874666205021,0,0.108253139641893,0.09402909590965,0,0,0,0,0.0740389263762209,0.0782197267842074,0,0,-0.260180125609744,0,0,0,0,0,0,0,0.300909974225808,0,0.0739075000307023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472987091727398,0,0.141640429829375,0,0,0,0,0,0,0,0,0.0611151091943442
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0136919681796142,0.0357424139400367,0,0,0.216191612810758,0,0,0,-0.159161920070863,0,0,0.288189368329003,0.240769431177601,0,0,0,0,0.0503458275839548,0,0,0,0.150367400029893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766836759613863,0,0.157155445128493,0,0,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0211304597973642,0.0131461356113606,0,0,0.0424162387726189,0,0,0,0,0,0.301539134223457,0,0,0,0,0,0,0,0,0.107268115693447,0.192241160996849,-0.100283652280809,0.038608853958351,0.182524655164164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131784428057031,0,0,0,0,0,0,0,-0.0174942386583803,0
X600000.CH.EQUITY,0,0.0406493592285685,0,0,0,0.0968085534575302,0.186284403993114,-0.0356881203079407,0,0,0.287338324493115,0,0,0.10983706877771,0,-0.0542095034970128,0,0,0,0,0.0328686219294167,0,0,0,0,0,0,0.195398541598619,0,-0.0202515387325792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378527475371698,0.196215293758567,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.155817303947423,0,0,0.0250392583619829,0,0,0,0,0,0,0.0392098558704969,0.288753162465402,0,0,0.0674096427340303,0,0.0118238969751928,0,0,0,0.0358721959911386,0,0,0.356517496755512,0,0,0,0,0.151359422377735,0,0.0232746904632842,0,0,0,0,0.0530678563612315,0,0,0,0.0893431588225425,0,0,0.0766604986480418,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.174206687623242,0,0,0.0719688191550998,0,0,0,0,0,0.149849918731237,0,0.232740302270953,0,0,0,0.00180968331250763,0,0,0,0.115733459645298,0,0,0,0,0,0.0753728634011408,-0.288468704485003,0,0,0,0,0,0.0651701172674626,0,0,0,0,0.0481846480016963,0,0,0.176074932282724,0,0,-0.0518862334570241,0,0
X16.HK.EQUITY,0,0,0,0.36049757045347,0,0,0,0.212327949303253,0,0,0,0,0,0,0,0,0.0785358247309414,0.059755090334037,0,0,0,0,0,0,0.123970275639053,0,0.0445749925066502,0,0,0,0.259861057940511,-0.127260931169174,0.108573384384236,-2.71050543121376e-20,0,0,0,0,0,0,0,0.101632359165013,0,0,0,0,0,0.00996023664178542,0,0,0,0
