,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X600837.CH.EQUITY,0,0,0,0,0.0478418146960552,0,0,0,0,-0.046686965816609,0,0.147580461054673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639637220629368,0,0.0329011974421239,0,-8.67361737988404e-19,0,0,0.501271523650837,0.00580090175550651,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.156301202701286,0,-0.000855884165098086,0.0189070594116117
X601336.CH.EQUITY,0,0.110814757276049,0,0,0.21221246404999,0,0,0,0,0,0,0,-0.0246522112805075,0,0,0,0,0.144000197114312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186252001957936,0,0,0,0,0,0.100831926978004,0,0,0,0,0,0.0575072930469528,0,0.134344372642609,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.044893737185856,0,0,0,0,0,0,0,0,0,0,0.292919829991276,0,0,0,0,0,0,0,0,-0.0787385464143514,0,0.110363820539382,0,0,0,0,0.206196537875983,0,0,0,0,0.0768333801616182,0,0,0.0917104306873631,0,0,0,0,0,0,0,0.102275479733364,-0.0062177900842386,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.107108830432148,0.0669132307417744,0,0.299595039814233,0,0,0.069415910086485,0,0,0,0.314812726730971,0,0,0,0,0,0.0440493272296431,0,-0.0490733452339741,0.0189595884894699,0.110866407768807,0,0,0,0,0,0,0,0,0,0,0,0,0.208490579026796,0,0.0846669329752881,0,0,0,0,0,0,0.0576770342923731,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-6.93889390390723e-18,0.594505451789166,0,-0.0605847619508287,0,-0.0568124812386211,0,0,0,0,0,0,0,0.298082222347038,0,0,0,0,0,0,-0.0937076533946875,0.0175889660552021,0,0,0,0,0,0,0,0.140711801406286,0,-0.0486264504705533,0,0,0,0,0,0,0,0,0,0,0.286588699358476,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0674835015898166,0,0,0,0,0.0233204165608313,0,0.742058897363538,0,0,0,0,0,0,0,0,-0.00707746319459218,0,0,0,0,0,-0.00932518399861237,0,0,0,0.0686793593483265,-0.122795371042228,0,0,0,0,0,0,0,0,0,0,0,0.125656767716593,0,0,-0.00754057509859009,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051972033461991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272069693030299,0.10140054064681,0,0.0323684470088308,0,0,0,0,0,0,0.0810656160093231,0,0.156043304523723,0,0.151110892847669,0,0,0
X12.HK.EQUITY,-0.0977810506373017,0,0,0,0,0,0,0,0,0.0244266014051263,0.539669126108085,0,0,0,0,0,-0.104945244040888,0,0,0,0.601154056629928,-0.0267857399168352,0,0,0,0,0.206793135135426,0,-0.0257893843463174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979027890141603,-0.107266818695958,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0.346214669037095,0,0,0.125400448215711,0.356612969160139,0,0,-0.270796272757858,0,0,0,0.29250546483698,0,0,0.230292631658454,0,0,0,0,0,0,0,0,0,-0.577829935270902,0,0,0,0,0,0,0,0.0219002048141009,0,0,0,0,0,0.068109154742596,0,0,0,0,0,-0.142849541577843
X601229.CH.EQUITY,0.893122447021282,0,0,0,0,0,0,0,0.464835450175693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242172465668667,0,0,0,0,0,0,-0.134574098734343,0,0.248750158714188,0,0,0,0,0,0,0,0,0,-0.18473838107779,0,0,0,0,0,-0.0144010029254671,0.0816948687531066,0,-0.0762548345256725
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.110162065320029,-0.00881878596974298,0,0,-0.0309630441254807,0,0,0,0,-0.0255945783413447,0,0,0,0,0,0,-0.152579881764813,0,0,0,0,0.0305717827133839,0.179868909420975,0,0,0.0613570443542717,0,0,0,0,0,0,0,0,0,0,0.371143853227829,0,0,0,0,0.041289611256528
X823.HK.EQUITY,0,0,0,-0.111120396541801,0,0,0.0341725707027084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393200960656034,0,0,0,0,0.175406945061103,0,-0.0256762083695882,0,0,0.26793707431841,0,0,0,0,0,0.0195577500921914,0,0,0.221917276328947,0,0,0,0,0,0,0,0,0,-0.0591578024091414,0.0904467567740493,0,-0.183560572001966
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437158097253657,0,0,0,0.176156609178716,0,0,0,0,0,0,0,0,0,0,0,0,0.00399109726202337,0.210337060705305,0,0.154687677898493,0,0,0,0.116705012298325,0,0,0,0,0,0,0,0,-0.0289110927128371,-0.00635374259865578,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.7389937834476,0,0,0,0,0,0,0,0,0.0426727529412359,0,0,0,0,0,0,0.0542405099502446,0.104000640893604,0,0,0,-0.0251604514479718,0,0,0,0,0,0,-0.0147764900196118,0,0,0,0.0709732185435949,0,0,0,0,0,0,-0.00171185841194398,0,0,0,0,-0.012886795987062,0,0.0497777331013078
X601881.CH.EQUITY,0.0617235747788886,0,0,0.00867019997569968,0,0,0.112033970830152,0,-0.0396021085136927,0,0,0.0622453261503616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815012145950633,0,0,0,0,0.134013547728116,0,0,0,0,0,0.0188517683770484,0,0.494684635827691,0,0.00917907428712135,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0.00776605595119064,0,0,0,0,0,0,0,0,-0.0860095818313152,0,0,-0.118851972907128,1.73472347597681e-18,0,0,-0.136024361254784,0,0,0,0,0.0603640324735014,0,0,0,0,-0.00550774630823811,-0.0511429013486073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277351465630823,0,0.150724037514875,0,0,0,0,-0.362247692133982,0
VXFXI.INDEX,0,-0.161769900090105,0,0,0.130295240631385,0,0,-0.129372125722858,0,0,0,0,0,0,0,0,0,-0.0462694410949372,0,0,0,0,-0.203701495851239,0,0,0,0,0,0,0,0,0,0,0,0.0132593951044601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875097673617058,0,0
CN2YR,0,0,0,0,0.0440685106494785,0,0,0.427130735176827,0,-0.10031052430813,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650213253897842,-0.126406207440017,0.0520641045172432,0,0,0,0,0,0,-0.209368906589973,0,0,-0.0771121331291787,0,0,0,0.106523534339922,0,0.118295334927947,0,0,-0.155109042342649,-0.263660920403915,0.251187227904249,0,0,0.110859031943719,0,0.0423782361471636,0,0
