,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.206827961667084,0,0,0,0,0,0,0.095484684035942,0,0.198434620388482,0,0,0,0,0,0,0,0,0.133982036069847,0,-0.224835628111098,0,0,0,0.257182742693621,0,0,0,0,0,0,0,0.101457511439648,0.241632842341244,0,0,-0.287020665820699,0.104247504124188,0,0,0,0,0,-0.060213972860847,0,-0.00301493720786728,0,0,-0.0534036329207823
X002142.CH.EQUITY,0.222196839367581,0,0,0,0,0.226356245951059,0,0,0,0,-0.0556319890501925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112509234720273,0,0,0,0,0.0981694259332947,0,0,0,0,0,0.0866976134749853,0.0418636918641614,0,0.050652221122991,0,0.0877737582007036,0,0,0,0,0,0,-0.215377434016989
X600000.CH.EQUITY,0.02260975924937,0,0,0,0.0630473427294386,0.146451435409981,0,0,0,0,0,5.42101086242752e-20,0.420096518864635,0,0.106520607608616,0,0,0,0,0.0496301469690701,0,0,0.0378262839163361,0,0,0.195890012449926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195624145146547,0,-0.0441178782805491,0,0,0,0.0925325885874746
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191114879565753,0.0143597133746047,0,0,0,0.362872857557919,0,0,0.0566113194408037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125729265433099,0.0485040659584855,0,0,0,0,0,0,0,0.0937377280683428,0,0,0,0.0235752964980361,0,0,0
X600016.CH.EQUITY,0,0.0175447860142334,0,0.0354719934875661,0,0,0,0,0,0,0.172939418778652,0,0.320907051288956,0,0,0,0,0,0,0,0,0,0,0,0,0.0664182143513731,0,0,0.142555200263179,0,0,0,0,-6.93889390390723e-18,0.296931058793949,0,0,0,0.075266725913549,-0.0411133949035698,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.056332579902177,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163727,0.0387876435738626,0,0,0.157527460954005,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0
X600919.CH.EQUITY,0,0,0,0,0.226216081268312,0,0,0.0340541696760158,0,0.196839412896177,0,0,0.0596445937145782,0,0,0,0,0,0,-0.0398295378921554,0,0.0278800020791169,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225494076610894,0,0,0,0,0
X601009.CH.EQUITY,0.116217481408709,0,0,0.487274835560659,0,0,0.119992629429138,0,0,0,0,0.102761479597895,0,0.0253253145537164,0,0,0,0,0,-0.00834353678976017,0.0953999810125684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268358181540464,0,0,-0.16510870759912
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231748207133078,0.0704263943296314,0.206668528469517,0.452209254535222,0,0,0,0,0,0,0,0,0.263804139139945,-0.0288485930918009,0.0623348059814517,0,0,0,0,0,0,0,0,0,0,0,-0.0879345108143749,0,0,0,0,0,0,0,0,0,0,0.00612320310588126,0,0,0.0917333611205053,0,0,0,0,0,0,0,0.0758554155256535,0
