,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.282842192497719,0,0.099029941209817,0,0,0,0,0,0,0.153027224411356,-0.180175234041077,0.0191159880552522,0,0,0.030069668394842,0,0,0.0177645231198555,0,0,0,0,0,0.250323357990012,0,0,0,0,0,0,0.22721776469065,0,0.190971309386017,0,0,-0.301790524846259,0.0764790904911293,0,0,0,0,0,-0.0886778363655154,0,-0.0924830693610521,0,0,-0.130219552038817
X002142.CH.EQUITY,0.242379160753703,0,0,0,0,0,0.0774644636729945,0,0.130997838917029,0,0,0,-3.46944695195361e-18,0.0795579511399465,-0.0796214323499078,0,0,0,0.0565436370213716,0,0,0,-0.00654730371291635,0,0.0249312874118507,0,1.73472347597681e-18,0,0,0,0,0,0.00114706852536905,0,0,0,0,0,0,0.11100358805804,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0174777737270053,0,0,0.0798349056271703,0.280340890835558,0,0,0,0,0,0,0.453888115876036,0,0.0939549270237694,0,0,0,0.0867916746178993,0,0,0,0.0975126031402211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170015676051144,0.0625415773552058,0,0,-0.0459535076563227,0,-0.00322988063295631,0.0302117141690418,0,0,0
X600015.CH.EQUITY,0.021843150477393,0,0,0,0.000252745881464474,0,0,0,0,0.228363410425068,0.0327119295889386,0,0,0,0.435737328458041,0,0,0,0,0.0699806995978147,0,0.19446468840855,0,0,0,0,0,0,0,0,0,0.0535360667023817,0,0,0,0,0,0,0.0148070541284393,0,0,0.100376379804754,0,0,0,0.0302877489763007,0,0,0
X600016.CH.EQUITY,0,0,0,0.412955194842864,0,0,0,0,0,-1.38777878078145e-17,0.112254170471001,0,0.0440370781947101,0,0,0,0.232193533385666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104252364731573,0,0,0,0,0,0,0,0.150640807184358,0.0260937918463975,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.24432868640038,0.0982410439448459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100415172441134,0,0.22293543651014,0,-0.0102225151260278,0,0.0283628817539545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367995138601646,0.408254411531172,0,0.0240543238245952,0.0335388786304322,0,0,0,0,3.46944695195361e-18,0
X600919.CH.EQUITY,0,0,0,0,0.153770392498773,0,0,0,0,0.22351029406724,0.00411120124335942,0,0,0.169655481739757,0.0307014477765509,0,0.256826163927822,0,-0.0135095213094693,-0.0234110251658762,0,0,0,0,0,0,0,0,0.141830715026778,0,0,0,0,0,0,0,-0.057011260343305,0,-0.0710075304350091,0,0,-0.0895027616568507,0,0,0,0,0,0,0.0433322559391082
X601009.CH.EQUITY,0.438611825084094,0,-0.0631603064717867,0,0,0,0,0,0.209643853477481,0,0,0,0,0,0.146342103098089,0.272140063972445,0,0,0,0,0,0,-0.51669270599679,0,0,0,0,0,0,0,0,0,-0.0288393028198587,0,0,0,0,0,0,0,0,0,0.104856478860261,0,0.294271801625091,0.230975074171586,0,0,0
X601166.CH.EQUITY,0,0.495465444385453,0,0,0,0,0,0,0,-0.155732528971936,0,0,0,0,0,0.0207644976749163,0.155599385266281,0,0,0,0,0,0,0,-0.00219167831293667,0,0,-0.121668957867949,0,0,0,0,0,0,0.195523669344506,0,0,0,0,0,0,0.238824734200817,0.205067370853415,0.0928098715413906,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.129078847613188,0.569121888069617,0,0,0,0,0,0,0,0,0.0957319432827573,-0.0938844768260589,0.0468306148957793,0,0.218453089094401,0,0,0,0,0.116650587600342,0,0.0942334675587377,0.0856872700982359,0.0539877846241028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261846926078076
X601229.CH.EQUITY,0.198400918197046,0.0114811915268511,0,0,0.120550874388017,0,0.053121702580184,0,0,0,0,0,0,0.0440889718233894,0,0.216760357562414,0,0,-0.230554673016733,0,0,0,0,0,0,0,0,0,0,0.0739678284218795,0,0,0,0,0.0942987792424545,0,0,0,0,0,0,0,0,-0.054985426068261,-0.0259004158708737,0,-0.0885076775330644,0,0
X601288.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.29387128608,0.105337806775583,0,0,0.34967649421466,0,0.0570060615232932,2.77555756156289e-17,0,-0.0251314341436955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018447891737007,0,0,0.199104727058832,0,0.0230005217576634,0,0,0,0,0,0,0,0.0719085761593126,0
X601328.CH.EQUITY,0,0,0.145233976237034,0,0.169072754886282,0,0,0.0366164624576934,0,0.0820602131255569,0,0,0,0,0,0.00850012608602453,0.304883544092403,0.170552647459432,0,0,0,0.0575058282112317,0,0,0.00551304949162523,0,0,0,0,0,0.102516879912979,0,0,0,0,0,0,0,0.0233718467285598,0,0,0.0106403693346585,0.0201802498001383,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.185741958480229,0,0,0,0,0,0.0798757149729792,0,0.0396889478716355,0,0.328479821971571,0,0,0,0,0,0,0,-0.00333041518917198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635009055109743,-0.0404428331653103,0,0,0
X601818.CH.EQUITY,0,0,0,0.168867245012361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281128266231831,0.106714022459918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241784109290518,0,0.243712110159359,3.46944695195361e-18,0,-0.0655841417609422,-0.0360347931717313,0,-0.0918182256897586,0,0.0620822271769887
X601939.CH.EQUITY,0.154004789373663,0,0,0,0,0,0,0,0,0,0.308249854598335,0.0459270302318421,0,0.457094848705757,0,0,0,0.0283297852568318,0,0,0.0132979386166793,0.104468314772078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419566228230961,0,-0.14186678748427,0,0.132405965390956,0
X601988.CH.EQUITY,0,-0.028314242160472,0,0,0.488372869904616,0,-0.225296711183381,-0.00781726722101873,0.202948006299968,0.0246048707153221,0,0.156782823389619,0.146926644720114,0,0,0.212203027956856,0,0,0,0,0,0,0,0,-0.0355339640886704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748842035780997,0,0,0,0,0,0,0.0741313643027499,0.0216286509194448,0,0
X601998.CH.EQUITY,0,0,0,0.0192402835879261,0.195963147896247,0,0,0,0,0,0,0,0.191194121932734,0.106946060103544,0.0874972629505498,0,0,0,0,0,0.130739157465357,0,0,0,-0.0163394113559404,0.0253894908733272,0,0,0,0,0,0,0,-0.204617100512413,0,0,0,0,0,0,0,0,0,0,0,0,0.110308594584202,0,0
X601077.CH.Equity,0.202912082204978,0,0.0726845564722297,0,0,0,-0.15336103069058,0,-0.223644667074085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206880975779578,0,0.00964457381119209,0,0,0,0,0,0,0,0,0.0736453906716698,0.333689717628954,0,0,0,0,0,0,0,0,-0.32340790867592,0,0,0.0649691287740356,0.0596247192064478,0
