,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0161427152461242,0,0,0,-8.67361737988404e-19,0,0,0.274872084690667,0,0,0,0.245052526779566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137529981267585,0,0,0,0,0,0.00570076998498298,0,0,0.0458363708715645,0,0.153740729041279,0,0,0.112472268714044,0.0517288584511269,0
X002142.CH.EQUITY,-8.67361737988404e-19,0,0,0.2625048309101,0,0.0653163030662554,0,0.41087375884805,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00362089902389198,0,-1.73472347597681e-18,0,0,0,0,-1.73472347597681e-18,0.0649897282761561,0.142357732213167,0,0,0.031308800648811,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0145284616734323,0,0,0,0.186669176918317,0,0,0.0314632496655893,0,0,0,0.147093841986111,0,0,0,0,0,0,0,0,0,0,0,0.0986618815360905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471735196343717,0,0.17218305637427,0,0,0.10213353223624,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.627961169499398,0,0,0.0926689226123514,0,0,0,0,0,0.0340273602628438,-1.73472347597681e-18,0,0.0781950122328455,0,0.00346769831887307,0,0,0.0266617930904108,0.0947587866111343,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381480509852947,0,0
X600016.CH.EQUITY,0,0,0,0.10970514882605,0,0,0,0,0.00673954877365963,0,0.0822920635333508,0.259550839099222,0.322747544764933,0,0,0,0.0318207913540509,0.0602418022080097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293053451560883,0,0
X600036.CH.EQUITY,0.369986318145905,0,0.339337558021815,0,0,0,0,0,0.0538639702232391,0,0,0,0,0,0,0,0,0,0,-0.0487481681294103,-0.0218200125126097,0,0,0,0,-0.0413996170896523,0,0,0,0,0,0,0,0,0,0,0,0.0543735351952833,0.103470080886916,0,3.46944695195361e-18,0,0,0.0618752085943158,0,0,0,0,0.000977045502979165
X600919.CH.EQUITY,0,0,0,0.267994478549919,0,0,0,0,0,0,0,0,0,0,0,0,0.271572640821836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852455785247091,0,0.189022177358498,0,0,0.0560437801861093,0,0,0.0557884482360229,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.175051080086889,0,0,0,0,0,0,0.315709237060733,0,0,0,0,0,0,0.241489489774975,0,0,-0.0469375951566273,0,0,0,-0.068381305996009,0,0,0,0,0,0,0,0.147895794971735,0,0,0,0,0,0,0,0.0768862414256057,0.0443290487178406,0,0,0,-0.130299053637463,0,-0.109705736900817,0,0.243707295734077,0.0499214942776478
X601166.CH.EQUITY,0,0.127661844949606,0,0,0.0863193699620626,0.104774983620499,0,0,0,0,0,0,0,0,0,0.312506187525359,0.0423955570313089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827300254581107,0,3.46944695195361e-18,0.0528626766029724,0.0952569499636118,0,-0.00726009124265917,0,0.0773949526800426,0,-0.0163617134386897
X601169.CH.EQUITY,0,0,0,0.0897275734086069,0,0.136071572765512,0,0,0,0,0.0645333882890795,0,0.0563763978208802,0,0,0.0635947196809066,0,0.0498481921373701,0,0,0,0,0,0,0.24043736449447,0,0.108468121370435,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00133236847014816,0,0,0.0577564790703325,0,0,0.055101620869786,0,0,0,0,0
