,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0835718120802784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136959369333135,0.133815941202521,0,0,0,0,0.0165962965416826,0,0,0.0517691417417318,0.0148575890456001,0,0,0,0,0,0,0,0,-0.0325461634399158,-0.0351596853447731,0,0,0,0,0,0.488555190254961,0,0,0.099469446220278,0,0,0,0,0,0
X002142.CH.EQUITY,0.156469224465739,0,0,0,0,0.770780355020676,-0.102833968473828,0,0,0.132009745747603,0,-0.294412962445241,0.0100974812843035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209692140538767,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0334807161631288,0.17287539870206,0,0.0601138322102161,0.0637398994876535,0,0.281083686356306,0.106925414799118,0,0.138944529411668,0,0,0,0,0,0,0,0.066402401913756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128984318111737,0,0,0,0,0.00313085369704573,0,0,0,0.00767257589187669,0,0,0,0,0.039519100959607
X600015.CH.EQUITY,0,0.0290996023274686,0,0,0,0,0.33819419135241,0,0.498773644354914,0,0.14473438744719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547784469036833,0,0,0,-0.39101204711388,0,0,0,0,-0.0337191469082842,0,0,0,-0.289955587981442,0,0,0.0280531555195158,0,0,0.168728437612707,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.123489739639411,0.0583496789271488,0.540607501102962,0,0,0,0.0062047313741563,0.091534211793915,0.0949948891607865,0,0,0,0,0,0,0,0,0,0.0598618343198964,0,0,0,0,0,0,0,0,0,0.00318748869078592,0,0,0.0341427158259528,0.0834346123425939,0,0,0,0,0,0.0815167002347267,0,0,0,0.0950786547341812
X600036.CH.EQUITY,0.0845106535942914,0.0502113271016031,0,0,0,0,0,-8.67361737988404e-19,0,0,0.109393730471688,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.194788166812519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989834595693387,0.116710378612825,0.022083729690911,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.700563513662216,0,0,0,0,0,0.133070778423869,0,0,0,0,0,0,-0.00885897108579304,0.0673564690235716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149009202470859,0,0,0,-0.0333276420506831,0,0,-0.0318357336404753,0,0,0,0,0,0,0,0,-0.0896072048389219,-0.0210478197250206
X601166.CH.EQUITY,0.111813054295451,0.0203146885727781,0.380253744186299,0,0,0,0,0,0,0,0,0,0,0.0350925006141128,0.205076349167038,0.0273796061004039,0,0.0330111361603877,0,-0.010068152739949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199607804019841,0.0297107789081609,0,0,0.00870503124122654,0,0,8.67361737988404e-19,0,0,0,0
X601169.CH.EQUITY,0,0.193670149371316,0.159652381814701,0.616057667829798,0.09863629192842,0,0,0,0,-0.135725270206699,0.00112354598791788,0,0,0,1.73472347597681e-18,0,0,0,0.0711208701154004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265456684697611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.127588405492735,0.28351261782977,0,0,0.195918167258148,0,-3.46944695195361e-18,0.448132618999732,0,0,0,-0.266213656148039,0,0,0,0,0,0,0,0,0,-0.0338852683163644,0,0,0,0.139344350418552,0.109302128114426,0,0,0,0,0,0,0,0,0,0.135693806141566,-0.124472472076563,0,0,-0.202801366631538,0,0,-0.0490784716856635,0,0,0,0,0,-0.158885712653371,0
