,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.258838612764464,0,0.106819344112763,0,0,0,0,0,0,0.142524457052349,0,0.0853514786090642,0,0,0,0,0,0,0.0952286299990658,0,-0.157077393521006,0,0,0,0.202270342473935,0.0857466401767718,0,0,0,0,0,0.203822597015123,0,0.287630783041139,0,0,-0.311644184750087,0.0749230314507358,0,0,0,0,0,-0.0492608113382218,0,-0.134023106766378,0,0,-0.12322524343154
X002142.CH.EQUITY,0.160310228190781,0,0,0,0,0,0,0.171839300089099,0,0,-0.107930313637305,0,0,0,0,0,0.208517781363658,0,-0.116633088699632,0.0662232172311939,0,-0.0218464723884807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192884239570149,0,0.078493785219087,0,0,0,-0.0353169919487038,-0.0700364055394525,0,-0.0907144777682481
X600000.CH.EQUITY,0,0,0,0,0.0365146275441933,0.140286045493887,0,0,0,0,0,0,0.442247035744808,0,0.203990682677544,0,0,0,0,0.102835331570682,0,0,0.018085457700306,0,0,0.250639114663181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265566934409594,0,0,0,-0.0472142357322917,0,-0.0461675877411691,0.00169485185964573,0,0,0.0404005346974863
X600015.CH.EQUITY,0.017132860698367,0,0,0,0,0,0,0.000873022932087385,0,0.217010232952594,0,0,0,0,0.466021981045702,0,0,0,0,0,0,0,0.131989766470877,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.141842784541972,0,0,0,0,0,0,0,0,0,0.0820729253340864,0,0,0,0.0215629487167765,0,0,0
X600016.CH.EQUITY,0,0.0177446638395757,0.00959570498249303,0.180692380773359,0,0,0.153375358808356,0,0,0,0.0478673483587057,0,0.248267678172393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156947514416928,0,0,0,0,0,0,0.112776829822528,0,0,0,-1.73472347597681e-18,0,0,0,0,0.024080533646378,0,0,0,0,0,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326889,0,0.013890264880218,0,-3.46944695195361e-18,0,0.359770791652021,0,-3.46944695195361e-18,0.0507856186489728,0,0,0,0.0934151491327251,0,0
X600919.CH.EQUITY,0,0.0363835372354409,0,0,0,0,0,0.151780810583554,0,0.270435112133218,0,0,0.155603868699453,0,0,0,0.0832279863095675,0,0,-0.0209191638677784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567924489469251,0,0,0,0,0.0818177682629596,0,0,0,0,0
X601009.CH.EQUITY,0.0228310117764565,0,0,0,0,0,0.0825163486204278,0,0,0,0,0,0,0.207218889188944,0.311725217990296,0.164701847300482,0,0,0,-0.0768701516234279,0,0.0486697259326222,0,0,0,0.026219018231002,0,0,0,0,0,0,0,0,0,0,0,-0.0992766620505117,0,0,0,0,0,0,0,0.0727857666655402,0.0207317301753277,0,0,-0.195009682809822
X601166.CH.EQUITY,0.0660020290882693,0,0,0,0,0.231220317900736,0,0,0,0,0,0,-2.16840434497101e-19,0.0825662035081829,0,0,0.0100323411674112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227943130167779,0,0,0,0.0668262906191676,0.297820665883737,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0277075185029815,0.0681671710070098,0.203499032189527,0.463872292833489,0,0,0,0,0,0,0,0,0.262945649347539,-0.031010292792903,0.0582857243576346,0,3.46944695195361e-18,0,-0.002515883599905,0,0,0,0,0,0,0,-0.0863813021163906,0,0,0,0,0,0,0,0,0,0,0.00876946113669992,0,0,0.0904993325224045,0,0,0,0,0,0,0,0.0775887155760584,0
X601229.CH.EQUITY,0.234015519403298,0,0,0,0,0,0,0,0,0,0,0,0,0.262267136546769,0,0.163345007465826,0,0,0,-0.200512575346699,0,0,0,0,0,-0.0607417262502959,0,0,0,0,0,0,0,0,0,0.227519440585972,0.205025854049475,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.153721159422912,0,0,0.471237455573453,0,0.0757133798513587,0.154138798032658,0,0,-0.0247978102644706,0,0.00968361479878052,0,0,0,0,0,0,0.349259892975839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692355960276034,0,0,0.0515942260916237,0,0,0.0446472865919348
X601328.CH.EQUITY,0,0,0.167749351659279,0,0.137192256506829,0,0.100601630191554,0,0.0401050201847696,0.218736844140662,0,0,0,0,0,0,-4.33680868994202e-19,0.202259230947091,0,0,0,0,0.0889112483738446,0,0,0,0,0,0,0.016898029516957,0,0,0,0,0,0,0,0,0,0,0.0427664938595334,0,0.0605468477833004,0,0,0,0,0,-0.139812770591833,0
X601398.CH.EQUITY,0,0.0690350911094268,0.00334465916251975,0,0,0,0,0.303192785133244,0,0,0,0.14763997779803,0.120319809153635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16987057725874,0,0,-0.214589387199666,0,0,0,0,0.183347091488565,-1.73472347597681e-18
X601818.CH.EQUITY,0,0,0,0.423896313438699,0,0,0,0.0561679459940532,0,0,0,0,0,0,0,0,0,0.269803978620671,-0.0699528640698231,0.143534101819,0,0,0,0,-0.0458023782668016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14470229145652,0,0,0,0,-0.0574595808168686,0,0,-0.144146571094741,0,0.0477587268040536
X601939.CH.EQUITY,0.129941387800461,0,0,0,0,0,0,0,0,0.0253745638464357,0.354395539410975,0,0,0.465753816795058,0,0,0.160700088511698,0.0568681048719306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588304872713477,-0.0444732915772297,0,0.0648543703101864
X601988.CH.EQUITY,0,0,0,0,0.0985639159696781,0,-0.0526624198365893,0,0.145040152947616,0,0,0.30634382419972,0.135466387744432,0,0,0.113596219089431,0,0,0,0,0,0,0.055279906361046,0,0,0,-0.183079424763592,0,0,0,0,0,0.0514042210768781,0,0,0,0,0,0,0,0,0,0,0,0.199805788105126,0,0,0,0.119420886386907,-0.0177773610315638
X601998.CH.EQUITY,0,0,0.0421473461297141,0.328559088889326,0.417012413254899,0,0,0,0,0.0110720058165126,0,0,0,0,0,0.0271835046359484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737688045462792,-0.231012832044945,0,0,0,0,0,0,0,0,0,0,0,0.0374020043911398,0,-0.00133357073611477
X601916.CH.Equity,0,0,0,0,0,-0.0098555872357006,0,0,0,0,0.0134097680375374,0,0,0,0,0,0,0,0,-0.0231006126812937,0,0,0,0,0,0,-0.0326149764614172,0,0,-0.014939850793295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034322339951937,0,0,0,0.0184658979465931,0.00200451450248749
X601077.CH.Equity,0.140136340773638,0,0,0,0,0,-0.239991922964219,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119696774792758,-0.0775023496806559,0,0,0,0,0,0.128645921279515,0,0,0,0,0.0765408278486578,0,0,0,0,0,0,0,0,0,-0.374182377589014,0,0,0.0137181598959137,0.161789934358962,0.0818384021437321
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.00578519020271796,0,-0.154228340175073,0,0,0.0168824890344799,0,0,0,0,0,0,0,0.409465331592988,0.211116672011605,0,0,0,0.0577832694343744,0.0711097127249333,0,0,0,0.0535445638092673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229296399265435,0,-0.19075517065026,0,-0.0220757677094648
X2388.HK.EQUITY,-0.0853063511040173,0,-0.101642839011324,0,0,0,0.249887891286514,0,0,0.190308864159419,0,0,0,0,0,0,0.0231053346880473,0,0,0,0.527270193244958,0,0.0836937915083845,-0.0085328410924784,0.189609413776583,0,0,0,0,0.178614044138588,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.120573371165593,0,0,-0.0456287781912841,0
X5.HK.EQUITY,0,0,0.325067794478041,0.0480321922033907,0,-6.93889390390723e-18,0,0,0,0,0,0.0161349940424825,0,0,0,0,0,0,0,0,0.826168061337226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796045306875909,0,0,0,0,0,0,0,0,0,0,-0.30713095077637,0.0698393185939333,0,0,0
X2884.TT.EQUITY,0,0,0.0774368956435156,0,0,0,0,0,0,0,0,0.210293341688267,0,0,0,0,0,0,0,0,-0.200229137048079,0,0,0,0.0459479477808344,0.00160288450263797,0.138348366722962,0,0.131094609087834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25142657039174,0,0,0,0.218375017633889,0,0.00408100871169676
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,-0.00559620573646373,0,0.0401928000540421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516012164959376,0,-0.118991065121074,0,0,0,0,0,0.0533760870282587,0,0,0,0,0,0.0297342702429021,-0.21782469164332,0,0,0,0.256135757647071,0,0,0.39156261893973,0,0
