,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.0191011483839323,0,0,0.415835727452398,0,0,0,0,0,0,0,0,0,0,0,0,0.0854098546250727,0,0,0,0,0,0,0,0.286856724613767,0,0.143471716389097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891408041064924,0,0.0178800123747917,0.0181565551230757,0,0,0,0,-0.0681940307171678
X002142.CH.EQUITY,0,0,0,0,0.0749209376942087,0.258195391527022,0,0,0,0,0,0,3.46944695195361e-18,0.0955887258794205,0,0,0,0,0,0,0,0,0.305297505545962,0.0841772454464091,-0.141824988523004,0,0,0,0,0,0,0,0,0,0,0,0.146303439267416,0,0,0,0.0620087626167896,0,0,0.458022568023821,0,0,-0.23360073996322,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.288413468637168,0,0.0879778981994799,0,0,0,0,0,0.067910933418106,0,0,0,0,0.378393816193129,0,0,0.20689458191746,0,0,0,0,0,0,0,0.0795335896266651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11800589163176,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.511352789835338,0,0,0,0,0.0481096910506449,0,0,0,0,0.309808883725085,0,8.67361737988404e-19,-0.0528808296630964,0,0,0.196709969029222,0,0,0,0,0,0,0,0,0,-0.120771751264218,0,0,0,-0.0348647131338675,-2.16840434497101e-19,0,0,0.0663873515010012,0,0,0,0,0,0,0,0.0542880193642568,0,-0.0204392911918002
X600016.CH.EQUITY,0,0.211759468696899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898421894719599,0,0,-0.0414601985738942,0.722256022597178,0,0,0,0,0,0,0,0.0247972710466489,0,0,0,0,0,0,0.0409884043449999,0.00979727013269687,0,0,0,0,0,0,0,-0.250824169595464,0,0,-0.0264238760865356
X600036.CH.EQUITY,0.010582325070119,0.091125518899455,0.131065358309066,0,0,0,0,0,0,0,0.375332808807161,0,0,0,0,0,0,0,0,0.0859053953575318,0.0405854072553072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270394470350684,0,0,0,0,0.0200942823644808,0.0479547619258842,0,0.0175342747879089,0
X601009.CH.EQUITY,0,0,0,0.810084184285069,0,0.0773457654969908,0,-0.105009143853729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641944122014014,0,0,0,0,0.0774065322446705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169956680413769,0,0,0.11352285967141,0,0,0.0581918827320301,-0.00638231108623008,-0.0158451601974299,0,0
X601166.CH.EQUITY,0,0,0.0617321448096632,0,0.0917810300017608,0.111238242285334,0,0,0.197467938636004,0,0,0,0,0,0,0.38386278521496,0.0452575218392241,0.0501973998868347,0,0,0,0.0197602004904682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315038481015754,-0.0307857798590157,0.0170419208233447,0,0,0,0.0878072824289327,0,0,0.0403548880299439,0,0,0,0
X601169.CH.EQUITY,0,-0.052062231896166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760361088479755,0.119978684648643,0,0,0,0,0,0,0,0,0.0082740436083861,0.0438483359536537,0.0490676447752306,0,0,0,-0.0244252850035649,0,0,0,0,0,0,0,0.00306226964760594,0,0,0,0,0,0,0.0704060002979819,0,0,0,-0.0229009172331532
X601229.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0.0929598644256124,0,0,0,0,0,0,0.892715319677981,0,0,0,0,0,-0.0787241010708255,0,0.39850761376344,-0.0540207884749438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130745180368082,0,0,-0.0100729654870311,-1.73472347597681e-18,0,0,0,0,0,-0.0786180675767665,0,0,-0.15848605210976,-0.194810266176347,0.144708122665892
