,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.245550262566925,0,0,0,0.248547407334417,0.0787447444844853,0.222745929473712,0,0.281060951655181,0.027385910149399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228672424909689,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.179745554995988,0,0,0,0,0.124062261368327,0,0.00493188716497173,0,0,0,0,0,-0.0576867236559539,0,0
X002142.CH.EQUITY,0.146019862451569,0,0,-0.217975170214869,0,0.174263999270239,0,0.183613805017949,0,0,0,0,0,0,0,0,0,-0.00900013058105367,0,0,0,0,0,0,-0.0700503036907702,0,0,-0.0566232855034607,0,0,0,0,0,0,-0.156673411800674,0,0,0,-0.00367173468937409,0,0.148448774888317,0.336006014394544,0,0.252127475076429,0,0,0,0,0,0,-0.089187679663084
X600000.CH.EQUITY,0.0795849032175457,0,0,0,0,0.0500217713025288,0,0,0,0,0,0,0.534913669109295,0,0,0,0,0,0,0,0,0,0,0.0214518735039996,0,0,0.159404085248751,0,0,0,0.0441856129671764,0,0,0,0.0181632649114902,0,0,0,0,0,0,0,0,0,0,0,-0.0302734273387375,0,0,0,0.134429266969854
X600015.CH.EQUITY,0,-0.104032968015547,0,0,0.195731224448055,0,0.0602115630752604,0,0,0.167244762298233,0.0307247621054204,0,0,0,0.284686357088274,0,0,0,0,8.67361737988404e-19,0,1.88209579096747e-05,0,0,0,0.00294310219233707,0,0,0,0,0,0,0,0,0,0.061437105523212,0,0,0,0,0,0,0,0.196473525598038,0,0,0,0.0182518519088707,0,0,0
X600016.CH.EQUITY,0,0,0,0.267117917487404,0,0,0.131935973973545,0,0,0,0,0,0.149413857981933,0,0,0,0.101413004489407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594281058003863,0,0.0440373340134259,0,0,0,0,0.110872371395429,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.214060126768758,0.145646383073395,0.279635815065319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58532713530111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530889216738349,0,0,0,0,0,0,0,0,0,0,0.0461559018384016,0,0.264592344612844,0,0.00462773320886181,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0325760311363986,0,0,0,0,0.218793733582782,0,0,0,0,0,0,0,0,0,0,0.0401424966463503,0,0,0.014565469529114,0.0850100779331352,0,0,0,0.02959231424996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.192462192416105,0,0,0.152655023009534,0,0,0.0722767247424292,0,0,0.0212493081279403,0.147550934023642,0.0931807472330593,0,0,0.217196587095719,0.121644252090145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260981748053231,0,0,0,0,0,0,0,0,0,0,0.0634907271044835,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-4.33680868994202e-19,0,0,0,0,0.446992473117704,0,0.506805222420292,0,0.022366656091994,0,0,0,0,0,0.0182562898734743,0,0,0,0,0,0,0,0,0,0,0.0401186762757771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265774754999367,0,0,0,0,0,0,0.0696012237884695,0,0,0,0
X601169.CH.EQUITY,0,0,0.206595744438158,0.365016881550454,0,0,0,0,0.0361497296560838,0,0,0,0.254867924900193,0,0,0,0.0294226330989167,0,0,0,0,0,0,0,0,0,0.0506629275647154,0,0,0,0,0,0,0,0,0.0421466227408242,0,0,0,0,0,0.0360227324628336,0,0,0.216580042935518,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,6.93889390390723e-18,0.123634872813004,0,0,0,0,0,0,0,0,0.025034595500143,0,0.346703224726352,0,0,0,0,-0.175146791850669,0,0,0,0,0,-0.0637384849561017,0,0,0,0,0.0359837744990996,0,0,0,0.100530319407199,0.108198930893645,0,0,0.176718128873542,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.133285501260361,0,0
X601288.CH.EQUITY,0,-0.0527329813206324,0,0,0,0,0,0,0,0,0.184036109932564,0,0,0.225292163908657,0,0.11677644220598,0.368450133122477,0,0,0,-0.0135166389191707,0,0,0,0,0,0.0540950694739353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725860459661348,0.0953861192845444,0,0,0,0,0,0,0,0.0562144845772062,-0.0521919177765205,0.0195521080762687
X601328.CH.EQUITY,0,0,0.576378597650237,0,0,0.0720102988857045,0,0,0,0.00374573130545231,0.0445960562396197,0,0,0,0,0,0.0523023431683901,0.130882899340971,0,0,0,0,0,0,0,0,-0.0590277112802955,0,0,0,0,0,0,0.0723961089114257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0767785143232895,0,0,0,0.142263607611773,0.264241977100242,0,0,0,0,0,0,0,0.0896648101599192,0,0,0,0,0,0,0.10506184996113,0,0,0.0254867442118757,0,0,0,0,0,0,0,0,0,0,0.179943202280146,0,0,0,0,0,0.068533221414431,0,0,-0.137164050850051
X601818.CH.EQUITY,0.269325381078611,0,0,0.161496878797781,0,0,0,0.292863667740317,0,0,0,0,0,0,0,0,0,0.114555496384328,0,0,0.132966541724892,0,0,0,0,0,-0.219135303525014,0,0,0,0,0,0,0,0,0,0,-0.0421531519749119,0,-0.00694657429930339,-0.0395286491411376,0,0,0.056432047106178,0,0,0,0.0152664734163552,-0.0432064109212014,0,0.0565204736176152
X601939.CH.EQUITY,0.0805360028607129,0,0,0,0,0,0,0,0,0,0.363961649945711,6.93889390390723e-18,0.0366344487725178,0.459935600138913,0,0,0,0.117142986049264,0,0,0,0,0,0.0483852374722489,0,0,-0.0739200811600943,0,0,0,0,0,0,0.0556396975540664,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234557013120992,0,0,0.170761991751198,0
X601988.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.179067459738881,0.237741706504111,0,0,0.207590063203419,0,0,0,0,0,0.115831721275364,0,0,0.114291205594831,0.0623312136310383,0,-0.146189004864477,0.129258539407311,0,0,0,0,0,0,0,0,0,0,0,0,0.0678076038618734,0,0.0850557519901253,0,0.116959596401706,0,0,0,0.0319027481243397,-0.0826936871053725
X601998.CH.EQUITY,0,0,0,0.0891864004772837,0.382989182336895,0,0,0.0745141496538216,0,0,0,0,0.0834174206682467,0,0,0.0625002024193668,0,0,0,0.0706204589853167,0,0,0,0.00839402902604621,0,-0.0404126466981845,0,0.013711510247169,0,0,0,0,0,0,0,0,0,0,0,-0.0834711827414145,0,0,0,0.12317550548557,0,0,-0.0649883806672473,0,0,0,0
X601658.CH.Equity,0,0,0,0.116511920538541,0.285303247941769,0,0.201286283273072,0,0,0,0,0,-0.036916333406805,0,0,0,0,0,0,0.711662299368366,0,0,0,-0.231298966167887,0,0,0,-0.177220681665561,0,-0.317081723810675,0,0,0,0,0,-0.139857028010891,0,0,0.307287476008862,0,0,0,0,0,0,0,0,-0.0968826912893929,0,0,0.145209469964833
X601916.CH.Equity,0,0,0,0,0,-0.559813559092174,0,0,0,0,0,0,0,0,0,0,0.281845843119497,0.171885773749156,0,0,0.135992430496575,0,0,0,-3.46944695195361e-18,0,-0.0517530050970479,0,0,0,0.56049507217647,0,0,0,0,0.0353370479789397,0,0,-0.344098074055007,0,0,0,0,0,-0.156596601456927,0,0,0.380348090425831,0,0.0640747134688639,0
X601077.CH.Equity,0.0825982263148854,0,0,0,0,0,0,0,-0.171871904262946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285661190185171,0,-0.169209080892087,0,0,0,0,0,0.270176706049276,0,0,0,0.0400638169133183,0,0,0,0,0,0.0412456645254039,0,0,0,0,-0.280865781530384,0,0,0.0862037244852501,0.105201893978513,0.133317934266002
