,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.195997020439242,0,0,0,0,0,-6.93889390390723e-18,0,0.226928077602676,0,0,0.101709025352114,0,0,0,0,0.0581638721410265,0,0.100378292136344,0,0,0,-0.0546782452799297,0,0,0,0,0,0,0,0,0,0,0.221292557908215,0.18330513899893,0,-0.173789194615381,0,0,0,0,0,0.0824246053509829,0,0,0,0,0,-0.125249374007548
X002142.CH.EQUITY,0.215135618912823,0,0,0,0,0.0245729107988668,0.0815137623580983,0,0.0325794756063426,0,0,0,0,0,0,0,0,0,-0.14363021839167,0,0,0,0,0,0,0,-0.136645041688974,0,0,0,0.0507864405283783,0,0,0,0,0,0,0.0944200694432423,0.143792310108497,0,0.0760840674332754,0,0.076783352005041,0,0,0,0,0,0,-0.178663338417149
X600000.CH.EQUITY,0.0307552181836241,0,0,0,0.0442711475310153,0.164177560894781,0,0,0,0,0,0,0.441045331693556,0,0.13782088492316,0,0,0.01814357012372,0,0.04903728895962,0,0,0,0,0,0.200846488268843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037739755539891,0,-0.0368195334472086,0,0,0,0.0609172347125884
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.233690692753389,0.0223450841564937,0,0,0,0.377167141302993,0,0,0.0678250085319906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780869469569855,0.083864463484487,0,0.092950716283172,0,0,0,0,0,0,0,0.0454632108919509,0,0,0,0.0697314267991685,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0155114472334747,0,0,0.227955552473639,0.0892060305955481,0,0.214075506323473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157012778063927,0,0,0,0,0,0,0.270573639580174,0,0,0,0.00439200344269837,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.147146899283867,0.112522449574939,0.210745833677233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132407153337743,0,-0.0447096626471451,0,0,0,0,0,0,0,0,0,0,0.0288492775014482,0,0,0.0417838581217586,0,0.00373257374064598,0.217392785175725,0,0.0289325626943444,0.139944485869092,0,0.0139192794448282,0,0.0421235978013488,0,-0.0228359435814467
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.402659522935283,0.0228288087645866,0,0,0,0,0.100316009406217,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.121730262335516,0,0.0710344976389161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305491988092528,0,0,0,0,0
X601009.CH.EQUITY,0.116687306714116,0,0,0.444683912205404,0,0,0.120054341721993,0,0,0,0.0581779071844855,0.0534613767620187,0,0.0740972522276143,0,0,0,0,0,0,0.123556390644454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161554596010858,0,0,-0.164581986280003
X601166.CH.EQUITY,0.0133898983173136,0.0993130361906835,0,0,0,0.195518466718107,0,0,0,0,0,0,0,0,0,0,0.257132273171767,0,0,0,0,0,0,0,0,0,0,0,0,0.227036768781355,0,0,0,0,0,0,0,0,0.0255227603092043,0,0,0,0.19923437175006,0.421824684205795,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0137667376266293,0.0876820692373702,0.222537017217118,0.46015536870443,0,0,0,0,0,0,0,0,0.231878195383615,-0.0404414333155069,0.0511067833785056,0,0.0135663590260132,0,0,0,0,0,0,0,0,0,-0.0728537232569592,0,0,0,0,0,0.0115503476135695,0,0,0,0,0,0,0,0.0925329577828341,0,0,0,0,0,0,0,0.0691064355262189,0
