,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.213895449879313,0,0.0986370637649571,0,0.0746358512404111,0,0,0,0.0302548580742589,0,0,0,0,0,0,0.10163628363478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087375466240592,0,0,0,0,0.0315341003223584,0.216657523416066,0,0.0367194037303166,0,0.0295833889829284,0,0,0,0,0
X002142.CH.EQUITY,0.0936438111285572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104878911672764,0,0,0,0,0,0,0.10910223500316,0,0,0,0,0,0,0,0,0,0.231146943206454,0,0,0,0,0,0,0,0.0779408069519845,0.217080935054491,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.071073743410274,0.0957612609961709,0,0.283772259029103,0,0,0,0.250343347658714,0,0,0,0,0,0,0,0.0167844603341332,0,0.0953321347668389,0.0261841099944792,0.220803511535073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085984878568102,0,-0.0740274973261124,0,0
X600015.CH.EQUITY,0.12660598767489,0,-0.182227168749604,0,0.033914335441089,0.21847718316845,0,0,0,0,0,0,0,0,0.317538074452063,0,0,0.536085382998401,0,0,0,0,-0.0155578381633335,-0.258343345186278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141334197583056
X600016.CH.EQUITY,0,0.0605101732934128,0.127438033717968,0.40085726482468,0,0,0,0.0325084866096415,0,0,0.127193796325344,0.0269736343834726,0.172427759879107,0,0,0,0,0,0,0,0,0,-0.0247849838538956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575715877706669,0,0,0,0,0,0.0378984397732596
X600036.CH.EQUITY,0.240981182896653,0,0,0.0622782336886652,0,0,0,0,0,0,-0.232065689567065,0,0.474329793995967,0,0.102482364790153,0,0,0,0,-0.0792605019452061,0,0,0,0.0927612010035043,0,0,0,0,0,0,0,-0.0541859987353123,0,0,0,0,0,-0.0107050692751061,0,0,0,0,0.200727813616104,0,0,0,0,0,0.157210255812485
X600919.CH.EQUITY,0,0.000180807887102511,0,0,0.098936007248208,0,0,0.128552812857447,0.0173744953064217,0.102653011296178,0.071454495535841,0,0,0,0,0,0,0.237118153666663,0,0.254529938550713,0,0,0,0,0,0,0.032372662734972,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277487629808125,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.124798122342204,0.040425172109831,0,0,0,0,0.397338251424265,0,0.0335350980514661,0,0,0,0,0.0817666240214943,0,0.123106740655773,0,0,0,0.159183289616117,0,-0.0756560983450103,0,-0.0268044998422188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167513756470853,0.0630553219283638
X601166.CH.EQUITY,0,0,0.226705617058972,0,0,0,0,0.182212907371991,0,0,0,0.258188976848166,0.136265492918111,0.168507975264723,0,0,0.0216187945190372,0,0,0.00458146342234319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0603314301102912,0,0,0.0447073211172919,0,0.238153486250976,0.0467016573195289,0,0.0547561979570558,0,0,0,0.170726426895894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11275057465651,0,0,0,0.0659146046684627,0,0,0,0,0.0430266242932844,0,0.092846772701199,0,0
