,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.289004375717832,0,0.0735555841329165,0,0,0,0,0,0,0.190419337490543,0,0,0,0,0,0,0,0,0.0844225908560419,0,-0.0456076335617408,0,0,6.93889390390723e-18,0.149656647767614,0.104409480176382,0,0,0,0,0,0,0.132316987541125,0.227406616393619,0,0,-0.249944203056298,0.112580837194044,0,0,0,0,0,-0.0767569052182692,0,-0.133517612074533,0,0,-0.129079870540131
X002142.CH.EQUITY,0.209341865043269,0,0,0,0,0.150373345642675,0,0,0.0193151378430484,0,0,0,0,0,0,0,0,0,-0.122641130894446,0,0,0,0,0,0,0,-0.134834784609608,0,0,0,0,0.0893871016001317,0,0,0,0,0,0,0.10984173522014,0,0.0851387858449153,0,0.125425861192674,0,0,0,0,0,0,-0.141153456017759
X600000.CH.EQUITY,0,0,0,0,0.0485441601352026,0.118479818477906,0,0,0,0,0,0,0.42585004454864,0,0.181103295329236,0,0,0.00143534766126689,0,0.102614712888111,0,0,0.0236483063786091,0,0,0.256366188695335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221442503939312,0,-0.0633671024613654,0.0119506299389174,0,0,0.0583751800477662
X600015.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.262167513742314,0.00928760204247167,0,0,0,0.382939457792454,0,0,0.0140471756748725,0.0104553039450061,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0694094362367716,0,0.103727882012281,0,0,0,0,0,0,0,0.0528577353863543,0,0,0,0.0704383539264031,0,0,0
X600016.CH.EQUITY,0,0.0174626576618251,0,0,0,0,0,0,0,0,0.178228824894883,0,0.338743595449955,0,0,0,0,0,0,0,0,0,0,0,0,0.0677587440584905,0,0,0.128208350371787,0,0,0,0,0,0.313832562637684,0,0,0,0.0828899618231509,-0.0304013666926188,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0327956673138727,0.13025030250963,0.399666239567043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589065442618699,0,0,-0.0552688878173065,0,0,0,0,0,0,0,0.0379060715184618,0,0,0.0387028352655253,0.00133319488105487,0,0.157919725856415,0,0.0806439758409465,0.21101711498548,0,0.0530662698053465,0,0.0276513663009922,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.305548963159277,0.0183644668179582,0,0,0,0,0.187614779071392,0,0.0555826235319093,0,0,0,0,0,0,0,0,0,0,0.011265334482759,0,0,0,0,0,0,0,0,0,0,0,0,0.104158976881944,0,0,0.130536924562509,0,0,0,0,0
X601009.CH.EQUITY,0.119875300894314,0,0,0.44357175711144,0,0,0.119115300597323,0,0,0,0.0585381050604013,0.0529789170745213,0,0.0729832790327624,0,0,0,0,0,0,0.12270374869949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156815893378424,0,0,-0.166087547918377
X601166.CH.EQUITY,0.0427552214387528,0.20060973784979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293150981524646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245377234044404,0,0,0,0,0,0,0,0.0581041319749411,0,0,0,0.187559186503259,0.472720889570502,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0232004385820923,0.0708433227902778,0.20706595060456,0.452785235100221,0,0,0,0,0,0,0,0,0.26318791349893,-0.0287400300757586,0.0623442030544678,0,0,0,0,0,0,0,0,0,0,0,-0.0878734725051412,0,0,0,0,0,0,0,0,0,0,0.00607776923275277,0,0,0.0918904094346316,0,0,0,0,0,0,0,0.0759782100780349,0
X601229.CH.EQUITY,0.124897461083368,0,0,0.155952412505585,0.00135198116731524,-0.0163629737935349,0,0,0,0,0,0,0,0.336451688039131,0,0,0,0,0,-0.202325483259195,0,0,0,0,0,0,0,0.159152354531976,-0.139849232241708,0,0,0,0,0,0,0.275842088108265,0.205855164661934,0,0,0,0,0,0,0,0,0,0,-0.0919082955652422,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.201388586972357,0,0,0.551772340729849,0,0,0.158926227982366,0,0,0,0,0,0,0,0,0,0,0,0,0.176469914976704,0,0.0235984690739994,0,0,0,0.0144169067096326,0,0,0,0,0,0,0,0,0,0,0.0283479804915713,0,0,0.0252701992045329
X601328.CH.EQUITY,0,0,0.300358488965857,0,0.0871653479046687,0,0.0944412167743973,0,0.0543094979184099,0.166870558740751,0,0,0,0,0,0,0.0305053653062034,0.186626536099582,0,0,0,0.0605170305436569,0.087893550646493,0,0,0,0,0,0,0,0,0.0301362478394755,0,0,0,0,0,0,0,0,0.0297005727205547,0,0.0178755673348194,0,0,0,-0.054758478469648,0,-0.11931400009402,0
