,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.466248677682799,0,0,0,0,0,0,0,0,0.150869729798844,0,0,0,0,0,0.00192551253178872,0,0,0,-3.46944695195361e-18,0,0,0.146102158585579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.124983702603532,0,0,0,-0.16389485072681
X002142.CH.EQUITY,0.311588373198666,0,0,0,0,0.0143851846746874,0,0,0,0,0,0,0,-0.00375116876469753,0,0.270079700914873,0,0,0,0,0,-0.0599939667832238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46594921876987,0,0.0877640699140695,0.00529616053268268,0,0,0.00407569360624395,-0.126943084809567,0,0
X600000.CH.EQUITY,0,0,0,0.132622028461436,0.0174659421216513,0.486675808314017,0,0,0.160233543663614,0,0,0,0,0,0,0,0,0,0,0,0,0.224089210685648,0.0673875633461838,0,0.101176746102545,0.0103752098614637,0,0,0,0,0,-0.016065597399533,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0474266938180962,0,0,0,0,-0.232660479187606,0,0
X600015.CH.EQUITY,0,0,0.0801160198938899,0,0.0928689386435306,0,0,0.0801485029979921,-1.38777878078145e-17,0.477606217247057,0.0409011537350937,0,0,0,0,0,0.163567021296812,0.143181823532793,0,0,0,0,0,0,0,-0.0380661867653216,0,0,0,0.0244728059254656,0.0848288003648749,0,0,0.10038733085622,0.0191057370890933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917773110533046
X600016.CH.EQUITY,0,0,0.0799393964825873,0.481026595775262,0,0,0,0,0,0,0,0,0,0,0,0,0.091033558861518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.248747933279492,0,0,0,0.195233466845893,0,0,0,0,0,0.363622721729069,0,0.0951714943280582,0,0,0,0,0,0,0.048904054702989,0,0,0,0.0467235148591183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134773166814618,0,0.115525092566112,0,0,0,0,0,0,0.0319084229229368
X600919.CH.EQUITY,0,-0.115319326661862,0,0,0,0.960656473331874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132227458523276,0,0,0,0,0,0,0,0,0,0,0,0,0.111864930715147,0,0,0,0,0,0,-1.00288700958994,0,-0.0588699205576313,0.411753461100546,0.00639181970412212,0.0978014165442093
X601009.CH.EQUITY,0.158029184751324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27125432511375,1.73472347597681e-18,0.0575292395152871,0,0,0,0,-0.504471155754848,0,0.107440766492327,0,0.11355141934585,0,0,0,0,0,0,-0.1052364504898,0,0.185222639640367,0,0,0.072048932857884,0,0.531322609142267,0,0,0,0,0,0,0,0,0.119881800989242
X601166.CH.EQUITY,0,0,0.290383714017703,0,0,0,0,0.226081908523722,0,0,0,0.329340938134471,0,0,0,0,-0.0215481442220289,0,0,0.0414353064468154,0,0,0,0,0,0.129366506505769,0,0,0,0,0,0,0.0834571820403279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416857550518555
X601169.CH.EQUITY,0,0,-0.0124946137154696,1.0594264950357,0,0,0,-0.113884488794548,0,0,0,0,0,0,0,0,0,0,0.204939052684544,0,0,-0.264902504307126,3.46944695195361e-18,0,0.192124438084609,-0.000920287383996599,0,0,0,0,0,0,0,0,0.175520831734654,0,0,0,0,0,0,0,-0.170467492820077,-0.495958348445431,0,0,0,0,0
X601229.CH.EQUITY,0.0795578109118508,0.0719406570695651,0.0388989602555488,0,0,0,0,0,0,0,0,0,0,0.483677354832339,0,0,0,0,0,0,0,-0.0569184137978737,0,0,0,0,0,0,0,0,0,0,0.107063307920149,0,0.0573563872492154,0,0,0,0,0,-0.0380691894279355,0,0,0,0,0.132172743158688,0,-0.000399787721579567,-0.178756000631794
X601288.CH.EQUITY,0,-0.109888644698276,0,0,0,0,0,0,0.667873612619709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223801962796733,-0.156141050233854,0,0,0,0,0,0,0,0,0,0,0,-0.0314072675160551,0,0,0,0,0,0.294349537360391,-0.138265184096573,0,0,-0.155931772795959,0.362882837172591
X601328.CH.EQUITY,0,0,0,0.0181933676452221,0.0483973498453882,0.511347737540286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181082088143367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108195145854454,0,0.122443384513518,0,0,0,0,0,0,0,0.242597760487374,0.151103299386658
X601398.CH.EQUITY,0,0,0,-0.0127171993534707,0,0,0,-0.12831679280805,0,0,0.778181157250165,-0.298453194833125,0,0,0,0,0,-0.125219330977383,0,0,0,0,-0.180041025793867,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.225129485133592,0,0,0,0,0,0.350755677243671,0,0,0,0,0,0.194666976916733,0,0
