,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.146142243574762,0.151620089545952,0,0,0,0.100583055310549,0.14090496334385,0,0,0,0,0,0,0,0,0,0,0,0.0814284786644797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514592973405625,0,0,0.165131369973954,0,0,0.080281678439078,0,-2.16840434497101e-19,0.0961026893894668,0,0,0
X002142.CH.EQUITY,0.124845385577015,0,0,0,0.187501117256778,0.265290505511329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433656627072795,0,-0.105498942223027,0,0,0,0,0,0.0214010696405985,0,0,0,0,0.101285405679267,0,0,0.0700297501567577,0.0875309428376979,0.0291350057905141,0,0.0707965782811599,0,0,0,0,0,-0.213282175581128,0
X600000.CH.EQUITY,0,0,0,0.285954711893535,0,0.305816274103314,0,0,0,0,0,0,0,0.0911347990686036,0,0,0.345609413433127,0,0,0,0,0,0.00138981228338082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186632542722685
X600015.CH.EQUITY,0,0,0,0,0,0,0.594653809313473,0,0,0,0,0.0175267166561736,0,0,0,0,0,0,0,0,0,0,0,0.0938546405134194,0.176069770091173,0,0.184130096762086,0,0,0,0,0,0,0,0,0,0,-0.0637666348528571,0,0,-8.67361737988404e-19,0,0,0,0,-0.0289163561653074,0,0,0.00081946543075981,0,-0.0168923605437907
X600016.CH.EQUITY,0,0.257682387952428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967635194877591,-0.103963042061175,0,0.658460455192876,0,0,0,0,0,0,0.0745110439264066,0,0,0,0,-0.00445206849344776,0.0621602581706838,0,0,0,0,0,0,0,0,0,0,-0.255080973975019,0,0
X600036.CH.EQUITY,0,0.112755563187872,0.10422919110936,0,0,0,0,0,0,0,0,0,0,0,0.403269935868979,0,0,0,0,0,0.204468569521019,0.0285257806425319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535091541669194,0.0152907865292533,0,0,0.000413106838085353,0,0,0,0,0,0
X601009.CH.EQUITY,0.0027318006142367,0,0,0.890060451872848,0,0.00278667810629339,0,0,0,0,0,0,0,0,0,0,0,0.0179937954323546,0,0.0584970533624563,0,0,0,0,0,-0.0178359773299563,0,0,-0.0208776258218097,0,0,0,0,0,0,0,0,0,0,-0.0149489988662219,-0.17517478302814,0.107052922245712,0,0,0,0,0.0498875860577421,0,0,-0.108144952180727,0
X601166.CH.EQUITY,0,0,0.0238085872133855,0,0.0735940180576713,0.169920154202283,0,0,0.491750612137487,0,0,0,0,0.0425864786916107,0,0.13187179381004,0,0.0540084004118046,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00937633409905347,0,0,0,0,0,0.0510015277962486,0,0.00172965496176652,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757749421383604,0.10709329471193,0,0,0,0,0,0,-0.0823904194557349,-0.0302336407232794,0,0,0.00430166707542595,0.00107003457851231,0,0.0350452705526645,-0.0540724174868825,0,0,0.0661096003434671,0,0,0,0,0.00521115657790846,0,0,0,0,0,0,0.101401448704402,0,0,0,0
X601229.CH.EQUITY,0,0,0.14778172583845,0,0,0,0,0,0,0,0,0,0.413874379151963,0,0.290711579974766,0,0,0,-0.410996154544852,0,0,0.245315037550427,-0.062210085906376,0,0,0,0,0,0,0,0,0,0,0,0,0.0346919912498377,0.0210700730748189,0,0,0,0,0,0,0.128238652865904,0,0,0,0,0,-0.141466408339404,0
