,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.076437026766525,0,0.0756122624951708,0,0.00534127913211493,0,0.0653657175335745,0.0705796835778751,0,0,0,0,0,0,0,0.133207731556879,0,0,0,0,0,0,0,0,0,0,0.085018926929022,0,0.11976629649032,0,0,0,0,0,0,0,0.00136189847186916,5.42101086242752e-20,0,0,0,0.182461525259294,0.0196473276296382,0,0,0,0,-0.100880297468834
X002142.CH.EQUITY,0.136916889081339,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.255164074596791,0.0164534441079836,0,0,0,0,-0.0652699313585925,0.0662211431806686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393163461768246,0.125630511070565,0,0,0,0.0771941844048492,0.040637946195607,-0.124238915172793,0,0,0.0412906647563462
X600000.CH.EQUITY,-0.0771296183227589,0,0,0,0,0.0194965643538254,0,0,0.54827022277117,0,0,0,0.299685519496399,0,0,0,0,0,0,0,0,0,0.188833973942203,0,0.187158253532222,0,0,0.0120380849997703,0,0,0,0,0,0,0,0,-0.0998828561952999,0,-0.0150570029454742,0,0,0,0,0.037985445608271,-0.0389421945329148,-0.0177007490597071,0,0,-0.0965543987927889
X600015.CH.EQUITY,0,0,-0.293627437195991,0,0,0.0669522074091596,-0.165713839832076,0,0,0.226317384424945,0,0,0,0,0.259052494423351,0,0,0.315179320637611,0,0,0,0,0,-0.0140416265854719,0,0,0,0,0,0.0291223158910837,0,0,0,0,0.0577467125856439,0.144473987201708,0,0,0,-0.0488115463823646,0,0,0,0,0,0,0,0,-0.343249317782209
X600016.CH.EQUITY,0.135413071880166,0.000886262419592708,0.235590885515292,0,0,0,0,0,0,0,0,0,0,0,0.134392377662968,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0796213488327666,0,0.0815521024618539,0,0,0,0,0,0,0,0,0,0.0744100508081127,0,-0.0927330299483671
X600036.CH.EQUITY,0,0,0,0.345864943308467,0,0,0.172656234120148,0,0,0,-0.0306417764720416,0,0.374456323490269,0,0.134378796008045,0,0,0,0.148663919997215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191183753227969,0,0,0,0,-0.126592913090515,0.200371836555728,0
X600919.CH.EQUITY,-0.322409714696062,-0.274575217127731,0,0,-8.67361737988404e-19,0.976508799541398,0,0,0,0,0,0.00977931316501168,0,0,0,0,0,0,0,0.150199903713513,0,-0.0790333901554275,0,0,0,0,0,0,0,0,0,0,0.288559634988521,0.144539298939577,0,0,0,0,0,-0.299215375682272,0,0,-0.0983461869966902,-0.108951467809501,0,0,0,0.206003509268644,0
X601009.CH.EQUITY,0.232493671459206,0,0,0,0,0,0.225324009687322,0,0.238929404406313,0,0,0,0,0,0,0,0,0,0,0.197223262441161,0,-0.242716024829908,0,-0.0727231464500026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08521140004284,-0.0491661764993403,0,0.118084454585881,0.10713132986806,-0.044809088967844
X601166.CH.EQUITY,0,0,0.316483568300076,0,0,0,0,0.172961070859127,0,0,0,0.241521041091548,0.160277923372989,0.182533297054862,0,0,0.0252579516572381,0.0493803678684994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505751372138663,0,0,0,0,0,0,0,0,0.0104441761419371,0,0,0,0,-0.0809327920176878,-0.0060479132545725
X601169.CH.EQUITY,0,0,0,0.98802538956434,0,0,0,0,0,0,0,0,0,0,0.221568792629808,0,0,0.0366536186308264,0,0.145038585192699,0,-0.295282080382718,0,0.28580207690135,0.186748671758841,0,0,0,0,0,0,0,0,0.247379933638,0,0,-0.0353682416972618,0,0,0,0,-0.342776238686346,0,0.0348654375740399,0,0,0,-0.0524360840022667,0
X601229.CH.EQUITY,0,0.186084932634305,0.156996074088213,0.0179222475135668,0,0,0,0,0,0,0,0,0,0.420307158844081,0.127244676825978,0,0,0,0,0,0,0,-0.146954104654761,0,0,0,0,0,0,0,0,0,0.00690889386645536,0.00614289135461091,0,0,0.0364136291587443,0,0,0,0,0.12894536281781,0,0,0.121024946691672,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0713947370617046,0,0.861628400399752,0,0,0,0,0,0,0,0,0,-0.123762593407316,0,-0.226653734040357,0,-0.235189064283449,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0832054955514943,0,0,0,-0.267079546976996,0
X601328.CH.EQUITY,0,0,0,0,0,0.746502335079811,0,0,0,0.0161290863653212,0,0,0,0,0,0,0,0,0,0,0,0,-0.062569720459438,-0.00438864659811912,0,0,0,-0.200676498617953,0,0,0,-0.0554340247747379,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.126351917739775,0.0877262079941107,-0.00243482654493903
X601398.CH.EQUITY,0.58698159963384,0,0,0,0,0,0,0,0,0,0.553624399221707,0,0,0,0,0,0,0,0,0,-0.0330793502568276,0,0,0,0.12702321622818,0,0,0,0,0,3.46944695195361e-18,0,0,-0.232113271974518,0,0,0,0,0,0,0,0.0526775211252608,0,0,0,0,0,0.191040300735859,0.0770756620657607
X601818.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0.413144480531239,0,0,0,0,0,0.297568960089063,0,0,0,0,0,0,-0.043981728006148,0,0,0,0,0.065469334499806,0,0,0,0,0,0,0,0,-0.0735139064755723,0.242888884328004,0,0,0.116314618930351,0,0,-3.46944695195361e-18,-0.021956682720146,0,0,0,-0.245782313847373,0,0,0,-0.155869918381964
X601939.CH.EQUITY,0,0.7623728441917,0,0,0,0,-0.0716634886502302,0,0,0,0.14827510967386,0,0,0.613374652901203,0,0,0,0.13394855353688,-0.0223807748271166,0,0,0,0,0,0,0,0,0.0159998091152489,0,0,0,0,0,-1.73472347597681e-18,-0.143529361343126,0,0,0,-0.3167456334488,0,0,-0.159376889982955,0,-0.018006503580347,0,0,0,0,-0.0588317346094021
X601988.CH.EQUITY,0.190346941476246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361253401061424,0,0,0,0.433165577444458,0,0.0618631485382529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185797914698975,0.00110130912186572,-0.2167715464678,0,0,-0.198756321794512,0
X601998.CH.EQUITY,0,0,0,0.04327971355743,0,0,0,0,0.214681444013815,0,0,0,0,0.250647923422723,0,0.00659001002122766,0,0,0,0,0,0,0,0,0,0.0472811832000156,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0380427541734426,0,0,0,0,0.133378715806488,0,-3.46944695195361e-18,0.0401296365568096,0,0,0,0,0.176801357434643,-0.13553300030725
X11.HK.EQUITY,0,0,0,0,0,0.125395142171519,0,0.117574833717474,0,0,0,0,0,0,0,0,0,0,0,0,0.453438397740263,0.019892310328688,0,0,0.146308045909593,0.48481938892935,0,0,0,0,0,0,0,0,0,-0.388879976611101,0,0,0,0,0,0.317680010651231,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.116191676115873,0,0,0,0,0.0947937113818924,0.565611144357847,0,0,0,-0.312284901058686,0,-0.0324191091261081,0,0,-0.416458179001453,0,0,0,0.144214195337471,0,0,0,0,0,0,-0.0183521359311379,0,0,0,0,0,-0.0678866416153209,0,-0.220754341999622,0,0.394983301974054,0.151210653634426,0,0,0,0,0,0,0,0,0,-0.13075608944831
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0679929701714676,0,0,0,0,0,0.198509830638417,0.316241437708674,0,0.0693931571011502,0,0,0,0.167548156504853,0,0,0,-0.19774112475662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349970635705117,0.116275010519426,0,0,-0.163848714588429,0
