,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.131795051154463,0.262048724068269,0,0,0.23743989666843,0,0,0,0,0,0,0,0,0.147025394724731,0,0,0,0,0.0326893440920275,0,0,0,0,0,0,0,0,0,0,0,0.0715934111064179,0,0,0,0.0274758457761955,0,0,0,0,0.102806378097398,0,0.0461141421491946,0,0,-0.0279584735150645,0,0,0,0,0.0820193052532138
X002142.CH.EQUITY,0,0,0,0,0,0.449761407607338,0,0.0953730372729581,0,0,-0.0338880802004401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699910112175267,0,0,-0.140937923711465,0,0,0,0,0.0770277713073575,0,0,-0.0321669685287774,0,0,0,0,0.19361085272824,0.225749552937701,0,0,0,0,0,0,0,0,0.121430964562488
X600000.CH.EQUITY,0.164853617979479,0,0,0,0,0,0,6.93889390390723e-18,0,0.125737642312467,0,0,0.525610455657995,0,0,0,0,0,0,0,0,0,0,0,0.00434119323279949,0,0,0.0811434795647524,0,1.38777878078145e-17,0,0,0,0,0,0.117023270183254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0312820482003423,0,0,0,0,0.142553378099175,0,0.088627033151977,0,0,0,0,0.108545293179932,0,0,0,0,0.0286823658876817,0,0.0832166721944002,0,0,0,0,0,0,0,0.206221477392106,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.206793774028852,0,0,0,0.0982665820384833,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0701559468175862,0,0,0,0,0,0.47191889631998,0,0,0,0,0,0,0.0918824923642606,0,0,0,0,0,0,0,0,0,0.144793344527475,0,0,0,0,0,0,0,0.130192608072549,0,0,0,0,0,0,0,0,0,0,0,0.0979573995978168,0
X600036.CH.EQUITY,0.565062877822236,0,-3.46944695195361e-18,0,0,0,0,0,0.0147378894268228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416311010611646,0,0,-0.059982948532559,0,0,0,0,0,0,0,0.0481225539361102,0,0.0984312028354149,0,0,0,0,0,0,0,0.179247463744959,0,-3.46944695195361e-18,0,-0.0278952614730685
X600919.CH.EQUITY,0,0,0,0,0.355938181108974,0,0,0,0,0,0.0265969962293165,0,0.0719954595106517,0,0,0.243077979138184,0,0,0,0,0,0,0,0,0,0,0,0,0.198016908767293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0598052218251025,0,0,0.15889642284198,0,0,0,0,0.0632872234357433,0,0.0647273116410692,0.150912264722186,0,0,0.196419027277075,0.145963447254608,0,0,0,0,0.0409762771310431,0,0,0,0,0,0,0,0,0,0.0815566427892253,0,0,0,0,0,0,0,0,0,0.0212926209456975,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.39560353205626,0,0.310265552040652,0,0.0400762247750333,0,0,0,0,0.159962365947872,0.035175873405144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481362662364599,0
X601169.CH.EQUITY,0,0,0.116306409155429,0.242119678437393,0,0,0,0,0.100019848551105,0,0,0,6.93889390390723e-18,0,0,0,0.147132726009842,0,0,0,0,0,0,0,0,0,0.0554361967980358,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0156016654361929,0,0,0,0,0.0817769590902683,0,0.196583258337695,0,0,0.0940427307734501,0,0,0,0
X601229.CH.EQUITY,-0.00694858513195703,0,0,0,0,0,0,0.234341428485033,0,0,0,0.207534026204377,0,0,0,0,0,0,0.0978972278806785,0,0,0,0.283481502288701,0,0,-0.159667448705261,0,0,0,0,0,0,0.220149541286064,0,0,0.0616980442366361,0.0840026522832829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344911033962986
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.222985225252664,0,0,0.409792282053807,0,0.0165542931930409,0.248832988042604,0,0,0,0,0,0,0,0,0,0,0.0181896256620435,0,0,0,0,0,0,0,0,0,0,0,0,0.050657221670012,0,0,0,0,0,0,0.0230141312798853,0,0,-0.0301565938769518
X601328.CH.EQUITY,0,0,0.698604832874973,0,0.104191819019465,0,0,0,0,0,0.0730237172590964,0,0,0,0,6.93889390390723e-18,0,0.0422598776800199,0,0,0,0,0,0,0,0,0,0.0397316771672426,0,0,0,0,0.0150112864780141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.167338572144723,0,0,0,0.34052634842771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776407202337985,0.081526827760207,0,0,0,0,0,0,0,0,0,0,0,0,0.190722965648044,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.128693041199393,0,0,0,0,0,0,0.913128444044051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961023724973682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178733174771607,0,0,0.0101336485063543,0,0,0,0,-0.035631782170177,0,0.093716030906516
X601939.CH.EQUITY,0.0142643085147998,0,0.108772751545916,0,0,0,0,0,0,0,0.129065852049829,0.0225802447558029,0,0.511807555831168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489392594851434,0,0,0,0,0,0,0.0909308424505599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716207185730643,0
X601988.CH.EQUITY,0,0.0161067012190581,0,0,0,0,0,0,0,0.0364256602986522,0,0,0,0.125620120961285,0,0.397818910754663,0,0,0,0,0.18035629957227,0,0,0,0,0.0144496866182548,0,0,0,0,0,0,0,0,0.057486530828303,0,0,0,0,0,0,0.155301986587086,0,0,0,0,0,0,0,0,0.0492624959336823
X601998.CH.EQUITY,0,0,0,0.251925650869064,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.204609570731792,0.275827726007203,0,0,-0.0155693975693172,0.254037653599925,0,0,0,0.0885510278819873,0,-0.00521922532973612,0,0,0,0,0,0,-0.0308246440114415,0,0,0,0,0,0,0,-0.0464903084977786,0,0,0.00657892601940807,0,0,0,0,0,0,0.10696290680656
X601658.CH.Equity,0,-3.46944695195361e-18,0,0.466821411075221,0,0,0.0256598707912645,0.0232289173714126,0,0,0,0,0,0,0,0,0,0,0,0.370909283298193,0,0,0,-0.369594933607812,0,0,0,-0.271382732667907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938796946678856,0,0,0,-0.369598167377145
X601916.CH.Equity,0,0,0,8.67361737988404e-19,0,-0.235065224070435,0,0,0,0,0,0,0,0,0,0,0,0.921367492141158,0.118940083228417,0,0,0,0,0,0,0,-0.0100543375123151,0,0,0,0,0,0,0,0,0.0203413527045028,0.0670034980151316,0,0,0,0.115047005913404,0,0,0.0153514606352841,0,0,0,0,0,0,0.079338287916013
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0042406160901516,0,0,0,0,-0.0437721645661812,0,0,0,0,0,0,0.60584136801296,0.155165790485462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483303113191244,0.0945896679440353,0,0,0,-0.115030912377597,0.136441882156156,0,0,0.00533833493659832,0.000834389595094979
