,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.211867508493934,0.0818164725342408,0,0,0.186744722216715,0,0.0318417645569504,0,0,0,0,0,0,0,0,0,0,0,0,0.180793912331846,0,0.123472994131447,0,0,-0.00210272124442203,0,0,0,0,0,0,0,0,0,0,0,0,0.0634486279484439,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.262035359226056,0,0,0.0620179787821858,0,0,0,0,0,0.343649592879118,0,0,0,0,0,0,0.245784651018138,0,0,0,0,0,0,0,0,0,0.0969226621264883,-0.114469395140082,0,0,0.149091309837409,0,0,0,0,0,0,0,0,0,-0.12978348773772,0,0,0,0.0650006825209574,0,-0.0872230142156681,-0.0575779989913897,0,-0.0412705436999174,0
X600000.CH.EQUITY,0.0503808256196698,0,0,0,0,0,0,0.18007516144948,0,0,0.357663821873624,0,0,0,0,0.0797178053584248,0,0.166156140933243,0,0,0,0,0,0,0,0,0,0,0,-0.0708991886271435,-0.0050235203180527,0,0,3.46944695195361e-18,0,0,0,0.0858426026546375,0,0,0,0,0,0,0.0220519144844847,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0537543471933342,0.0624552010016134,0,0,0.489833891992756,0,0,0,0,0,0,0,0,0,0,0,0,0.161935463067692,0,0,0,0.0147947286588464,0,0,0.0146282270913679,0,-0.161973085292649,0,0.029610444026146,0,0,0,-4.33680868994202e-19,0.02410029592513,0,0,0,0.102376000846477,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.349561790348624,0.0600155254943721,0,0,0,0,0.193120501014174,0,0,0,0,0,0,0,0,0.409211543075159,0,0,-0.12586806400024,0.0939506838577545,0,0,0,0,0,0.0444350603423632,0,0,0.0978689268377906,0.0315849612391523,0,0.161867382761725,0,0,0.112728534719456,0,0,0,0,0,0,0.118995404429315,0
X600036.CH.EQUITY,0.274998984041717,0.18718416744874,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0582300415594516,0,0,0,0,0,0,0,-0.000479790183325189,0.404262499172749,-0.00909247475311596,0,0,0.0632297455530433,0,-0.0275490129351948,0.0356211202261756,0,0,0,0,0,-0.069862346727821,0,0,0,0,0,0,-0.0632963587117668,0,0,0,0.0709912049769209,0,0,0.209964865466333,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.382718628240303,0,0,0.0460752913596916,0,0,0,0.0608909441358057,0,0,0.198690134522524,0,0.0138162526399089,0,0,0,0.291089321738715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166203277189939,0.088753567485219,0.0706071964432965,0,0,0,0.00550196870911942,0
X600926.CH.EQUITY,0,0.316224766705787,0,0,0,0,0.43948052074965,0,0,0,0,0,0,0.0353364690522557,0.127683795274444,0,0,0,0,0,0,0,0.00805084454569514,0,0,0,0,0,0,0,-0.0294049405510156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572947712960656,0,0,0,0.0593388024896082
X601009.CH.EQUITY,0,0,0,0.107428064873954,-0.0849613334116945,0,0,0.148855888969008,0,0,0,0,0,0.39041361948572,0,0,0,0.0884300100600431,0,0.0215196390202008,0,0,0,-0.0441453118984964,0,0.0906546204355848,0,0,0,0,0,0,0,0,-0.0909562193080503,0,0,0,0.104940878792907,0,0,0,0,0.167844171265458,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.642750335007758,0,0,0,0.0253852331037997,0.066915732019088,0,0.0660626519540165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23976518604721,0,0,0,0.149321782185541,0,0,0.104302966563217,0,0,0,0,0.0684059692607781,0,0.00902905688695783,0,0,0,0.0764218229340808,0.028230825676848,0.0350388749473158,0,0,0,0,0,0.0982391798363642
X601169.CH.EQUITY,0,0,0.0938114180102814,0.198078257088928,0,0,0.173082646002596,0,0,0,0,0,0.0923516823201878,0,0,0,0,0.127563550108543,0,0.0483121544805473,0.137086051658284,0,0,0,0,0,0.115191283070704,0,0,-0.00339280633319817,0,0,-0.0395049799860898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114583173868393,0
X601229.CH.EQUITY,0,0,0,0.0863554030414784,0.122629780628845,0,0,0,0.00489380546073281,0,0,0,0,0.137476144511258,0,0,0,0,0,0,0.495799715410224,0.0568930271327184,0,0.0459683258600973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471874089095687,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.162871559666717,0,-3.46944695195361e-18,0,0,0.0606514415564439,0,0,0.0594494591171572,0,0,6.93889390390723e-18,0,0,0,0.0311606163733424,0,0,0,0.35221879226565,0,0,0,0,0,0,0,0,0,0,0,0.085756239088299,0,0.00538822926120772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.100897828286107,0,0,0,0,0,0,0.238296932088087,0,0,0,0.157552083209711,0.194766229548484,0,0,0,0,0,-0.0805002362281799,0,0,0,0,0,0,0,0,0,0,0.0782918402457418,0,0,0,0,0,0,0,0,0,0,0,0,0.207215732133339,0.0468146059179365
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.286590612443399,-0.0898336602471729,-0.0190279478293187,0,0,0,0,0,-0.0956372945388515,0,0,0.779735087167708,0,0,0,0,0,0,0,0,-0.0475451942423413,0,0,0,-0.0216958440595804,0,0.199548410051009,-0.173773412478736,0,0,0,-0.0854031439813021,0,0,0,0,0,-0.170124500161966,0.133294620451643,0,0,0,0,0
