,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.204888927075856,0,0,0,0,0,0,0,0,0,0,0,0,0.102194613232931,0,0,0,0.0735973405959893,0.0303761251617344,0,0,0,0.0273430820529168,0.054402416890582,0,0,0,0,0,0,0.00453237279533537,0,0,0,0,0,0,0,0,0,0.117787697396598,0,0.152039855105503,0.10481567485218,0,0,0,0,0,-0.00139271027644944
X002142.CH.EQUITY,0,0,0,0,0.146448988150852,0.491683185925604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458268198478185,-0.0358871808046314,-0.0422548100186876,0,0,0,0,0,0,0,0,0,0,0,-0.123097075281174,0,0.0219591544398063,0,0,0,0.0599236480542881,0,0,0.205588348188862,0,0,0,0,0,0,0.0511898994691382
X600000.CH.EQUITY,0,0,0,0,0,0.0261673769194896,0.502022687670409,0,0,0.0750424315244933,0.17274546182141,0,0,0,0.0327206380268326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481361847757387,0,0,0.0297243421477703,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.189634224798128,0.0608821952842454,0,0,0.0371765826926576,0,0.306032409724194,0.0143634182504317,0,0,0,0,0,0.195187649974847,0,0,0.180092021534454,0,0,0,0,0.0522986273417333,0,-0.166349055796376,0,0,0,-0.113764682088463,-0.276153823380533,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.473384312987842,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.163248872785612,0,0,0,1.38777878078145e-17,0,0.0434093654707766,-0.276835193921725,0,0,0.263371636778715,0,0.281222347455731,-0.33593520031927,-0.151148040085589,0,0,0,0,0,0,0,0,0,0,0,0.110148348714456,0.129942021797286,0,0,0,0,0,0,0,-0.147173806447538,0,0
X600036.CH.EQUITY,0,0.273537777347778,0,0,0,0,0,0,0.0389904294573544,0.17074668081082,0,0,0,0.260578390775498,0,0,0,-0.0131685691673331,0,0.143310899712543,0,0,0.0919537485455277,0,0,0,0,-0.0474491972054849,0,0,0,0,0,0,0,0,0,0,-0.0368724666644133,0,2.16840434497101e-19,0,0,0.0152740993923076,0,0,0.0782484036579843,0,0,0,0
X601166.CH.EQUITY,0.0694574866191253,0,0.100968668816374,0,0.0417714162607436,0,0,0.265132289306581,0,0,0,0,0,0.0475263248505347,0.326363996055585,0,0.021138417177676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132485013412482,0,0,0,0.04532775268223,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0404003263851465,0,0,0,0,0,0.453559836186311,0,0,0,0,0,0,0,0.514040227850275,0.0265504567483294,0,0,0,0,0,0,0,-0.112362943552788,0,0,0.110967341847351,0,0,0,0,0,0,0,0.0021745162544892,0,0,0.00881895308169416,0,0,0,0,0,0,-0.0326568358760062,-0.0816431540403738,0,0,0,0.0567551858566601,-0.0470177076967065
X601229.CH.EQUITY,-0.0475774222788496,0,0,0,0,0.0480103357989171,0,0,0,0,0.0850044853222572,0.332911707517429,0,0.571749830852338,0,0,0,-0.511147923388443,0,0,0,-0.0705972186147331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486793049876244,0,0,0,-0.0559565595271493,-0.0418514420028191,0,0,0,0,-0.037597334795649,0,0,0,-0.098773160055758,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0404418248300815,0.0252844027497139,0.823852550759394,0,0,0,0.108958321559527,0,0.0849946488659872,0,0,-0.0536675021176714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374670785131924,0,0,0.0800899437114944,0,0,-0.0768607285807768,0,0,0,0,-0.00947910565954196
