,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0109775141604904,0,0,0,0,0.0767262131675496,0,0,0.34963726207203,0,0,0,0,0,0.110476459844426,0.120822607225128,0,0,0,0,0,0,0,0,0,0,0,0.119377061075635,0,0,0,0,0,0,0,0,0,0,0,0,0.126766365661261,0,0,0.10169922845312,0,0,0,0,0.0399110573966501,0.0158626812920192
X002142.CH.EQUITY,0.149095729531798,0,0,0,0,0.0885700995247704,0,0,0,0,0,0,-0.0524949279961508,0,0.399032975122495,0,0,0,0,0,0,0,0.27956645065576,0,0,-0.224440915207251,0,0,0,0.0636050794908485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597430775853,0,0,0,0,0.0273461206798867,-0.044031035364418
X600000.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.223749879175159,0,0,0,0.117950152237841,0,0,0.104149566235822,0,0,0,0,0.118353252917241,0,0,0,0,0.0580021264745508,0,0,0,0,-0.0998313642479389,0,0,0,0,0.274881955311833,0.0514265413104507,0,0,0,0,0,3.46944695195361e-18,0.0558991455131771,0,0.111511853763441,0,0,0,0,0.0490382817076603,0
X600015.CH.EQUITY,0,0,0,0,0.0657985130102082,0,0,0,0,0,0.132824010302705,0.118123732618021,0,0.0325613632592092,0,0,0.480928467573784,0,0,0,0,0.0359603265957692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144183064500941,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131964428877698,0,0,0,0,0.262782117597403,0,0,0,0.125810192943497,0.4644604112423,0,0,-0.12363516846391,0,-0.0694224464075889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180291233223369,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0
X600919.CH.EQUITY,0.0573628102469544,0.3949543751157,0,0,0,0,0,0,0.0300585252235486,0,0,0,0,0.0680157900204379,0,0,0,0,0,0.413532194070683,0,0,0,0,0,0,0,0.0738221919958931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184039599669554,0,0,0,0.0112346591472823,0.0609548615867592
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.154658314844362,0,0,0,0.0772652301842789,0,0,0,0,0.142099459820261,0,0,0,0,0.319677277061577,0,0,0,-0.0280414343329727,0,0,0,0,0,0,0,0.193476989642583,0,0,0,0.101695058448837,0,0,0,0.0666795333919963,0,0,0,0,0,0,0,0.0122318777215447
X601009.CH.EQUITY,0,0,0,0,-0.194086041275626,0,0.304915061454855,0.330776593603411,0,0.258867520524961,0,0,0,0,0,0,0,0,0,0.202625205166188,0,0,0,0,0,0,3.46944695195361e-18,0.108788278429344,-0.1808972375888,0,0,-0.0346759096517424,-0.204110843425914,0,0,0,0,0,0,0,0,0,0,-0.0333468593069595,0,0,0.217428493358359,0,0.105482487934318,0,0
X601166.CH.EQUITY,0.212512214694423,0,0.0218195245597404,0,0,0,0,0,0.114456733197203,0,0,0,0,0,0,0,0,0.251290879139791,0,0.112236800737874,0,0,8.67361737988404e-19,0,0,-0.0547937436278341,0,-0.163384640403843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432976881477536,0.31884478318521,0.0278624160718872
