,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.223585825597362,0,0.178374847055942,0,0,0,0,0,0,0.126485257486935,0,0,0,0,0,0,0,0,0.169249899237995,0,-0.123525545413976,0,0,6.93889390390723e-18,0.194358864161658,0.107996700833639,0,0,0,0,0,0,0.14015076728319,0.21613789480519,0,0,-0.240801211979673,0.048888990051822,0,0,0,0,0,-0.0318304992572491,0,-0.164047552328996,0,0,-0.038896732562086,0,-0.171236429863765
X002142.CH.EQUITY,0.195624740970646,0,0,0,0,0.156204719824037,0,0,0.0588941871223691,0,-0.0229955309149428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150777198075937,0,0,0,0,0,0.0842599869962321,0,0,0.0974655643559059,0,0,0,0,0,0,0,0,-0.0649852611916977,-0.116892660588894,-0.192742885003742
X600000.CH.EQUITY,0,0,0,0,0.0485427965580828,0.118479944211062,0,0,0,0,0,0,0.425850981994387,0,0.181104838672589,0,0,0.00143525238892408,0,0.102615095952993,0,0,0.023647713074187,0,0,0.256366865701233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221436664448833,0,-0.0633672021739903,0.0119507884057304,0,0,0,0,0.0583743435362605
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.262171534100222,0.0092870413680122,0,0,0,0.38294236595435,0,0,0.014043338664698,0.0104561644042862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069410873321965,0,0.103726110980058,0,0,0,0,0,0,0,0.0528554458949668,0,0,0,0.0704385301086229,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0516305301307554,0.09641224462559,0,0,0,0,0,0.114025810771832,0.0736906433170006,0,0.239978257221714,0,0,0,0,0,0,0,0,0,0,0,0,0.0329056830323282,0,-0.0807856156324631,0.114613632659516,0,0,0,0,0,0.197171932348723,0,0,0,0.0814164128065933,0,0,0,0.0403121664134604,0.0126570462841965,0,0,0,0,0,0,-0.120179531581011,0
X600036.CH.EQUITY,0.101471747100611,0.197646514458765,0.157360528296148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106287663488223,0,0,0,0,0,0.111108278426365,0,0.035815588238266,0.248142204626826,0,0,0,0.0393343044610356,0,0.0457510991352987,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.305539403510826,0.0183628590570516,0,0,0,0,0.187615316394711,0,0.0555900928452189,0,0,0,0,0,0,0,0,0,0,0.0112690277595329,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.104166302359389,0,0,0.130541850255337,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.119876167012304,0,0,0.44356965698036,0,0,0.119115017431634,0,0,0,0.0585406695450349,0.0529778659178573,0,0.0729821922874193,0,0,0,0,0,0,0.122705479012541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156821530154912,0,0,0,0,-0.166086733655112
X601166.CH.EQUITY,0.0427552214387528,0.20060973784979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293150981524646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245377234044404,0,0,0,0,0,0,0,0.0581041319749411,0,0,0,0.187559186503259,0.472720889570502,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0232012002661115,0.0708484493937969,0.207070482278826,0.452786417869163,0,0,0,0,0,0,0,0,0.263183857673207,-0.0287425225413834,0.0623409928567561,0,0,0,0,0,0,0,0,0,0,0,-0.0878687786568764,0,0,0,0,0,0,0,0,0,0,0.00607868544119015,0,0,0.0918881235304621,0,0,0,0,0,0,0,0.0759837467457311,0,0,0
