,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0466957938383495,0,0,0.231125183399092,0,0.0945130625673849,0.0248182622930109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.183256828124931,0,0.0705496675655057,0,0,0,0,0,0,0,0,0,0,0,0.0012868705976997,0,0,0,0,0,0.138536992032451,0,0,0,0
X002142.CH.EQUITY,0.00672799226175851,0,0,0,0.0814891300149927,0.355088076257616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339779852104725,0.234090928986612,0.128459947534388,-0.144903316847671,0,0,0,0,0,0,0,0,0,0.149471834842175,0,0,0,0.062658189204799,0,0,0.341024046174259,0,0,-0.251584768248183,0,0,-2.16840434497101e-19,0,-0.0872443774325005,0
X600000.CH.EQUITY,0,0,0,0.243144875156574,0,0.0631385301442988,0.141584787725702,0,0.186148538009685,0,0,0,0.0679942124491153,0,0,-3.46944695195361e-18,0,0.32195562243087,0,0,0,0.110372345275627,0,0.0160520566599443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790669301626225,0,0,0,-0.142173050852485,0
X600015.CH.EQUITY,0,0,0,0,0,0,-0.0047319341884218,0.570454340381065,0,0,0,0,0.0632455575207965,0,0,0,0,0.124007385146872,0,0,-0.0192632444490612,0,0,0,0.176388176846003,0,0,0,0,0,0,0,0,-0.0920873376126023,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0784067704971482,0,-0.0454800531545584,0,0
X600016.CH.EQUITY,0,0.238530097428607,0,0,0,0,0.0859134164944942,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.259358387711646,-0.0649979533434549,-0.0413955386049636,0.635945652834889,0,0.0644882742525904,0,0,0,0,0.00156218886268785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107579344126377,-0.12846270306423,0,0,0,0
X600036.CH.EQUITY,0,0.124432745490258,0.152017734416955,0,0,0,0,0,0,0,0.0211942298587168,0.355385593524701,0,0,0,0,0.00671773749111552,0,0,0,0,0.0513073740672033,0.0797661543552941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129567191667614,0.0543724220682166,0,0,0,0,0.0318750320113983,0.0354843857393105,0,0.0323536038581861,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.0308242416461942,0,0.102551305868455,0,0,0,0.262356566581269,0,0,0,0,0.0317362069751152,0,0.21817517049069,0,0,0,0,0,0,0,0,0,0.0208978114020233,0,0,0,0,-0.0277555173329063,0.0815915139773139,0,0,-0.0342325477623352,0,0,0.0155517783194425,0,0,0,0,0,0,-0.0843673616145447,0.074125769383226,0.0927003567836692
X601009.CH.EQUITY,0,0,0,0.743322277162793,0,0.00528839142778525,0,0,-0.0190677100753946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394003083405171,0,0,0,0,0,0,0,0,0,0,0,-0.184518862022136,0,0,0.181393423684519,0,0,0.0473067595330068,-0.0230039812747586,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.053369192204266,0.0203977820541879,0.0736211735443672,0.145798258900046,0.0162943837477045,0,0,0.285702908243284,0,0,0,0,0,0,0.277576741019948,0.0457678953825213,0.0368604219277181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583861535432883,-0.0270691566017955,0.0303173157982649,0,0,0,0.0446779959161226,0,0,0.0268605749772658,0,0,0,0,0.023979523645905,0
X601169.CH.EQUITY,0,-0.0425802214067646,0,0,0,0,0,0,0.0529910571165543,0,0,0,0,0,0,0,0.72592084344849,0.113208685552557,0,0,0,0,0,0,0,-0.00996992875430064,0,0.0172550616469785,0.0397187865305151,0.053480496960481,0,0,-0.0368040112569937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055303539695874,0,0,0,0,0.00978784822851929,-0.0235807782793497
