,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.157220657019138,0.0154650591351164,0.0974096715389682,0,0,0.174791446212094,0,0,0,0.138796995862916,0,0,0,0,0.0238598702475625,0,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0.0231450801329152,0,0,0,0,0,0,0,0,0.0519978023827035,0,0.0999084997782388,0,0,0.109917859777894,0.0542809473736278,0,0,0
X002142.CH.EQUITY,0.0248219697517113,0,0,0,0,0.131358917273663,0,0.48662523810286,0,0,0,0,0,0.0626924875119196,0.00182015515820825,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0640444292111197,0,0,0,0,0,0.150682253848738,0,0,0,0.0774276160188334,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00865785552131555,0,0,0,0.183731575342785,0,0,0.0409372141188743,0,0.0126216749302117,0,0.136133478346429,0,0,0,0.00935016465470613,0,0,0,0,0,0,0,0.106552210918435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444555243555881,0,0.168065821130038,0,0,0.103915063806829,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.687326447247142,0.0208449638484029,0,0,0,0,0,0,0.00365935964677667,0.028018032793485,0,0,0.0739174235759625,0,0,0,0,0.065147067843334,0,0,0,0.0497572300272369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048807380108449,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0945635075618099,0,0,0,0,0.111429309802431,-2.16840434497101e-19,0,0,0.277263620280445,0,0,0,0.0921536509450391,0.225499838180156,0,0,0,0,0.0267881550708159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308612747349908,0,0,0,0.0743258789223313,0,0,0,0
X600036.CH.EQUITY,0.400872999733368,0,0.302610270299608,0,0,0,0,0,0.0501992355237943,0,0,0,0,0,0.0222498944991248,0,0,0,0,-0.0443243973655198,-0.061349446440406,0,0,0,0,-0.0143788785122747,0,0,0,0,0,0,0,0,0,0,0,0,0.138649462191304,0,3.46944695195361e-18,0,0,0.0961206021218212,0,0.0576329212135118,0,0,0,0,0.0488016486330858
X600919.CH.EQUITY,0,0,0,0.26960180931278,0,0,0,0,0,0,0,0,0,0,0,0,0.2702920831189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085570444539171,0,0.189328712197591,0,0,0.0569778853843216,0,0,0.0554299445286204,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.121569009006856,0,0,0,0,0,0,0.352944109589721,0,0,0,0,0,0,0.166106032158851,0,0,0,0,0.0373829711151969,0,-0.101268597523115,0,0,0,0,0,0,0,0.20573546497736,0,0,0,0,0,0,0,0.0891538865762463,0,0,0,0,-0.138819442446491,0,-0.124015094304035,0.000551787898479976,0.182610461424328,0,0,0
X601166.CH.EQUITY,-1.73472347597681e-18,0.0684592865124629,0,0,0.159792163111662,0.171478844455173,0,0.0460168621716299,0,0,0,0,0,0,0,0.16887261880043,0.0484963564395143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118766154744117,0,0,0.032866819376891,0.0156883285306632,0,0,0,0.0200209211388889,0,0.0608329028716741,0,0
X601169.CH.EQUITY,0,0,0,0.0913073389685642,0,0.156052425729265,0,0,0,0,0,0,0.044239618511104,0,0,0,0.131470815919312,0,0,0,0,0,0,0,0.281642609040674,0,0.0577608929911738,0.0524524415839373,0,0,0,0,0,0,0,0,0,0.0604885973545662,0,0,0.0242120369257368,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0396851022454285,0,0,0,0,0,0,0,0,0,0,0.105368959303364,0.017884172318515,0.175511060377868,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00279020153305667,0.178034444522256,0,0,0.329915184262819,0,0,0,0,0.1654808180669,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0337730348746192,0,0,0,0,0,0.0678214235341168,0.152005735297565,0,0.375560229273188,0,0.257741655272636,0,0,0,0.0255281067637435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115791658156068,0,0.0442561398254662,0,0,0,0.0843932608550751,0,-0.0187155484402502,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.122304008585527,0,0,0.0832144734360194,0,0,0,0.168724892645503,0.145266920846338,0,0,0,0.06820497470484,0.0766246208313258,0,0.193132678925,0,0,0,0.00383958532171847,0.0231166216710073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945156457743791,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.0725911812856445,0,0,0,0,0.0546363274481894,0,0.0206035537159142,0,0,0,0.0570589429297118,0,0,0,0.543800079586764,0,0,0.0430320231547971,0,0.032303440169155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690138589782314,0,0,0,0.0146515363455679,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.143194322958101,0,0,0,0,0,0,0.170771424737271,0.277677585445006,0,0,0,0.119043062653228,-0.0169347553875698,0,-0.0636877952074217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291909323894433,0,0,-0.103446768418406,0,0,0,0.0130381624696542,-0.0333748925066039
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0911130103220231,0.0049806452883944,0.457378507052188,0.236665387890557,0,0.162849326176673,0,0,0,0.0344602043008629,0,0.0265244525404134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317581202551279,-0.0165595799132363,0,0,0,0,0.0015712950253688,0,0.0283917511834698,0.0802160492932832,0
X601988.CH.EQUITY,0,0,0,0,0.387472239028205,0,0,0,0,0,0.0340380030125733,0,0,0,0,0.33909609526957,0,0,0,0,0,0,0,0.065804207974203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14606186077056,0,0,0,0,0,0.0345677415174445,0,0
X601998.CH.EQUITY,0,0,0,0.175081980666774,0.221009553361545,0,0,0,0,0,0,0,0.270242116192105,0,0,0.0684251249052355,-4.33680868994202e-19,0,0,0,0,0,0.00164310145550006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787159227936235,0,0,0,0,0,0,0,0,-0.0295469137668993,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.152831795927533,0,0,0,0,-0.190987203317077,0,0.0384042551337263,0.0881600203981844,0.173602406501709,0.179923993215731,0,0,0,0,0,0.149001907246149,0,0,0,0,0,0,0,0,0.251174720779306,0,0,0,0.214176143458749,0,0.0386597274115428,0,0.180214275924744,0,0.158274503355076,0,0.0222996854242069,0
X2388.HK.EQUITY,0,0,-0.114476210370121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116142128838121,0,0.13011738097997,0,0.0516973250521544,-0.0266201209672871,0.0314802161673581,0,0,0,0,0,0,0,0,0.027984895718725,0,0,0,0,0,0,0.122762849089265,0.00902241672699755,0,0,0,0.0597277276236259,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.101796263826146,0,0,0,0,0,0,0,0,0.18918471696037,0,0,0.245200485316835,0,0,0,0,0,0,0,0,0,0,-0.913182261073829,0,0,0,0,0.364532956527603,0,-0.0130685427460411,0.297531128264399,0,0,0,0,0,0.0496017837962054,0,0,0.246694484897778,0,-0.323710720127196,-0.173912175755902
